19183	20	2	.	.	.	4	.	.	.	1588204916	73	17	3	2	1588009181	195735	54.3708333333333	0	1	0	0	0	1	7	2	3	3	2.66666666666667	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588211814	77	18	3	2	1588009181	202633	56.2869444444444	0	1	0	0	0	1	7	4	4	4	4	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588266943	84	19	4	2	1588009181	257762	71.6005555555556	0	1	0	0	1	1	6	3	3	3	3	1	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588273754	88	20	4	1	1588009181	264573	73.4925	0	1	.	.	.	0	.	.	.	.	.	.	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588280237	93	21	4	2	1588009181	271056	75.2933333333333	0	1	0	1	0	1	2	2	3	3	2.66666666666667	3	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588286189	96	22	4	2	1588009181	277008	76.9466666666667	0	1	0	0	0	1	7	4	3	4	3.66666666666667	5	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588292232	102	23	4	2	1588009181	283051	78.6252777777778	0	1	0	1	0	1	6	5	5	5	5	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588297668	106	24	4	2	1588009181	288487	80.1352777777778	0	1	0	1	0	1	3	2	2	2	2	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588353817	113	25	5	1	1588009181	344636	95.7322222222222	0	1	.	.	.	0	.	.	.	.	.	.	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588361423	118	26	5	2	1588009181	352242	97.845	0	1	0	0	0	1	6	4	4	4	4	5	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588367587	123	27	5	1	1588009181	358406	99.5572222222222	0	1	.	.	.	0	.	.	.	.	.	.	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588372305	125	28	5	1	1588009181	363124	100.867777777778	0	1	.	.	.	0	.	.	.	.	.	.	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588378490	130	29	5	2	1588009181	369309	102.585833333333	0	1	0	0	0	1	7	2	3	3	2.66666666666667	6	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
