id	date	day	beep	positive_affect	negative_affect	urgency	er_no_try	er_accept	er_advice	er_reappraisal	er_problem_solving	er_introspection	er_exp_suppress	er_emo_suppress	er_distraction	effectiveness	social_context	er_number_strategies	alone
3060	2016-11-12T15:54:08.295103	13	NA	88	16	87	0	1	0	0	0	0	0	0	1	83	Romantic partner/close friend	2	0
3060	2016-11-12T17:25:39.036628	13	NA	88	13	82	0	1	0	0	0	0	0	0	1	87	I am alone	2	1
3060	2016-11-12T19:57:25.377758	13	NA	96	5	56	0	1	0	0	0	0	0	0	0	88	Romantic partner/close friend	1	0
3060	2016-11-04T10:26:28.530456	5	NA	65	63	34	0	0	0	0	0	1	0	1	0	63	Classmate/coworker	2	0
3060	2016-11-04T11:32:36.414118	5	NA	86	23	23	0	0	0	0	0	1	0	0	0	66	Romantic partner/close friend	1	0
3060	2016-11-04T14:25:20.605417	5	NA	86	18	4	0	1	0	0	0	0	0	0	0	78	Romantic partner/close friend	1	0
3060	2016-11-04T15:58:13.787107	5	NA	75	22	22	0	0	0	0	1	0	0	0	0	70	I am alone	1	1
3060	2016-11-04T17:36:56.506047	5	NA	75	17	19	0	0	0	0	1	0	0	0	0	74	Romantic partner/close friend	1	0
3060	2016-11-04T19:18:35.734200	5	NA	85	9	21	0	0	0	1	1	0	0	0	0	75	Romantic partner/close friend	2	0
3060	2016-11-05T09:22:52.049808	6	NA	67	32	69	0	1	0	0	1	0	0	0	0	57	I am alone	2	1
3060	2016-11-05T13:39:34.640724	6	NA	64	64	79	0	0	0	0	1	1	0	0	0	53	Family member	2	0
3060	2016-11-05T16:26:33.382951	6	NA	37	64	73	0	0	0	0	1	0	0	0	0	53	I am alone	1	1
3060	2016-11-05T17:31:05.263628	6	NA	61	36	70	0	1	0	0	0	1	0	0	0	69	I am alone	2	1
3060	2016-11-05T19:33:04.162034	6	NA	36	60	81	0	0	0	0	1	1	0	0	1	58	Family member	3	0
3060	2016-11-06T09:14:34.009254	7	NA	75	31	53	0	0	0	0	1	1	0	0	0	66	Romantic partner/close friend	2	0
3060	2016-11-13T12:04:18.939910	14	NA	91	14	66	0	1	0	0	1	0	0	0	0	87	Romantic partner/close friend	2	0
3060	2016-11-13T13:58:09.653428	14	NA	90	16	74	0	1	0	0	1	0	0	0	0	82	I am alone	2	1
3060	2016-11-13T16:11:34.915751	14	NA	88	12	16	0	0	0	1	1	0	0	0	0	76	Romantic partner/close friend	2	0
3060	2016-11-13T10:44:06.502827	14	NA	83	11	61	0	0	0	0	1	0	0	0	0	83	Romantic partner/close friend	1	0
3060	2016-11-14T09:27:16.410156	15	NA	95	5	19	0	1	0	0	0	0	0	0	1	84	I am alone	2	1
3060	2016-11-14T12:25:15.606658	15	NA	87	9	25	0	0	0	0	0	1	0	0	0	88	Classmate/coworker	1	0
3060	2016-11-14T15:16:52.396126	15	NA	91	15	19	0	0	0	0	0	0	1	0	1	84	I am alone	2	1
3060	2016-11-13T19:16:44.532541	14	NA	88	14	26	0	1	0	0	0	0	0	0	0	86	Family member	1	0
3060	2016-11-15T13:40:04.344939	16	NA	93	11	1	0	0	0	0	0	1	0	0	0	92	I am alone	1	1
3062	2016-11-03T13:56:31.278111	2	NA	31	69	77	0	0	0	0	1	1	0	0	1	58	I am alone	3	1
3062	2016-11-03T16:26:42.315043	2	NA	6	75	97	0	0	0	0	1	1	0	0	0	26	I am alone	2	1
3062	2016-11-03T18:25:00.453030	2	NA	14	70	92	0	0	0	0	0	1	0	0	0	40	I am alone	1	1
3062	2016-11-02T15:35:18.729845	1	NA	60	33	12	0	0	0	1	0	0	0	1	0	60	Romantic partner/close friend	2	0
3062	2016-11-02T19:35:26.770869	1	NA	36	63	77	0	0	0	0	1	0	0	0	0	31	Classmate/coworker	1	0
3062	2016-11-03T10:47:18.132366	2	NA	67	19	29	0	0	0	0	1	0	0	0	0	41	I am alone	1	1
3062	2016-11-05T15:48:51.431463	4	NA	32	73	82	0	0	0	0	0	1	0	0	0	35	I am alone	1	1
3062	2016-11-07T19:54:43.266285	6	NA	81	31	75	0	0	0	0	0	1	0	0	0	18	Acquaintance/Stranger	1	0
3062	2016-11-08T14:21:18.048787	7	NA	15	85	100	0	0	0	0	0	1	0	0	0	19	Romantic partner/close friend	1	0
3063	2016-11-01T17:17:47.178360	1	NA	98	1	35	0	0	0	0	0	0	1	0	1	60	Acquaintance/Stranger	2	0
3063	2016-11-03T15:39:45.586862	3	NA	88	3	12	0	0	0	0	0	0	0	1	0	96	I am alone	1	1
3063	2016-11-01T19:20:46.061861	1	NA	63	36	67	0	1	0	1	0	0	0	1	1	68	I am alone	4	1
3063	2016-11-03T12:27:44.177148	3	NA	77	68	63	0	0	0	0	0	0	1	0	1	63	Romantic partner/close friend	2	0
3063	2016-11-03T13:58:45.267251	3	NA	98	9	68	1	0	0	0	0	0	0	1	0	79	Family member	1	0
3063	2016-11-04T16:03:48.247459	4	NA	82	20	84	0	0	0	0	0	0	0	1	0	88	Romantic partner/close friend	1	0
3063	2016-11-03T17:46:14.472233	3	NA	100	1	16	0	0	1	0	0	0	0	0	0	100	Romantic partner/close friend	1	0
3063	2016-11-03T19:50:14.223340	3	NA	91	1	10	0	0	0	0	0	0	0	1	0	97	Romantic partner/close friend	1	0
3063	2016-11-04T12:00:54.400527	4	NA	92	7	1	0	0	0	0	0	1	0	0	0	88	I am alone	1	1
3064	2016-11-01T19:33:07.637192	1	NA	30	58	62	0	0	0	0	0	1	0	1	1	41	Classmate/coworker	3	0
3064	2016-11-02T15:14:14.399907	2	NA	38	60	58	0	0	0	0	0	0	0	1	1	43	I am alone	2	1
3064	2016-11-02T17:42:53.091217	2	NA	53	42	44	0	0	0	0	0	1	0	0	0	45	Acquaintance/Stranger	1	0
3064	2016-11-03T17:50:03.563148	3	NA	36	62	54	0	0	0	0	0	1	0	0	0	48	I am alone	1	1
3065	2016-11-04T20:07:59.252288	3	NA	51	15	20	0	0	0	0	1	0	0	0	0	31	Classmate/coworker	1	0
3065	2016-11-02T11:15:34.628319	1	NA	64	25	21	0	0	0	0	1	0	0	0	0	59	Classmate/coworker	1	0
3065	2016-11-02T17:45:55.604837	1	NA	46	53	49	0	0	0	0	0	1	0	0	0	47	I am alone	1	1
3065	2016-11-02T19:27:07.960175	1	NA	52	50	53	0	0	0	0	0	0	0	1	0	49	I am alone	1	1
3065	2016-11-03T09:51:42.309921	2	NA	57	49	50	0	0	0	0	0	1	0	0	0	49	I am alone	1	1
3065	2016-11-03T12:06:34.029220	2	NA	50	53	60	0	0	0	0	0	1	0	0	0	63	I am alone	1	1
3065	2016-11-03T13:10:53.182600	2	NA	49	52	52	0	0	0	0	1	0	0	0	0	54	Classmate/coworker	1	0
3065	2016-11-03T15:10:22.156946	2	NA	56	55	56	1	0	0	0	0	1	0	0	0	56	Romantic partner/close friend	1	0
3065	2016-11-04T09:15:24.484258	3	NA	46	42	52	0	0	0	0	0	1	0	0	0	48	Classmate/coworker	1	0
3065	2016-11-04T17:34:45.420181	3	NA	52	49	45	0	0	0	0	0	1	0	0	0	63	Classmate/coworker	1	0
3065	2016-11-16T13:17:43.314214	15	NA	21	78	22	0	0	0	0	0	1	0	0	0	66	Classmate/coworker	1	0
3065	2016-11-16T18:03:19.822288	15	NA	33	34	31	0	0	0	0	0	1	0	0	0	33	Family member	1	0
3065	2016-11-16T19:58:00.484256	15	NA	25	12	26	0	0	0	0	0	1	0	0	0	30	Classmate/coworker	1	0
3065	2016-11-13T13:44:15.875505	12	NA	50	43	54	0	0	0	0	0	1	0	0	0	43	Family member	1	0
3065	2016-11-13T16:07:37.842272	12	NA	36	39	43	0	0	0	0	0	1	0	0	0	43	Family member	1	0
3065	2016-11-13T18:10:57.074614	12	NA	40	41	37	0	0	0	0	0	1	0	0	0	41	Family member	1	0
3065	2016-11-13T19:46:37.302349	12	NA	40	41	35	0	0	0	0	1	0	0	0	0	37	Family member	1	0
3065	2016-11-14T12:10:46.986855	13	NA	37	66	33	0	0	0	0	0	1	0	0	0	36	Classmate/coworker	1	0
3065	2016-11-14T13:38:24.052496	13	NA	33	67	35	0	0	0	0	0	1	0	0	0	65	Family member	1	0
3065	2016-11-14T16:02:10.115413	13	NA	42	40	65	0	0	0	0	0	1	0	0	0	35	Classmate/coworker	1	0
3065	2016-11-14T17:44:57.616453	13	NA	35	30	28	0	0	0	0	0	0	0	1	0	27	Classmate/coworker	1	0
3065	2016-11-14T19:43:32.425087	13	NA	30	31	33	0	0	0	0	0	1	0	0	0	68	Classmate/coworker	1	0
3065	2016-11-15T09:58:14.185158	14	NA	30	27	26	0	0	0	0	0	1	0	0	0	32	Family member	1	0
3065	2016-11-15T11:24:56.201561	14	NA	30	72	5	0	0	0	0	0	1	0	0	0	20	Classmate/coworker	1	0
3065	2016-11-13T11:29:47.864798	12	NA	31	32	58	0	0	0	0	0	0	0	1	0	35	Classmate/coworker	1	0
3066	2016-11-03T12:13:03.930088	2	NA	61	34	21	0	0	0	0	0	1	0	0	0	56	I am alone	1	1
3066	2016-11-04T20:14:24.350059	3	NA	72	21	4	0	0	1	0	0	0	0	0	0	79	Other	1	0
3067	2016-11-02T17:44:05.824069	1	NA	31	53	50	0	0	1	1	0	1	0	0	1	44	Family member	4	0
3067	2016-11-02T20:08:38.158973	1	NA	66	23	40	0	1	0	0	0	1	0	0	0	47	Romantic partner/close friend	2	0
3068	2016-11-09T17:18:29.658206	7	NA	85	24	22	0	1	1	0	0	1	0	0	0	79	Classmate/coworker	3	0
3068	2016-11-03T17:44:07.662753	1	NA	91	18	16	0	1	1	1	0	1	0	0	0	73	Classmate/coworker	4	0
3068	2016-11-03T20:10:01.135137	1	NA	55	42	32	0	1	0	0	1	0	0	0	0	66	I am alone	2	1
3068	2016-11-04T09:52:06.964426	2	NA	73	24	21	0	1	0	0	0	1	0	0	0	70	Classmate/coworker	2	0
3068	2016-11-04T12:30:57.553437	2	NA	74	23	23	0	1	1	0	0	1	0	0	0	70	I am alone	3	1
3068	2016-11-08T12:15:39.322879	6	NA	84	12	22	0	0	1	0	0	1	0	0	0	81	Classmate/coworker	2	0
3068	2016-11-08T14:28:58.255045	6	NA	77	20	17	0	1	1	0	0	1	0	0	0	78	I am alone	3	1
3068	2016-11-09T11:46:25.003765	7	NA	72	22	20	0	1	0	0	0	1	0	0	0	70	I am alone	2	1
3068	2016-11-17T12:05:05.478753	15	NA	74	23	27	0	0	0	0	0	1	0	0	0	68	Classmate/coworker	1	0
3068	2016-11-11T12:16:12.824515	9	NA	87	17	21	0	1	0	0	0	1	0	0	0	76	Family member	2	0
3068	2016-11-11T16:28:37.694472	9	NA	69	24	34	0	0	1	0	0	1	0	0	0	75	I am alone	2	1
3068	2016-11-12T17:21:21.397484	10	NA	70	23	20	0	1	1	0	0	1	0	0	0	76	I am alone	3	1
3068	2016-11-13T10:22:00.611603	11	NA	86	20	26	0	0	0	1	0	1	0	0	0	84	I am alone	2	1
3068	2016-11-13T12:03:33.509860	11	NA	77	20	25	0	0	1	0	0	1	0	0	0	79	Family member	2	0
3068	2016-11-13T13:40:34.320674	11	NA	85	17	22	0	1	0	0	0	1	0	0	0	81	Family member	2	0
3068	2016-11-14T17:29:54.439203	12	NA	76	29	26	0	1	0	0	0	1	0	0	0	81	I am alone	2	1
3068	2016-11-15T15:18:00.950913	13	NA	73	29	22	0	1	0	0	0	1	0	0	0	79	I am alone	2	1
3068	2016-11-15T17:54:58.988048	13	NA	69	26	19	0	0	0	0	0	1	0	0	0	80	I am alone	1	1
3068	2016-11-16T11:01:14.521867	14	NA	74	25	30	0	0	0	0	0	1	0	0	0	74	I am alone	1	1
3068	2016-11-16T15:29:46.580940	14	NA	78	22	14	0	0	0	0	0	1	0	0	0	79	I am alone	1	1
3068	2016-11-16T19:40:07.810317	14	NA	69	28	24	0	0	0	0	0	1	0	0	0	73	I am alone	1	1
3068	2016-11-18T12:26:21.172866	16	NA	63	51	35	0	1	0	0	0	1	0	0	0	59	I am alone	2	1
3069	2016-11-11T11:29:31.588450	2	NA	51	33	36	0	0	0	0	1	0	0	1	1	61	Classmate/coworker	3	0
3069	2016-11-14T11:32:39.163443	5	NA	40	58	62	0	0	0	0	1	1	1	0	0	40	Classmate/coworker	3	0
3069	2016-11-10T19:49:40.813267	1	NA	73	39	47	0	1	0	1	1	1	0	0	1	87	I am alone	5	1
3069	2016-11-14T13:11:41.531327	5	NA	46	55	58	0	0	0	0	1	1	1	0	0	42	Romantic partner/close friend	3	0
3069	2016-11-14T15:47:45.365686	5	NA	36	66	73	0	0	0	0	1	1	1	0	0	40	Classmate/coworker	3	0
3070	2016-11-05T13:52:38.183048	1	NA	100	31	1	0	1	1	0	1	0	0	0	0	NA	Family member	3	0
3070	2016-11-06T09:25:22.101958	2	NA	39	65	70	0	0	0	0	0	1	0	0	0	37	Family member	1	0
3070	2016-11-08T09:02:13.278624	4	NA	57	92	97	0	1	0	0	0	0	0	0	0	35	I am alone	1	1
3070	2016-11-06T15:11:42.740050	2	NA	72	56	57	0	0	0	0	1	0	0	1	0	57	Family member	2	0
3070	2016-11-07T15:44:30.458270	3	NA	24	88	100	0	0	0	0	1	1	0	0	0	45	I am alone	2	1
3085	2016-10-09T11:35:34.828244	6	NA	69	40	38	0	0	1	0	0	0	0	0	0	62	Family member	1	0
3085	2016-10-07T18:38:01.503583	4	NA	32	63	70	0	1	0	0	0	0	0	0	1	60	I am alone	2	1
3085	2016-10-20T20:31:14.633065	17	NA	77	20	25	0	0	0	0	1	0	0	0	0	69	Classmate/coworker	1	0
3085	2016-10-21T17:54:35.271728	18	NA	73	18	26	0	0	0	0	1	0	0	0	0	64	I am alone	1	1
3085	2016-10-09T15:07:36.810497	6	NA	63	39	35	0	0	1	0	0	0	0	0	0	61	Romantic partner/close friend	1	0
3085	2016-10-09T18:17:07.625679	6	NA	63	30	30	0	0	1	0	0	0	0	0	0	72	Romantic partner/close friend	1	0
3085	2016-10-09T19:45:49.711364	6	NA	63	48	38	0	1	1	0	0	0	0	0	0	62	Romantic partner/close friend	2	0
3085	2016-10-12T14:09:30.315494	9	NA	60	59	64	0	1	1	0	0	0	0	0	0	61	Romantic partner/close friend	2	0
3085	2016-10-12T16:38:35.993243	9	NA	58	37	32	0	1	1	0	0	0	0	0	0	64	Classmate/coworker	2	0
3085	2016-10-12T17:53:10.591619	9	NA	34	62	71	0	1	1	0	0	0	0	0	0	65	Classmate/coworker	2	0
3085	2016-10-16T12:11:54.311382	13	NA	60	43	63	0	0	0	0	0	0	0	0	1	62	I am alone	1	1
3085	2016-10-16T16:45:29.480622	13	NA	79	22	26	0	0	1	0	0	0	0	0	0	73	Romantic partner/close friend	1	0
3085	2016-10-19T19:58:00.036438	16	NA	74	12	24	0	0	1	0	1	0	0	0	0	75	I am alone	2	1
3085	2016-10-20T15:52:32.060672	17	NA	83	21	36	0	0	1	0	1	0	0	0	0	66	I am alone	2	1
3085	2016-10-20T17:05:53.646904	17	NA	84	25	25	0	0	1	0	1	0	0	0	0	70	I am alone	2	1
3085	2016-10-05T20:18:06.255503	2	NA	79	33	34	0	0	0	0	1	0	0	0	0	61	Classmate/coworker	1	0
3085	2016-10-22T14:15:42.065932	19	NA	79	25	25	0	0	0	0	1	0	0	0	0	67	I am alone	1	1
3087	2016-10-17T16:38:48.587848	5	NA	51	28	69	0	0	0	0	0	0	0	1	1	NA	I am alone	2	1
3088	2016-10-14T22:14:38.817281	3	NA	61	57	38	0	1	0	1	0	0	0	0	0	75	I am alone	2	1
3088	2016-10-14T12:05:55.364465	3	NA	60	58	23	0	0	0	0	1	0	0	0	0	52	I am alone	1	1
3088	2016-10-20T10:41:26.893578	9	NA	48	60	33	0	0	0	0	1	0	0	0	0	54	Classmate/coworker	1	0
3088	2016-10-15T13:16:49.865906	4	NA	64	61	31	0	0	0	0	1	0	0	0	0	69	I am alone	1	1
3088	2016-10-16T22:45:27.395653	5	NA	60	41	30	0	0	0	1	0	0	0	0	0	60	I am alone	1	1
3088	2016-10-17T09:44:33.384355	6	NA	43	60	51	0	0	0	0	1	0	0	0	0	66	I am alone	1	1
3088	2016-10-23T12:19:21.705981	12	NA	39	26	38	0	0	0	0	0	0	0	1	1	66	Other	2	0
3088	2016-10-26T12:48:02.273268	15	NA	41	51	25	0	0	0	0	0	0	0	1	0	78	I am alone	1	1
3088	2016-10-26T13:41:49.493473	15	NA	42	48	23	0	0	0	0	0	0	0	1	0	80	Classmate/coworker	1	0
3089	2016-10-31T01:58:17.409534	18	NA	79	17	46	0	1	0	0	1	1	0	1	0	56	Romantic partner/close friend	4	0
3089	2016-10-14T21:15:07.343997	1	NA	66	31	1	1	0	0	0	1	0	0	0	0	76	Family member	1	0
3090	2016-10-25T13:16:04.276865	13	NA	75	25	23	0	0	0	0	0	0	0	0	1	77	I am alone	1	1
3090	2016-10-27T18:20:40.267891	15	NA	1	100	100	0	0	0	0	0	0	1	1	1	13	I am alone	3	1
3090	2016-10-27T19:55:29.532672	15	NA	1	100	100	0	0	0	0	0	0	0	0	1	30	Romantic partner/close friend	1	0
3090	2016-10-27T21:32:52.444195	15	NA	72	18	32	0	0	0	0	0	0	0	0	1	20	Acquaintance/stranger	1	0
3090	2016-10-30T01:25:23.444307	18	NA	72	27	29	0	0	0	0	0	0	0	0	1	60	Romantic partner/close friend	1	0
3090	2016-10-15T17:06:03.684462	3	NA	1	97	77	0	0	0	0	0	0	0	1	0	11	Romantic partner/close friend	1	0
3090	2016-10-14T01:48:00.622838	2	NA	70	39	43	0	0	0	0	0	0	0	1	0	39	Romantic partner/close friend	1	0
3090	2016-10-14T14:19:50.949588	2	NA	27	75	76	0	0	0	0	0	0	0	0	1	27	I am alone	1	1
3090	2016-10-14T20:36:30.369716	2	NA	59	41	76	0	0	0	0	0	0	0	0	1	55	Romantic partner/close friend	1	0
3090	2016-10-15T17:27:14.590019	3	NA	1	100	27	0	0	0	0	0	0	0	1	0	12	Romantic partner/close friend	1	0
3090	2016-10-16T11:02:48.242095	4	NA	25	96	84	0	0	0	0	0	0	0	0	1	31	I am alone	1	1
3090	2016-10-24T20:13:09.461699	12	NA	39	61	20	0	0	1	0	0	0	0	0	0	76	Romantic partner/close friend	1	0
3091	2016-10-18T15:50:58.594865	1	NA	64	33	61	0	1	0	0	0	0	0	1	0	41	Classmate/coworker	2	0
3091	2016-10-18T19:58:25.511176	1	NA	59	33	37	0	0	0	0	0	0	0	0	1	63	Classmate/coworker	1	0
3091	2016-10-19T09:59:21.886936	2	NA	21	86	79	0	0	0	0	0	0	0	0	1	36	Classmate/coworker	1	0
3091	2016-10-19T17:55:01.999680	2	NA	32	73	71	0	1	0	0	0	0	0	0	0	58	Classmate/coworker	1	0
3091	2016-10-21T13:49:13.614425	4	NA	36	65	64	0	0	1	0	0	0	0	0	0	47	I am alone	1	1
3091	2016-10-22T19:45:36.310064	5	NA	62	41	44	0	0	1	0	0	0	0	0	0	60	Romantic partner/close friend	1	0
3091	2016-10-24T11:58:54.538706	7	NA	55	44	70	0	0	0	0	1	0	0	0	0	54	I am alone	1	1
3091	2016-10-24T14:27:01.808717	7	NA	67	37	39	0	0	0	0	1	0	0	0	0	64	Classmate/coworker	1	0
3091	2016-10-24T15:40:15.448668	7	NA	71	32	35	0	0	0	0	1	0	0	0	0	62	I am alone	1	1
3091	2016-10-24T19:42:59.071974	7	NA	65	31	30	0	0	0	0	1	0	0	0	0	63	I am alone	1	1
3091	2016-10-25T14:14:21.618518	8	NA	64	39	77	0	0	0	0	1	0	0	0	1	39	Romantic partner/close friend	2	0
3091	2016-10-26T09:38:22.971143	9	NA	83	20	23	0	0	0	0	1	0	0	0	1	46	I am alone	2	1
3091	2016-10-26T19:36:35.225845	9	NA	19	85	81	0	1	0	0	0	0	0	0	0	32	I am alone	1	1
3091	2016-10-27T14:01:38.072840	10	NA	73	20	30	0	1	0	0	0	0	0	0	0	53	I am alone	1	1
3091	2016-10-27T17:09:08.788001	10	NA	86	20	36	0	0	0	0	0	0	0	0	1	62	I am alone	1	1
3091	2016-10-30T15:15:28.817471	13	NA	36	61	38	0	0	0	0	0	0	0	0	1	50	I am alone	1	1
3091	2016-10-31T10:02:26.248097	14	NA	81	16	25	0	0	0	1	1	0	0	0	0	54	Classmate/coworker	2	0
3091	2016-10-31T11:21:18.703712	14	NA	74	27	28	0	0	0	1	0	0	0	0	0	60	Classmate/coworker	1	0
3091	2016-11-02T09:31:16.339121	16	NA	32	75	85	0	0	0	0	0	0	0	1	0	45	I am alone	1	1
3091	2016-11-02T13:38:40.609680	16	NA	43	59	73	0	0	0	0	0	0	0	1	1	43	I am alone	2	1
3091	2016-11-02T18:14:50.555335	16	NA	81	31	21	0	0	0	0	0	0	0	0	1	66	Romantic partner/close friend	1	0
3092	2016-10-19T10:25:26.932226	2	NA	69	19	1	0	0	0	0	0	1	0	0	0	49	I am alone	1	1
3092	2016-10-25T09:22:35.399106	8	NA	39	60	65	0	1	0	1	0	0	0	0	0	79	I am alone	2	1
3092	2016-10-28T14:33:05.994792	11	NA	70	33	64	0	0	0	0	1	0	0	0	0	54	I am alone	1	1
3092	2016-11-01T10:10:34.444447	15	NA	63	29	55	0	0	0	0	0	1	0	0	0	57	I am alone	1	1
3093	2016-10-19T17:40:40.838382	2	NA	27	73	70	0	0	0	0	1	0	0	0	0	53	I am alone	1	1
3093	2016-10-19T20:01:37.333162	2	NA	38	67	68	0	0	0	0	1	0	0	0	0	64	Romantic partner/close friend	1	0
3093	2016-10-20T09:28:28.893222	3	NA	14	88	92	0	0	0	0	1	0	0	0	0	46	I am alone	1	1
3093	2016-10-30T12:08:26.873226	13	NA	75	22	32	0	0	0	0	1	0	0	0	0	46	I am alone	1	1
3093	2016-11-02T17:18:02.106766	16	NA	74	27	26	0	0	1	0	0	1	0	0	0	58	Family member	2	0
5000	2017-02-15T14:34:40.419040	1	NA	80	16	11	1	0	0	0	0	0	0	1	0	59	I am alone	1	1
5000	2017-02-16T16:47:06.652734	2	NA	92	30	32	0	0	0	1	0	0	0	0	1	53	I am alone	2	1
5000	2017-02-17T15:54:56.419218	3	NA	40	62	54	0	0	0	0	0	1	0	0	0	59	Romantic partner/close friend	1	0
5000	2017-02-23T17:53:11.459522	9	NA	26	82	80	0	0	0	0	0	1	1	1	0	32	I am alone	3	1
5000	2017-02-23T20:34:50.681680	9	NA	19	75	48	1	0	0	1	0	0	1	0	1	47	I am alone	3	1
5000	2017-02-26T19:01:12.461260	12	NA	100	39	54	0	0	1	0	0	1	0	0	0	14	I am alone	2	1
5002	2017-02-14T15:18:33.389436	1	NA	58	30	58	0	0	0	0	0	0	0	0	1	49	Romantic partner/close friend	1	0
5002	2017-02-14T20:31:22.727011	1	NA	81	19	11	0	0	0	0	1	0	0	0	0	46	I am alone	1	1
5002	2017-02-15T13:58:30.505111	2	NA	46	29	66	0	0	1	0	1	0	0	0	1	54	Classmate/coworker	3	0
5002	2017-02-15T15:33:18.321561	2	NA	66	35	66	0	0	0	0	0	0	1	1	1	24	Classmate/coworker	3	0
5002	2017-02-16T11:02:00.584520	3	NA	62	27	61	0	0	0	0	0	0	0	0	1	50	Classmate/coworker	1	0
5002	2017-02-16T13:46:58.782257	3	NA	78	21	28	0	0	0	0	0	0	1	0	0	46	Classmate/coworker	1	0
5002	2017-02-16T15:46:20.675091	3	NA	62	26	46	0	0	0	0	0	0	0	0	1	53	I am alone	1	1
5002	2017-02-17T13:56:09.736706	4	NA	74	27	42	0	0	0	0	1	0	0	0	0	33	Romantic partner/close friend	1	0
5002	2017-02-17T17:10:22.554563	4	NA	31	61	76	0	0	0	0	0	0	0	1	1	50	I am alone	2	1
5002	2017-02-17T19:44:20.015044	4	NA	49	48	44	0	0	0	0	0	0	0	0	1	54	I am alone	1	1
5002	2017-02-18T13:36:10.461294	5	NA	20	88	91	0	0	1	0	0	0	0	1	1	53	I am alone	3	1
5002	2017-02-20T13:44:39.351509	7	NA	65	24	53	0	0	0	0	0	0	0	0	1	74	Classmate/coworker	1	0
5002	2017-02-21T14:10:56.714957	8	NA	69	14	27	0	0	0	0	1	0	0	0	0	82	I am alone	1	1
5002	2017-02-22T15:55:17.667211	9	NA	64	18	70	0	0	1	0	1	0	0	0	0	66	I am alone	2	1
5002	2017-02-22T18:50:58.979986	9	NA	64	21	50	0	0	1	0	1	0	0	0	0	68	Classmate/coworker	2	0
5002	2017-02-23T15:35:54.995242	10	NA	66	31	78	0	0	0	0	0	0	0	1	1	40	I am alone	2	1
5002	2017-02-23T20:38:42.841409	10	NA	80	22	80	0	0	1	0	0	0	0	0	1	62	Romantic partner/close friend	2	0
5002	2017-02-24T19:03:27.086158	11	NA	66	20	68	0	0	1	0	1	0	0	0	0	70	Romantic partner/close friend	2	0
5004	2017-02-15T13:56:34.105654	1	NA	62	26	33	0	1	1	1	1	1	0	0	0	58	I am alone	5	1
5004	2017-02-22T13:49:25.887612	8	NA	33	65	82	0	0	1	1	0	1	0	0	0	65	I am alone	3	1
5005	2017-02-17T11:33:56.319000	3	NA	42	66	81	0	0	0	0	0	0	0	1	1	53	Romantic partner/close friend	2	0
5005	2017-02-20T20:23:05.903687	6	NA	59	51	82	0	0	0	0	1	0	0	0	0	57	I am alone	1	1
5005	2017-02-21T12:22:33.250586	7	NA	55	56	74	0	0	0	0	1	0	0	0	0	52	Romantic partner/close friend	1	0
5005	2017-02-21T13:34:20.806725	7	NA	43	74	76	0	0	0	0	1	0	0	0	0	60	Romantic partner/close friend	1	0
5005	2017-02-21T16:59:37.363080	7	NA	42	63	87	0	0	0	0	1	0	0	0	0	75	Classmate/coworker	1	0
5005	2017-02-22T14:45:23.567322	8	NA	95	11	14	0	0	0	0	0	1	0	0	0	55	I am alone	1	1
5005	2017-02-25T14:12:15.913474	11	NA	70	24	36	0	0	0	0	0	0	0	0	1	58	I am alone	1	1
5005	2017-02-26T13:36:29.746138	12	NA	76	18	24	0	0	0	0	0	1	0	0	0	63	Romantic partner/close friend	1	0
5005	2017-02-26T16:11:07.341440	12	NA	84	17	12	0	0	0	0	0	1	0	0	0	68	Romantic partner/close friend	1	0
5005	2017-02-28T14:53:14.911365	14	NA	74	28	53	0	0	0	0	0	0	0	1	0	60	I am alone	1	1
5005	2017-03-02T14:50:43.880002	16	NA	100	4	28	0	0	0	0	0	1	0	0	0	68	I am alone	1	1
5007	2017-02-16T13:59:38.312802	1	NA	37	60	75	0	0	1	0	1	1	0	1	1	65	I am alone	5	1
5007	2017-02-17T14:24:40.080383	2	NA	79	29	17	1	0	0	0	1	0	0	0	0	45	Acquaintance/stranger	1	0
5007	2017-02-17T16:34:51.160315	2	NA	92	22	17	0	0	0	0	0	1	0	0	0	85	Acquaintance/stranger	1	0
5007	2017-02-18T10:39:54.439464	3	NA	62	42	84	0	1	0	0	1	0	0	0	1	80	I am alone	3	1
5007	2017-02-18T14:41:26.703403	3	NA	58	40	73	0	0	1	0	1	0	0	0	0	59	Romantic partner/close friend	2	0
5007	2017-02-19T16:52:14.940588	4	NA	40	62	81	0	0	1	0	1	0	0	0	0	49	Acquaintance/stranger	2	0
5007	2017-02-20T14:19:28.137152	5	NA	83	18	14	0	0	1	0	1	0	0	0	0	89	Romantic partner/close friend	2	0
5007	2017-02-21T11:36:17.176170	6	NA	62	39	84	0	0	1	0	1	1	0	0	1	46	I am alone	4	1
5007	2017-02-21T13:18:33.840775	6	NA	26	72	89	0	0	0	0	1	0	0	0	0	48	Classmate/coworker	1	0
5007	2017-02-21T16:54:22.886050	6	NA	40	65	90	0	0	1	0	1	0	0	0	0	52	Romantic partner/close friend	2	0
5007	2017-02-21T17:31:18.361433	6	NA	31	73	91	0	0	1	0	1	0	0	0	1	49	Romantic partner/close friend	3	0
