id	discrete_time	time_elapsed	reappraisal	rumination	suppression	feel_loved	rely_on	need_love	share_feelings	keep_distance	closeness_nervous	day	beep
114	2	3.06666666688398	2	1	1	6	7	4	5	1	1	NA	NA
114	3	3.71666666679084	1	1	1	6	7	4	4	1	1	NA	NA
114	4	5.20000000018627	2	1	1	6	7	5	4	2	2	NA	NA
114	5	8.33333333348855	4	1	1	6	7	6	6	1	1	NA	NA
114	6	9.88333333330229	4	2	3	6	7	4	4	2	1	NA	NA
114	7	10.7166666667908	4	1	1	7	7	5	6	1	1	NA	NA
114	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	16	25.933333333116	1	1	1	7	7	4	4	2	1	NA	NA
114	17	27.7833333332092	1	1	1	6	6	4	3	2	2	NA	NA
114	18	30.7166666667908	2	1	1	7	7	4	6	1	1	NA	NA
114	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	20	33.9500000001863	5	1	1	7	7	3	6	1	1	NA	NA
114	21	35.2166666667908	5	1	1	7	7	5	6	1	1	NA	NA
114	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	29	49.6666666665115	1	2	2	4	4	4	2	5	4	NA	NA
114	30	50.6666666665115	3	2	2	4	4	2	2	6	6	NA	NA
114	31	52.2166666667908	4	1	2	6	7	5	6	1	1	NA	NA
114	32	54.4166666665115	1	1	1	6	6	2	2	5	4	NA	NA
114	33	56.3500000000931	4	1	2	7	7	4	7	1	1	NA	NA
114	34	57.2666666666046	5	1	1	7	7	4	7	1	1	NA	NA
114	35	58.7000000001863	4	1	1	7	7	3	6	1	1	NA	NA
114	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	43	72.9166666665115	1	3	1	7	7	4	2	4	3	NA	NA
114	44	74.1666666665115	1	3	1	7	7	4	5	1	1	NA	NA
114	45	76	3	3	2	7	7	4	3	3	3	NA	NA
114	46	77.7166666667909	4	2	4	7	7	3	4	4	2	NA	NA
114	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	48	81.5166666666046	5	1	1	6	7	4	4	1	2	NA	NA
114	49	82.9166666665114	5	1	1	7	7	4	7	1	1	NA	NA
114	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	57	96.2166666667908	4	1	1	7	7	4	4	1	2	NA	NA
114	58	98.6000000000931	4	1	1	7	7	4	5	2	2	NA	NA
114	59	100.950000000186	2	1	1	7	7	3	4	1	1	NA	NA
114	60	102.350000000093	1	1	1	7	7	4	4	1	1	NA	NA
114	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	62	106.049999999814	3	1	2	7	7	4	5	1	1	NA	NA
114	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	71	120.75	4	1	1	7	7	4	5	1	1	NA	NA
114	72	122.883333333302	1	1	1	7	7	4	2	2	2	NA	NA
114	73	124.600000000093	2	4	1	5	6	4	7	1	2	NA	NA
114	74	125.983333333395	1	3	2	4	6	3	3	3	2	NA	NA
114	75	127.433333333116	4	2	2	6	7	4	4	2	2	NA	NA
114	76	128.899999999907	3	1	1	7	7	4	2	2	1	NA	NA
114	77	131.566666666884	4	1	1	7	7	4	4	1	1	NA	NA
114	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	85	144.733333333395	4	1	1	7	7	4	6	1	1	NA	NA
114	86	146.899999999907	1	1	1	7	7	4	7	1	1	NA	NA
114	87	147.983333333395	1	1	1	7	7	4	7	1	1	NA	NA
114	88	149.283333333209	1	1	1	7	7	4	6	1	1	NA	NA
114	89	152.216666666791	1	1	3	7	7	4	6	1	1	NA	NA
114	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	91	155.399999999907	2	1	1	7	7	4	5	1	1	NA	NA
114	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	1	0.516666666604579	3	2	1	7	7	5	7	2	2	NA	NA
115	2	2.85000000009313	3	1	1	7	7	4	7	1	1	NA	NA
115	3	4.5	3	1	1	7	7	4	7	2	1	NA	NA
115	4	5.71666666679084	1	1	1	7	7	4	7	2	1	NA	NA
115	5	8.33333333348855	1	1	1	7	7	5	7	1	1	NA	NA
115	6	9.63333333330229	1	1	1	7	7	6	7	3	2	NA	NA
115	7	11.7833333332092	1	1	1	7	7	4	7	1	1	NA	NA
115	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	15	24.7666666666046	3	1	2	7	7	4	4	4	3	NA	NA
115	16	26.75	2	1	2	7	7	3	4	2	2	NA	NA
115	17	27.8666666666977	1	1	1	7	7	3	4	3	4	NA	NA
115	18	30.7166666667908	3	1	1	7	7	5	7	1	1	NA	NA
115	19	31.5833333334886	1	1	1	7	7	4	6	2	1	NA	NA
115	20	32.9833333333954	1	1	1	7	7	4	5	2	1	NA	NA
115	21	35.566666666884	1	1	1	7	7	5	7	1	1	NA	NA
115	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	29	49.6666666665115	4	1	1	7	7	4	4	2	2	NA	NA
115	30	50.816666666884	1	1	1	7	7	4	5	1	1	NA	NA
115	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	32	53.9666666667909	1	1	1	7	7	4	7	1	2	NA	NA
115	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	35	59.8333333334886	1	1	1	7	7	3	7	1	1	NA	NA
115	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	43	72.6000000000931	3	1	1	7	7	3	5	2	3	NA	NA
115	44	74.4666666667909	1	1	1	7	7	4	5	1	1	NA	NA
115	45	76.9166666665115	2	1	1	7	7	4	7	1	1	NA	NA
115	46	77.75	1	1	1	7	7	4	4	1	1	NA	NA
115	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	49	82.8833333333023	1	1	1	7	7	4	6	1	1	NA	NA
115	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	57	96.1166666666977	1	1	1	7	7	3	6	1	1	NA	NA
115	58	98.816666666884	1	1	1	7	7	4	5	1	2	NA	NA
115	59	99.5833333334886	1	1	1	7	7	5	5	1	1	NA	NA
115	60	101.683333333116	3	2	3	7	7	4	5	1	1	NA	NA
115	61	102.899999999907	1	1	1	7	7	4	4	2	2	NA	NA
115	62	105.433333333116	1	1	1	7	7	4	5	1	1	NA	NA
115	63	107.266666666605	1	1	1	7	7	4	5	1	1	NA	NA
115	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	71	120.5	1	1	1	7	7	4	6	1	1	NA	NA
115	72	122.633333333302	1	1	1	7	7	4	5	1	1	NA	NA
115	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	74	126.566666666884	1	1	1	7	7	4	5	1	1	NA	NA
115	75	128.216666666791	4	1	1	7	7	4	5	1	1	NA	NA
115	76	129.933333333116	3	1	1	7	7	5	4	1	1	NA	NA
115	77	131.933333333116	2	1	1	6	7	6	6	1	1	NA	NA
115	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	85	145.066666666884	2	1	1	7	7	4	6	1	1	NA	NA
115	86	145.950000000186	1	1	1	7	7	4	5	1	1	NA	NA
115	87	148.616666666698	1	1	1	7	7	4	5	1	1	NA	NA
115	88	150.366666666698	3	1	1	7	7	4	5	1	1	NA	NA
115	89	151.316666666884	1	1	1	7	7	4	6	1	1	NA	NA
115	90	153.716666666791	4	4	4	7	7	6	6	2	1	NA	NA
115	91	154.583333333489	3	2	1	7	7	5	6	1	2	NA	NA
115	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	1	1.25	4	2	3	5	7	1	3	2	2	NA	NA
116	2	2.45000000018626	3	1	3	5	7	2	3	2	2	NA	NA
116	3	3.93333333311602	3	2	2	4	6	2	3	2	2	NA	NA
116	4	6.26666666660458	4	2	4	5	6	1	2	2	4	NA	NA
116	5	8.06666666688398	3	2	2	4	6	3	3	2	2	NA	NA
116	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	7	11.7166666667908	2	2	2	5	6	5	5	1	1	NA	NA
116	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	15	24.2999999998137	3	3	2	5	7	4	2	4	3	NA	NA
116	16	27.2833333332092	3	2	4	5	6	2	2	3	4	NA	NA
116	17	28.6166666666977	4	1	4	5	6	2	3	3	3	NA	NA
116	18	30.1166666666977	2	2	3	4	5	3	2	3	4	NA	NA
116	19	31.683333333116	3	1	2	6	6	3	4	2	2	NA	NA
116	20	32.6333333333023	2	1	3	6	6	4	4	3	3	NA	NA
116	21	35.9500000001863	3	1	2	7	7	4	5	1	1	NA	NA
116	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	29	48.5499999998137	4	2	2	4	4	3	2	4	5	NA	NA
116	30	51.1333333333023	4	2	2	5	5	3	2	5	5	NA	NA
116	31	52.25	3	1	2	5	6	3	3	3	4	NA	NA
116	32	54.183333333116	4	2	2	5	6	2	5	2	2	NA	NA
116	33	56.2999999998137	3	3	4	4	5	4	5	1	2	NA	NA
116	34	57.3500000000931	2	3	3	4	4	5	2	4	2	NA	NA
116	35	58.3333333334886	4	2	4	4	5	2	4	4	5	NA	NA
116	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	43	73.2000000001863	3	2	4	4	4	3	5	4	5	NA	NA
116	44	74.6666666665115	3	2	2	5	6	3	4	3	2	NA	NA
116	45	75.6000000000931	3	2	2	4	5	3	3	4	3	NA	NA
116	46	77.7333333333954	3	1	3	5	5	3	2	3	2	NA	NA
116	47	79.066666666884	1	3	1	3	4	5	5	1	1	NA	NA
116	48	81.2333333333954	5	3	4	3	4	3	4	4	5	NA	NA
116	49	82.6666666665115	2	1	5	4	4	4	4	5	3	NA	NA
116	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	57	97.5333333332092	4	1	4	3	4	3	3	5	5	NA	NA
116	58	98.2166666667909	2	3	4	3	4	2	4	5	5	NA	NA
116	59	100.316666666884	4	2	3	5	5	3	4	3	3	NA	NA
116	60	102.266666666605	3	3	1	5	5	3	5	3	2	NA	NA
116	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	62	104.616666666698	3	2	4	4	5	3	3	5	3	NA	NA
116	63	107.166666666511	4	1	4	4	5	5	5	1	2	NA	NA
116	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	71	121.366666666698	3	1	3	5	5	3	4	3	3	NA	NA
116	72	122.399999999907	3	1	3	5	5	2	2	4	3	NA	NA
116	73	124.799999999814	3	1	2	5	6	3	4	3	2	NA	NA
116	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	75	128.350000000093	3	2	4	6	6	4	3	2	2	NA	NA
116	76	129.133333333302	3	2	2	6	5	4	4	3	2	NA	NA
116	77	130.916666666511	3	2	3	4	4	5	5	1	1	NA	NA
116	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
116	85	144.733333333395	4	2	4	3	4	3	3	4	4	NA	NA
116	86	146.983333333395	3	3	4	3	4	5	5	3	3	NA	NA
116	87	148.616666666698	2	4	2	3	4	7	6	4	2	NA	NA
116	88	149.149999999907	3	4	2	3	4	4	4	4	4	NA	NA
116	89	152.083333333489	3	1	2	5	5	2	3	3	2	NA	NA
116	90	153.166666666511	4	1	1	5	5	3	3	3	3	NA	NA
116	91	154.350000000093	2	3	2	4	5	4	4	3	4	NA	NA
116	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	1	1.04999999981374	2	4	3	7	7	5	7	1	2	NA	NA
117	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	3	4.11666666669771	2	2	2	6	7	4	7	2	3	NA	NA
117	4	6.83333333348855	1	2	3	7	7	4	6	1	2	NA	NA
117	5	8.51666666660458	1	2	1	7	7	4	6	2	2	NA	NA
117	6	9.11666666669771	1	1	1	7	7	4	6	2	2	NA	NA
117	7	10.7999999998137	1	1	3	7	7	4	5	2	2	NA	NA
117	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	15	24.6000000000931	1	2	2	7	7	4	4	4	2	NA	NA
117	16	26.566666666884	1	1	2	7	7	4	3	4	2	NA	NA
117	17	27.433333333116	1	1	1	7	7	4	3	4	2	NA	NA
117	18	30.0166666666046	3	2	2	7	7	5	6	2	2	NA	NA
117	19	31.4666666667908	2	2	2	7	7	4	6	4	2	NA	NA
117	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	21	35.7000000001863	3	2	2	7	7	4	6	2	2	NA	NA
117	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	29	49	1	1	1	7	7	4	4	5	2	NA	NA
117	30	50.7999999998137	1	1	2	7	7	4	3	4	3	NA	NA
117	31	52.4666666667909	4	2	2	7	7	4	5	3	3	NA	NA
117	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	33	54.8999999999069	1	2	1	7	7	4	3	4	3	NA	NA
117	34	57.5833333334886	1	1	2	7	7	4	3	3	3	NA	NA
117	35	58.8500000000931	1	4	2	7	7	3	3	5	3	NA	NA
117	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	43	72.7333333333954	1	1	1	7	7	4	6	2	2	NA	NA
117	44	73.8500000000931	1	1	1	7	7	4	3	3	3	NA	NA
117	45	75.9500000001863	1	1	1	7	7	4	4	4	3	NA	NA
117	46	78.1000000000931	2	3	2	7	7	4	4	4	3	NA	NA
117	47	80.0333333332092	1	3	2	7	7	6	5	3	3	NA	NA
117	48	81.9666666667908	1	2	2	7	7	3	5	5	2	NA	NA
117	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	57	97.2166666667908	2	1	2	7	7	5	5	3	3	NA	NA
117	58	98.8666666666977	1	1	1	7	7	6	5	3	2	NA	NA
117	59	100.833333333489	3	1	1	7	7	5	6	2	2	NA	NA
117	60	102.333333333489	1	2	2	7	7	4	5	3	3	NA	NA
117	61	104.549999999814	2	1	1	7	7	4	3	5	3	NA	NA
117	62	105.799999999814	3	1	2	7	7	6	6	2	2	NA	NA
117	63	107.25	3	3	2	7	7	7	6	1	3	NA	NA
117	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	71	120.799999999814	1	1	1	7	7	3	3	3	2	NA	NA
117	72	122.799999999814	2	1	1	7	7	6	6	1	1	NA	NA
117	73	123.899999999907	1	2	2	7	7	3	3	3	3	NA	NA
117	74	125.350000000093	1	1	2	7	7	4	5	3	3	NA	NA
117	75	127.066666666884	2	1	1	7	7	4	5	3	3	NA	NA
117	76	129.883333333302	2	1	1	7	7	4	6	2	2	NA	NA
117	77	131.783333333209	1	1	2	7	7	4	5	1	2	NA	NA
117	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	85	145.533333333209	1	1	1	7	7	4	5	3	3	NA	NA
117	86	146.350000000093	1	1	1	7	7	6	6	1	3	NA	NA
117	87	147.600000000093	1	1	1	7	7	6	6	1	2	NA	NA
117	88	149.816666666884	1	3	2	7	7	6	7	3	3	NA	NA
117	89	152.116666666698	1	3	3	7	7	6	6	1	3	NA	NA
117	90	153.583333333489	1	1	1	7	7	7	5	1	3	NA	NA
117	91	155.666666666511	1	4	4	7	7	7	6	4	6	NA	NA
117	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	1	0.0166666666045785	4	2	4	6	5	4	5	2	2	NA	NA
118	2	2.31666666688398	2	2	4	7	7	4	6	3	1	NA	NA
