id	os	day	day_of_week	beep	survey_type	run_timestamp	submission_timestamp	well	discontent	state	tense	calm	placid	awake	energyless	rested	what	how	whom	n_people	too_much	work_fast	multitasking	hard_work	change_task	decide_task	schedule_task
S048	Android	1	Friday	5	work	2019-01-18T15:00:01Z	2019-01-18T15:01:54Z	5	5	4	4	5	4	5	3	5	ADMINISTRATIVE	PC	ALONE	0	5	5	4	5	3	4	4
S048	Android	1	Friday	6	work	2019-01-18T16:35:12Z	2019-01-18T16:36:49Z	4	5	5	6	3	3	5	3	4	ACQUISITION,ADMINISTRATIVE	PC	ALONE	0	7	6	2	7	2	5	3
S048	Android	1	Friday	7	work	2019-01-18T17:53:47Z	2019-01-18T17:59:48Z	4	2	5	5	3	3	5	3	4	ACQUISITION,ADMINISTRATIVE	PC	ALONE	2	7	6	3	6	2	4	3
S048	Android	2	Monday	2	work	2019-01-21T10:20:08Z	2019-01-21T10:37:05Z	4	4	3	5	3	3	5	3	5	ACQUISITION	PC,FACE2FACE	CUSTOMER	2	6	6	5	6	2	3	5
S048	Android	2	Monday	3	work	2019-01-21T12:00:31Z	2019-01-21T12:12:58Z	4	4	5	5	4	3	6	3	4	ACQUISITION,DISSEMINATION	PC,FACE2FACE	CUSTOMER	1	6	6	3	6	2	5	4
S048	Android	2	Monday	5	work	2019-01-21T15:06:16Z	2019-01-21T15:08:07Z	5	3	4	3	5	4	4	4	4	ADMINISTRATIVE	PC	ALONE	0	4	4	3	3	4	5	4
S048	Android	2	Monday	6	work	2019-01-21T16:31:04Z	2019-01-21T16:32:41Z	5	4	4	4	4	4	4	3	5	ADMINISTRATIVE	PC	ALONE	0	4	4	4	4	4	5	4
S048	Android	2	Monday	7	work	2019-01-21T18:01:01Z	2019-01-21T18:07:48Z	6	2	4	5	4	3	4	3	3	ANALYSIS,ADMINISTRATIVE	PC,PHONE	COLL	0	6	5	4	5	3	5	4
S048	Android	3	Wednesday	2	work	2019-01-23T10:35:18Z	2019-01-23T10:36:37Z	4	3	4	4	4	4	4	2	4	ACQUISITION,ANALYSIS	FACE2FACE,PC	CUSTOMER	2	5	4	5	5	3	4	4
S048	Android	3	Wednesday	3	work	2019-01-23T12:08:02Z	2019-01-23T13:07:17Z	4	5	3	5	3	3	2	3	5	ACQUISITION,DISSEMINATION	PC	CUSTOMER	1	6	5	5	6	3	5	4
S048	Android	3	Wednesday	4	work	2019-01-23T13:25:53Z	2019-01-23T13:26:57Z	3	3	3	5	3	3	5	4	3	OTHER	FACE2FACE	CUSTOMER	2	6	5	6	6	3	3	3
S048	Android	3	Wednesday	5	work	2019-01-23T14:56:06Z	2019-01-23T14:58:14Z	4	4	3	5	4	3	5	4	4	DISSEMINATION,BREAK	PHONE,FACE2FACE	CUSTOMER	1	5	5	5	5	3	4	4
S048	Android	3	Wednesday	6	work	2019-01-23T16:39:43Z	2019-01-23T16:40:55Z	4	4	4	5	3	4	4	3	3	ANALYSIS,AUTHORING,NETWORKING	PC,PHONE	ALONE	0	6	6	6	6	3	4	4
S049	iOS	1	Wednesday	3	work	2019-01-16T12:13:02Z	2019-01-16T12:22:44Z	7	1	7	1	7	7	7	1	6	DISSEMINATION,ANALYSIS,ACQUISITION	FACE2FACE	COLL	2	1	1	2	1	1	7	5
S049	iOS	1	Wednesday	5	work	2019-01-16T15:12:48Z	2019-01-16T15:17:40Z	7	1	7	1	7	7	7	1	7	ACQUISITION,ANALYSIS,DISSEMINATION,NETWORKING	FACE2FACE,PHONE,PAPER	COLL,OVER	4	1	1	2	1	7	7	7
S049	iOS	1	Wednesday	6	work	2019-01-16T16:30:17Z	2019-01-16T16:33:50Z	7	1	7	1	7	7	7	1	7	DISSEMINATION,NETWORKING	FACE2FACE	COLL	4	1	1	1	1	1	7	1
S049	iOS	1	Wednesday	7	work	2019-01-16T18:06:12Z	2019-01-16T18:08:48Z	7	7	7	1	7	7	7	1	7	ACQUISITION,ANALYSIS,NETWORKING	FACE2FACE	COLL	4	1	1	1	1	1	7	7
S049	iOS	2	Friday	1	baseline	2019-01-18T09:35:35Z	2019-01-18T09:39:04Z	7	1	7	1	7	7	7	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S049	iOS	2	Friday	3	work	2019-01-18T11:55:52Z	2019-01-18T11:59:56Z	7	1	7	7	5	7	3	5	2	ACQUISITION,ANALYSIS,DISSEMINATION	FACE2FACE	COLL	3	1	1	1	1	1	1	7
S049	iOS	2	Friday	4	work	2019-01-18T13:41:51Z	2019-01-18T13:46:45Z	7	1	7	1	7	7	7	1	7	ACQUISITION,ANALYSIS,DISSEMINATION	FACE2FACE	COLL	3	1	1	1	1	1	7	7
S049	iOS	2	Friday	5	work	2019-01-18T14:52:41Z	2019-01-18T14:55:48Z	7	1	7	1	7	7	1	5	1	ANALYSIS,NETWORKING,ADMINISTRATIVE	FACE2FACE,PAPER	COLL	4	1	1	1	1	1	1	7
S049	iOS	2	Friday	7	work	2019-01-18T18:05:52Z	2019-01-18T18:08:11Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	COLL	3	1	1	1	1	1	7	7
S049	iOS	3	Monday	3	work	2019-01-21T11:51:56Z	2019-01-21T11:55:06Z	7	1	7	1	7	7	7	1	7	ANALYSIS,DISSEMINATION,NETWORKING	FACE2FACE	COLL	2	1	1	1	1	1	7	7
S049	iOS	3	Monday	5	work	2019-01-21T15:07:14Z	2019-01-21T15:09:24Z	7	1	7	1	7	7	7	1	7	ACQUISITION,ANALYSIS,DISSEMINATION	FACE2FACE	COLL	3	1	1	1	1	1	7	7
S049	iOS	3	Monday	6	work	2019-01-21T16:28:36Z	2019-01-21T16:31:21Z	7	1	7	1	7	7	7	1	7	AUTHORING,DISSEMINATION,NETWORKING	FACE2FACE	COLL	3	1	1	1	1	1	7	7
S050	Android	1	Monday	1	baseline	2019-05-06T09:15:00Z	2019-05-06T09:17:04Z	3	2	5	2	7	5	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S050	Android	1	Monday	2	work	2019-05-06T10:30:26Z	2019-05-06T10:33:27Z	5	1	6	2	7	6	5	3	6	ACQUISITION,ANALYSIS	PC	ALONE	0	2	3	2	1	5	6	5
S050	Android	1	Monday	4	work	2019-05-06T13:24:04Z	2019-05-06T13:38:22Z	5	2	7	2	6	7	5	2	6	ACQUISITION	PC	COLL	1	5	5	5	5	2	6	5
S050	Android	1	Monday	6	work	2019-05-06T16:28:06Z	2019-05-06T16:36:52Z	5	1	5	1	5	5	5	2	5	ACQUISITION	PC	ALONE	2	5	5	5	5	5	5	5
S050	Android	1	Monday	7	work	2019-05-06T18:07:43Z	2019-05-06T18:09:04Z	6	2	6	1	7	5	6	4	6	ACQUISITION	PC	ALONE	3	6	5	6	6	1	NA	NA
S050	Android	2	Wednesday	1	baseline	2019-05-08T09:15:00Z	2019-05-08T09:50:30Z	2	5	4	3	5	3	2	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S050	Android	2	Wednesday	4	work	2019-05-08T13:23:37Z	2019-05-08T13:38:30Z	3	5	3	4	2	3	5	4	1	ADMINISTRATIVE	PC	ALONE	2	6	6	6	6	1	6	5
S050	Android	2	Wednesday	5	work	2019-05-08T14:53:56Z	2019-05-08T15:13:41Z	5	3	6	2	5	5	5	3	5	ACQUISITION	PC	ALONE	2	5	2	2	2	3	3	3
S050	Android	2	Wednesday	7	work	2019-05-08T18:02:45Z	2019-05-08T18:05:56Z	5	3	5	2	5	6	6	2	5	ACQUISITION	PC	ALONE	2	5	5	5	5	6	5	6
S050	Android	3	Friday	2	work	2019-05-10T10:28:17Z	2019-05-10T10:37:50Z	4	4	5	3	5	4	4	3	5	ACQUISITION	PC	ALONE	2	6	5	6	6	6	6	4
S050	Android	3	Friday	3	work	2019-05-10T12:02:22Z	2019-05-10T12:03:45Z	5	5	5	5	5	5	5	3	5	ACQUISITION	FACE2FACE	ALONE	2	2	2	1	1	6	5	5
S050	Android	3	Friday	6	work	2019-05-10T16:23:07Z	2019-05-10T16:31:30Z	5	3	5	3	5	5	5	3	5	ACQUISITION	PC	ALONE	2	4	4	4	4	4	4	4
S050	Android	3	Friday	7	work	2019-05-10T18:01:19Z	2019-05-10T18:09:16Z	4	4	4	4	4	4	4	4	4	ACQUISITION	PC	ALONE	2	5	5	NA	NA	NA	NA	NA
S051	Android	1	Wednesday	1	baseline	2019-01-16T09:15:00Z	2019-01-16T09:23:40Z	5	6	5	4	4	4	2	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S051	Android	1	Wednesday	2	work	2019-01-16T10:36:39Z	2019-01-16T10:39:06Z	3	5	3	4	4	4	5	4	3	NETWORKING	PC	COLL	0	4	3	4	4	4	6	6
S051	Android	1	Wednesday	3	work	2019-01-16T11:52:10Z	2019-01-16T12:05:00Z	3	5	3	4	4	4	3	5	4	ACQUISITION	PC	ALONE	0	5	4	5	5	4	6	5
S051	Android	1	Wednesday	4	work	2019-01-16T13:36:14Z	2019-01-16T13:44:31Z	6	5	5	2	5	4	3	4	3	BREAK,ACQUISITION	PC	ALONE	0	4	4	5	4	3	6	3
S051	Android	1	Wednesday	5	work	2019-01-16T14:57:08Z	2019-01-16T15:06:35Z	3	5	3	4	4	3	3	4	2	ACQUISITION	PC	ALONE	0	5	4	5	5	3	6	3
S051	Android	1	Wednesday	7	work	2019-01-16T18:08:34Z	2019-01-16T18:13:29Z	3	4	3	5	4	5	2	6	2	AUTHORING	PC	ALONE	0	6	6	2	6	1	6	6
S051	Android	2	Friday	1	baseline	2019-01-18T09:15:00Z	2019-01-18T09:19:21Z	3	5	3	4	4	3	3	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S051	Android	2	Friday	2	work	2019-01-18T10:27:24Z	2019-01-18T10:45:25Z	4	5	4	3	4	4	4	4	3	NETWORKING	PC	ALONE	1	4	4	3	4	3	5	5
S051	Android	2	Friday	3	work	2019-01-18T11:51:27Z	2019-01-18T11:59:11Z	3	5	3	3	4	4	4	5	3	NETWORKING	PC	ALONE	0	3	3	3	4	5	6	4
S051	Android	2	Friday	4	work	2019-01-18T13:38:56Z	2019-01-18T14:00:33Z	5	3	5	2	5	4	3	4	3	ACQUISITION	PC	ALONE	0	4	4	3	2	3	6	5
S051	Android	2	Friday	5	work	2019-01-18T15:01:25Z	2019-01-18T15:04:14Z	4	5	3	4	4	4	3	5	3	NETWORKING	PC	ALONE	0	4	3	3	4	3	6	4
S051	Android	2	Friday	6	work	2019-01-18T16:36:38Z	2019-01-18T16:42:55Z	4	5	4	3	4	4	3	5	3	NETWORKING	PC	ALONE	0	4	4	3	4	5	5	4
S051	Android	2	Friday	7	work	2019-01-18T17:57:51Z	2019-01-18T18:16:43Z	6	4	4	3	4	3	3	5	3	NETWORKING	FACE2FACE	COLL,EXTERNAL	4	5	7	4	6	2	2	5
S052	Android	1	Wednesday	3	work	2019-01-16T12:03:19Z	2019-01-16T12:08:11Z	4	6	2	5	5	3	4	4	3	ANALYSIS,NETWORKING,ADMINISTRATIVE	PAPER,PC	ALONE	0	6	4	5	4	5	5	5
S052	Android	1	Wednesday	5	work	2019-01-16T14:57:26Z	2019-01-16T15:04:28Z	3	5	3	5	3	3	4	6	3	ACQUISITION,ADMINISTRATIVE	PHONE,PAPER	EXTERNAL	1	6	4	4	5	2	2	2
S052	Android	1	Wednesday	6	work	2019-01-16T16:35:31Z	2019-01-16T16:37:05Z	5	5	3	4	4	3	3	5	3	ADMINISTRATIVE	PC,PAPER	ALONE	2	4	4	3	3	4	4	4
S052	Android	1	Wednesday	7	work	2019-01-16T17:55:44Z	2019-01-16T18:11:33Z	5	4	4	3	4	6	3	4	4	NETWORKING	FACE2FACE	COLL,OVER	2	3	2	1	2	1	2	2
S052	Android	2	Friday	1	baseline	2019-01-18T09:15:04Z	2019-01-18T09:49:14Z	4	5	3	5	3	3	4	5	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S052	Android	2	Friday	3	work	2019-01-18T12:01:39Z	2019-01-18T12:05:13Z	3	3	2	6	3	3	2	6	2	ACQUISITION,ANALYSIS,ADMINISTRATIVE	PC,PAPER	ALONE	1	6	5	5	6	5	5	5
S052	Android	2	Friday	4	work	2019-01-18T13:30:29Z	2019-01-18T14:33:25Z	4	2	4	4	5	4	3	6	3	ACQUISITION,ANALYSIS	PC,PAPER	OVER	1	6	6	6	7	2	2	2
S052	Android	2	Friday	5	work	2019-01-18T14:57:49Z	2019-01-18T15:03:32Z	3	5	2	6	1	2	3	6	3	ANALYSIS	PC,PAPER	OVER	1	6	5	5	6	2	2	2
S052	Android	2	Friday	6	work	2019-01-18T16:36:08Z	2019-01-18T16:50:47Z	3	5	3	5	3	3	2	5	3	ACQUISITION	PAPER,PHONE	ALONE	0	4	4	3	3	5	5	5
S052	Android	2	Friday	7	work	2019-01-18T18:02:02Z	2019-01-18T18:13:06Z	4	4	2	4	4	2	4	5	4	ADMINISTRATIVE	PC	ALONE	0	4	4	3	3	6	7	6
S052	Android	3	Monday	1	baseline	2019-01-28T09:15:00Z	2019-01-28T10:17:06Z	4	3	4	5	3	3	4	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S052	Android	3	Monday	2	work	2019-01-28T10:32:41Z	2019-01-28T10:33:56Z	4	5	5	5	5	4	4	5	4	ADMINISTRATIVE	PC,PAPER	ALONE	1	5	5	6	5	4	4	4
S052	Android	3	Monday	3	work	2019-01-28T12:08:49Z	2019-01-28T12:09:59Z	4	4	4	5	3	3	4	5	3	NETWORKING	FACE2FACE	OVER,COLL	4	2	2	4	3	3	3	3
S052	Android	3	Monday	6	work	2019-01-28T16:23:46Z	2019-01-28T16:29:40Z	3	5	3	5	3	3	3	5	3	NETWORKING	PHONE	ALONE	1	4	3	4	3	2	3	2
S052	Android	3	Monday	7	work	2019-01-28T18:05:00Z	2019-01-28T18:16:42Z	4	5	4	5	3	4	3	4	3	ANALYSIS,ADMINISTRATIVE	PC	OVER	1	5	6	4	4	2	2	2
S053	Android	1	Friday	2	work	2018-11-30T10:38:53Z	2018-11-30T10:41:47Z	5	5	3	4	4	5	4	5	4	ACQUISITION,ADMINISTRATIVE,ANALYSIS	PC,PAPER	ALONE	4	5	5	7	7	1	4	1
S053	Android	1	Friday	6	work	2018-11-30T16:27:41Z	2018-11-30T16:29:43Z	1	4	2	7	3	2	1	6	3	ACQUISITION,ANALYSIS,ADMINISTRATIVE	PHONE,PC,SMARTPHONE,PAPER	ALONE	2	7	6	6	6	1	2	1
S053	Android	1	Friday	7	work	2018-11-30T17:58:45Z	2018-11-30T18:00:29Z	4	4	4	4	4	4	1	7	1	OTHER	OTHER	ALONE	0	7	4	7	6	2	2	2
S053	Android	2	Monday	1	baseline	2018-12-03T09:19:38Z	2018-12-03T09:22:02Z	6	3	5	4	4	5	6	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S053	Android	2	Monday	4	work	2018-12-03T13:34:38Z	2018-12-03T13:41:37Z	2	6	3	6	3	3	2	6	3	ACQUISITION,ANALYSIS,DISSEMINATION,ADMINISTRATIVE	FACE2FACE,PC,PHONE	ALONE,OVER	5	6	5	5	5	2	2	2
S053	Android	2	Monday	5	work	2018-12-03T14:59:39Z	2018-12-03T15:01:42Z	3	4	4	5	4	4	3	4	4	ACQUISITION,AUTHORING	PC	ALONE	0	6	6	6	6	2	3	2
S053	Android	2	Monday	6	work	2018-12-03T16:29:38Z	2018-12-03T16:37:50Z	1	7	1	7	1	1	1	7	1	ACQUISITION,ANALYSIS,AUTHORING	PC,PHONE,FACE2FACE	ALONE	2	6	6	6	6	2	2	2
S053	Android	3	Wednesday	3	work	2018-12-05T12:09:03Z	2018-12-05T12:11:52Z	4	4	4	4	4	4	4	4	3	ACQUISITION,ANALYSIS,ADMINISTRATIVE	FACE2FACE,PC,PHONE	COLL	3	4	4	4	5	3	3	3
S053	Android	3	Wednesday	4	work	2018-12-05T13:30:47Z	2018-12-05T13:33:50Z	5	4	4	5	4	4	4	5	4	ACQUISITION,DISSEMINATION	FACE2FACE,PC	ALONE	2	5	5	5	5	3	3	3
S053	Android	3	Wednesday	6	work	2018-12-05T16:34:36Z	2018-12-05T16:42:05Z	4	3	4	4	4	4	NA	5	4	ACQUISITION	PC	ALONE	0	5	5	5	5	3	3	3
S054	iOS	1	Wednesday	2	work	2019-07-17T10:42:01Z	2019-07-17T10:44:22Z	7	1	7	5	6	7	7	2	7	DISSEMINATION	SKYPE	COLL,CUSTOMER	30	5	3	1	5	3	7	7
S054	iOS	1	Wednesday	3	work	2019-07-17T12:07:02Z	2019-07-17T12:09:27Z	7	3	6	2	7	6	5	2	6	ACQUISITION	PC	COLL	1	6	2	6	7	1	2	1
S054	iOS	1	Wednesday	4	work	2019-07-17T13:34:26Z	2019-07-17T13:35:25Z	7	1	7	1	7	7	7	7	7	ACQUISITION	FACE2FACE	COLL	1	5	5	3	4	3	6	7
S054	iOS	1	Wednesday	5	work	2019-07-17T14:55:39Z	2019-07-17T14:57:25Z	7	2	7	3	6	7	7	2	5	BREAK,DISSEMINATION	FACE2FACE	OVER	1	4	3	3	4	4	6	5
S054	iOS	1	Wednesday	6	work	2019-07-17T16:30:52Z	2019-07-17T16:32:14Z	5	2	6	4	6	6	4	4	5	OTHER	OTHER	COLL	1	5	3	6	2	1	2	5
S054	iOS	1	Wednesday	7	work	2019-07-17T18:05:57Z	2019-07-17T18:07:24Z	7	2	7	2	5	5	3	4	4	OTHER	OTHER	COLL	1	1	1	1	1	1	1	5
S054	iOS	2	Friday	3	work	2019-07-19T12:03:16Z	2019-07-19T12:04:41Z	7	2	7	2	7	7	7	1	7	OTHER	OTHER	ALONE	0	1	1	1	1	5	5	5
S054	iOS	2	Friday	4	work	2019-07-19T13:40:10Z	2019-07-19T13:41:39Z	6	3	7	3	6	6	3	5	5	DISSEMINATION	PHONE	COLL	0	6	5	3	4	3	5	3
S054	iOS	2	Friday	7	work	2019-07-19T18:08:44Z	2019-07-19T18:11:43Z	6	2	6	3	5	5	3	2	4	DISSEMINATION	FACE2FACE	OVER	1	5	3	4	7	2	6	1
S054	iOS	3	Monday	3	work	2019-07-22T12:03:02Z	2019-07-22T12:04:50Z	6	4	6	4	5	5	5	4	6	ACQUISITION,AUTHORING,DISSEMINATION	PC,PHONE	COLL,OVER	16	5	5	5	5	2	3	4
S054	iOS	3	Monday	4	work	2019-07-22T13:35:41Z	2019-07-22T13:36:50Z	5	3	6	2	6	6	7	2	5	ACQUISITION,AUTHORING	PC,PAPER	ALONE	0	4	3	3	3	6	6	6
S054	iOS	3	Monday	5	work	2019-07-22T14:55:18Z	2019-07-22T14:56:36Z	6	3	5	3	6	6	4	5	4	AUTHORING	PC,PAPER	ALONE	0	3	3	2	5	6	6	7
S054	iOS	3	Monday	6	work	2019-07-22T16:32:19Z	2019-07-22T16:33:20Z	6	2	4	4	4	4	4	4	4	ACQUISITION,ANALYSIS	PC	ALONE	0	6	4	6	6	2	6	6
S054	iOS	3	Monday	7	work	2019-07-22T17:58:49Z	2019-07-22T18:00:04Z	6	2	6	1	7	5	6	3	5	ACQUISITION,AUTHORING	PC	ALONE	0	5	4	3	3	7	7	7
S055	Android	1	Monday	4	work	2019-03-18T13:36:07Z	2019-03-18T13:40:12Z	2	7	3	5	5	4	4	5	4	ADMINISTRATIVE	PC	ALONE	1	4	4	4	4	1	1	5
S055	Android	1	Monday	5	work	2019-03-18T15:10:44Z	2019-03-18T15:13:30Z	3	6	3	4	4	4	3	4	4	NETWORKING	PHONE	ALONE	1	5	4	4	4	1	5	6
S055	Android	1	Monday	6	work	2019-03-18T16:31:52Z	2019-03-18T16:33:46Z	5	4	4	3	4	4	4	4	4	NETWORKING	PHONE	ALONE	1	4	4	2	4	1	7	5
S055	Android	1	Monday	7	work	2019-03-18T18:06:52Z	2019-03-18T18:10:57Z	4	4	4	5	3	3	3	4	4	ADMINISTRATIVE	PC	ALONE	1	4	4	2	3	1	4	5
S055	Android	2	Wednesday	6	work	2019-03-20T16:26:55Z	2019-03-20T16:29:15Z	6	2	4	4	4	4	6	4	4	NETWORKING,OTHER	FACE2FACE	COLL	2	4	4	5	4	1	4	4
S055	Android	2	Wednesday	7	work	2019-03-20T17:50:46Z	2019-03-20T17:54:20Z	4	4	4	4	4	4	4	4	4	ADMINISTRATIVE	PHONE	ALONE	1	4	4	4	4	1	7	7
S056	Android	1	Wednesday	4	work	2019-04-10T13:21:43Z	2019-04-10T13:24:17Z	5	4	4	5	3	1	3	3	2	ANALYSIS,NETWORKING,ADMINISTRATIVE	PC	COLL	3	4	4	5	5	4	4	4
S056	Android	2	Friday	4	work	2019-04-12T13:32:04Z	2019-04-12T13:36:15Z	3	4	4	4	4	4	4	3	5	ACQUISITION,ADMINISTRATIVE	PC,PHONE	COLL,CUSTOMER	7	5	5	5	5	2	4	4
S056	Android	2	Friday	5	work	2019-04-12T14:59:53Z	2019-04-12T15:07:30Z	4	4	4	2	3	6	5	3	4	ADMINISTRATIVE	PHONE,PC	COLL	2	3	3	2	2	2	2	2
S057	Android	1	Monday	1	baseline	2019-03-18T09:15:00Z	2019-03-18T09:17:04Z	6	4	3	6	6	5	6	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S057	Android	1	Monday	2	work	2019-03-18T10:25:40Z	2019-03-18T10:28:32Z	5	4	5	4	5	5	6	2	5	ACQUISITION,NETWORKING	PC,FACE2FACE	COLL	5	5	5	7	6	2	2	4
S057	Android	1	Monday	3	work	2019-03-18T11:50:47Z	2019-03-18T11:57:29Z	3	4	4	4	4	4	6	3	4	ANALYSIS,DISSEMINATION	FACE2FACE	COLL,OVER	5	4	5	4	4	1	3	4
S057	Android	1	Monday	6	work	2019-03-18T16:33:59Z	2019-03-18T16:35:47Z	5	3	5	2	6	4	4	5	3	ACQUISITION,DISSEMINATION	FACE2FACE,PC	COLL	3	5	3	3	5	NA	NA	NA
S057	Android	2	Wednesday	1	baseline	2019-03-20T09:15:01Z	2019-03-20T09:22:51Z	6	2	5	4	3	4	6	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S057	Android	2	Wednesday	3	work	2019-03-20T12:06:23Z	2019-03-20T12:08:18Z	7	1	7	1	7	7	7	1	6	DISSEMINATION	FACE2FACE	COLL,CUSTOMER,EXTERNAL	10	7	4	3	NA	NA	NA	NA
S057	Android	2	Wednesday	4	work	2019-03-20T13:38:07Z	2019-03-20T13:40:39Z	3	5	3	4	6	3	5	3	4	DISSEMINATION,NETWORKING,OTHER	FACE2FACE,PAPER	COLL,OVER	11	4	2	2	2	1	1	1
S057	Android	2	Wednesday	5	work	2019-03-20T15:06:24Z	2019-03-20T15:10:26Z	4	4	3	5	3	3	3	6	3	DISSEMINATION	FACE2FACE	COLL,OVER	7	3	2	1	2	1	1	1
S057	Android	3	Friday	1	baseline	2019-03-29T10:15:02Z	2019-03-29T10:17:13Z	4	4	4	3	3	4	4	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S057	Android	3	Friday	4	work	2019-03-29T13:07:22Z	2019-03-29T13:23:44Z	6	3	5	5	6	5	6	5	5	ACQUISITION,DISSEMINATION	FACE2FACE,PAPER	COLL,OVER	6	6	4	2	6	NA	NA	NA
S057	Android	3	Friday	5	work	2019-03-29T14:39:01Z	2019-03-29T14:48:24Z	3	5	3	5	5	3	2	5	2	DISSEMINATION,NETWORKING	FACE2FACE,PC	OVER	2	6	6	1	6	1	1	1
S057	Android	3	Friday	7	work	2019-03-29T17:28:14Z	2019-03-29T17:30:02Z	3	5	2	6	4	2	2	7	2	ANALYSIS	FACE2FACE	COLL	5	4	2	2	4	6	6	2
S058	Android	1	Wednesday	7	work	2019-03-13T18:10:33Z	2019-03-13T18:12:38Z	2	3	3	6	3	4	2	6	2	OTHER	PC	ALONE	3	5	4	5	4	2	4	4
S058	Android	2	Friday	1	baseline	2019-03-15T09:32:12Z	2019-03-15T09:33:35Z	4	4	4	4	3	4	5	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S058	Android	2	Friday	5	work	2019-03-15T15:23:41Z	2019-03-15T15:24:59Z	4	4	4	4	4	4	3	5	3	OTHER	PC	ALONE	3	4	4	4	4	3	3	4
S059	Android	1	Friday	2	work	2019-01-18T10:32:56Z	2019-01-18T10:38:20Z	7	1	7	1	7	7	7	1	7	DISSEMINATION	OTHER	ALONE	0	3	1	2	3	1	5	4
S059	Android	1	Friday	3	work	2019-01-18T12:02:55Z	2019-01-18T12:04:27Z	1	2	6	1	6	7	4	2	5	DISSEMINATION	OTHER	OTHER	1	2	4	4	4	1	7	7
S059	Android	1	Friday	4	work	2019-01-18T13:22:57Z	2019-01-18T13:39:48Z	5	2	7	2	4	6	3	4	4	OTHER	OTHER	OTHER	1	4	3	4	5	1	7	7
S059	Android	1	Friday	5	work	2019-01-18T15:08:00Z	2019-01-18T15:47:20Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	4	4	5	4	1	7	7
S059	Android	1	Friday	6	work	2019-01-18T16:29:18Z	2019-01-18T16:34:34Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	1	1	1	1	1	7	7
S059	Android	1	Friday	7	work	2019-01-18T18:13:03Z	2019-01-18T18:25:31Z	7	1	7	1	7	7	7	1	5	OTHER	OTHER	OTHER	0	1	1	1	1	1	7	7
S059	Android	2	Monday	2	work	2019-01-21T10:37:27Z	2019-01-21T10:39:18Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	1	1	1	1	1	7	7
S059	Android	2	Monday	3	work	2019-01-21T11:52:28Z	2019-01-21T12:08:50Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	1	1	1	1	1	7	7
S059	Android	2	Monday	4	work	2019-01-21T13:31:03Z	2019-01-21T13:39:33Z	7	1	7	1	7	7	7	4	6	DISSEMINATION	FACE2FACE	OTHER	1	1	1	1	1	1	7	7
S059	Android	2	Monday	5	work	2019-01-21T14:58:02Z	2019-01-21T15:10:48Z	7	1	7	1	7	7	7	1	5	OTHER	OTHER	OTHER	0	5	4	4	1	1	7	7
S059	Android	2	Monday	7	work	2019-01-21T17:58:10Z	2019-01-21T18:00:18Z	7	1	7	1	7	7	7	3	5	OTHER	OTHER	OTHER	0	4	1	1	2	1	7	7
S059	Android	3	Wednesday	2	work	2019-01-23T10:40:24Z	2019-01-23T10:41:39Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	1	1	1	1	7	7	7
S059	Android	3	Wednesday	3	work	2019-01-23T12:10:24Z	2019-01-23T12:12:09Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	1	1	1	1	7	7	7
S059	Android	3	Wednesday	4	work	2019-01-23T13:25:24Z	2019-01-23T13:38:17Z	7	1	7	1	7	7	7	1	7	OTHER	OTHER	OTHER	0	1	1	1	1	7	7	7
S059	Android	3	Wednesday	5	work	2019-01-23T15:00:28Z	2019-01-23T15:11:26Z	5	1	7	4	7	7	6	1	7	DISSEMINATION	FACE2FACE	COLL	1	3	1	4	3	3	7	7
S059	Android	3	Wednesday	6	work	2019-01-23T16:34:07Z	2019-01-23T16:47:44Z	7	1	7	1	7	7	7	1	7	DISSEMINATION	FACE2FACE	COLL	2	4	1	3	1	7	7	7
S059	Android	3	Wednesday	7	work	2019-01-23T17:53:20Z	2019-01-23T17:55:48Z	7	1	7	3	7	7	7	2	6	DISSEMINATION	FACE2FACE	COLL	2	5	1	4	3	4	7	7
