id	date	time_prompt	survey_taken	time_survey	day	beep	counter	number_days_total	prompt_id	fraction_of_days_with_notification	prompt_duration	phone_use	social_media_use	social_media_use_no_notification	reactibility_survey	reactibility_notification_avg	reactibility_notification_sd	reactibility_social_notification_avg	reactibility_social_notification_sd	awake	discontent	calm	without_energy	well	tense	happy	stressed	vigilance_salience_mediated	salience_ft_f	valence_mediated	valence_ft_f	valence_activity	concentrated_activity_binary	concentration_extent	concentrated_activity_alone	vigilance_reactibility	vigilance_monitoring	social_pressure_phone	scheduled_time
71	2018-05-17	2018-05-17T14:54:00Z	0	2018-05-16T22:00:00Z	4	3	11	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T14:54:00Z
71	2018-05-17	2018-05-17T14:06:00Z	0	2018-05-16T22:00:00Z	4	4	12	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T14:06:00Z
71	2018-05-17	2018-05-17T12:52:00Z	0	2018-05-16T22:00:00Z	4	5	13	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T12:52:00Z
71	2018-05-17	2018-05-17T11:09:00Z	0	2018-05-16T22:00:00Z	4	6	14	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T11:09:00Z
71	2018-05-17	2018-05-17T08:47:00Z	0	2018-05-16T22:00:00Z	4	7	15	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T08:47:00Z
71	2018-05-17	2018-05-17T07:28:00Z	1	2018-05-16T22:00:00Z	4	8	16	5	1510250000000	0.4	46	236	0	0	171	40	43.388609	267.75	538.726682	2	6	5	7	2	5	3	6	1	7	2	4	1	0	-	2	2	1	2	2018-05-17T07:28:00Z
71	2018-05-16	2018-05-16T18:41:00Z	1	2018-05-15T22:00:00Z	3	1	17	5	1510250000000	0.4	44	748	318	98	234	74.428571	83.30097	83.731343	83.631134	4	4	4	4	4	4	4	5	3	5	5	5	2	0	-	1	7	3	4	2018-05-16T18:41:00Z
71	2018-05-16	2018-05-16T16:05:00Z	0	2018-05-15T22:00:00Z	3	2	18	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T16:05:00Z
71	2018-05-16	2018-05-16T15:09:00Z	0	2018-05-15T22:00:00Z	3	3	19	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T15:09:00Z
71	2018-05-16	2018-05-16T13:29:00Z	1	2018-05-15T22:00:00Z	3	4	20	5	1510250000000	0.4	50	129	104	0	41	NA	NA	NA	NA	3	4	4	4	4	4	4	4	5	4	4	5	3	0	5	-	2	3	5	2018-05-16T13:29:00Z
71	2018-05-16	2018-05-16T12:06:00Z	0	2018-05-15T22:00:00Z	3	5	21	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T12:06:00Z
71	2018-05-16	2018-05-16T11:18:00Z	1	2018-05-15T22:00:00Z	3	6	22	5	1510250000000	0.4	43	132	0	0	158	NA	NA	NA	NA	3	3	3	4	5	4	4	3	3	5	3	5	4	0	-	2	3	2	1	2018-05-16T11:18:00Z
71	2018-05-16	2018-05-16T09:54:00Z	0	2018-05-15T22:00:00Z	3	7	23	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T09:54:00Z
71	2018-05-16	2018-05-16T08:14:00Z	1	2018-05-15T22:00:00Z	3	8	24	5	1510250000000	0.4	44	223	9	6	208	59	81.494376	105.803279	84.033916	4	4	4	5	4	5	5	2	5	5	4	5	4	0	-	2	4	2	1	2018-05-16T08:14:00Z
71	2018-05-15	2018-05-15T17:39:00Z	0	2018-05-14T22:00:00Z	2	1	25	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T17:39:00Z
71	2018-05-15	2018-05-15T15:04:00Z	1	2018-05-14T22:00:00Z	2	2	26	5	1510250000000	0.4	55	91	17	17	16	350	0	1199.333333	13.816255	2	5	5	5	4	3	3	3	2	6	4	2	2	0	2	-	6	1	2	2018-05-15T15:04:00Z
71	2018-05-15	2018-05-15T12:28:00Z	0	2018-05-14T22:00:00Z	2	3	27	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T12:28:00Z
71	2018-05-15	2018-05-15T10:40:00Z	0	2018-05-14T22:00:00Z	2	4	28	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T10:40:00Z
71	2018-05-14	2018-05-14T17:53:00Z	0	2018-05-13T22:00:00Z	1	1	29	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T17:53:00Z
71	2018-05-14	2018-05-14T16:56:00Z	1	2018-05-13T22:00:00Z	1	2	30	5	1510250000000	0.4	67	1103	15	7	36	187.75	70.476503	109.857143	107.533953	1	6	5	7	2	5	2	4	2	4	2	3	4	0	-	1	2	1	1	2018-05-14T16:56:00Z
71	2018-05-14	2018-05-14T15:29:00Z	1	2018-05-13T22:00:00Z	1	3	31	5	1510250000000	0.4	50	522	64	54	11	NA	NA	803	0	3	6	4	6	3	6	3	5	6	7	2	5	2	0	-	2	7	2	3	2018-05-14T15:29:00Z
71	2018-05-14	2018-05-14T12:46:00Z	0	2018-05-13T22:00:00Z	1	4	32	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T12:46:00Z
71	2018-05-14	2018-05-14T09:10:00Z	0	2018-05-13T22:00:00Z	1	5	33	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T09:10:00Z
71	2018-05-14	2018-05-14T07:51:00Z	0	2018-05-13T22:00:00Z	1	6	34	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T07:51:00Z
5	2018-05-22	2018-05-22T18:42:00Z	0	2018-05-21T22:00:00Z	2	1	1	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T18:42:00Z
5	2018-05-22	2018-05-22T16:01:00Z	0	2018-05-21T22:00:00Z	2	2	2	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T16:01:00Z
5	2018-05-22	2018-05-22T15:08:00Z	0	2018-05-21T22:00:00Z	2	3	3	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T15:08:00Z
5	2018-05-22	2018-05-22T14:17:00Z	0	2018-05-21T22:00:00Z	2	4	4	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T14:17:00Z
5	2018-05-22	2018-05-22T12:53:00Z	0	2018-05-21T22:00:00Z	2	5	5	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T12:53:00Z
5	2018-05-22	2018-05-22T11:19:00Z	0	2018-05-21T22:00:00Z	2	6	6	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-22T11:19:00Z
5	2018-05-22	2018-05-22T09:46:00Z	1	2018-05-21T22:00:00Z	2	7	7	5	1510250000000	0.333333333	43	93	42	16	186	NA	NA	NA	NA	6	1	7	1	7	2	7	1	1	7	4	7	7	0	1	-	1	1	1	2018-05-22T09:46:00Z
5	2018-05-22	2018-05-22T08:11:00Z	1	2018-05-21T22:00:00Z	2	8	8	5	1510250000000	0.333333333	51	23	0	0	151	NA	NA	NA	NA	2	3	2	3	6	2	5	4	4	4	6	5	6	0	-	1	2	3	4	2018-05-22T08:11:00Z
5	2018-05-21	2018-05-21T16:13:00Z	0	2018-05-20T22:00:00Z	1	1	9	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T16:13:00Z
5	2018-05-21	2018-05-21T15:26:00Z	0	2018-05-20T22:00:00Z	1	2	10	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T15:26:00Z
5	2018-05-21	2018-05-21T14:14:00Z	0	2018-05-20T22:00:00Z	1	3	11	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T14:14:00Z
5	2018-05-21	2018-05-21T12:13:00Z	0	2018-05-20T22:00:00Z	1	4	12	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T12:13:00Z
5	2018-05-21	2018-05-21T11:20:00Z	1	2018-05-20T22:00:00Z	1	5	13	5	1510250000000	0.333333333	21	1949	54	0	172	NA	NA	28.6	3.826225	6	2	5	2	5	5	4	4	3	4	4	3	5	0	-	2	2	5	3	2018-05-21T11:20:00Z
5	2018-05-21	2018-05-21T09:47:00Z	0	2018-05-20T22:00:00Z	1	6	14	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-21T09:47:00Z
5	2018-05-18	2018-05-18T17:00:00Z	0	2018-05-17T22:00:00Z	5	1	15	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-18T17:00:00Z
5	2018-05-18	2018-05-18T15:00:00Z	1	2018-05-17T22:00:00Z	5	2	16	5	1510250000000	0.333333333	37	76	9	0	50	1108	0	1111	0	5	2	5	5	5	2	3	3	3	2	3	3	3	0	2	-	2	2	3	2018-05-18T15:00:00Z
5	2018-05-18	2018-05-18T14:12:00Z	1	2018-05-17T22:00:00Z	5	3	17	5	1510250000000	0.333333333	21	4	0	0	7	NA	NA	NA	NA	3	6	2	6	3	5	3	5	3	3	4	3	5	0	5	-	5	3	5	2018-05-18T14:12:00Z
5	2018-05-18	2018-05-18T11:55:00Z	1	2018-05-17T22:00:00Z	5	4	18	5	1510250000000	0.333333333	24	267	88	67	40	73.75	43.945278	115.375	79.708747	5	2	5	4	5	2	5	5	3	5	2	3	3	0	-	2	5	2	5	2018-05-18T11:55:00Z
5	2018-05-18	2018-05-18T10:32:00Z	1	2018-05-17T22:00:00Z	5	5	19	5	1510250000000	0.333333333	35	829	41	0	236	311.2	284.851119	315.4	286.086421	5	3	5	5	5	2	5	5	3	4	3	5	5	0	-	1	5	5	3	2018-05-18T10:32:00Z
5	2018-05-18	2018-05-18T09:06:00Z	0	2018-05-17T22:00:00Z	5	6	20	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-18T09:06:00Z
5	2018-05-18	2018-05-18T07:43:00Z	0	2018-05-17T22:00:00Z	5	7	21	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-18T07:43:00Z
5	2018-05-17	2018-05-17T18:48:00Z	1	2018-05-16T22:00:00Z	4	1	22	5	1510250000000	0.333333333	34	1174	113	0	13	1040.5	0.5	1052.5	0.5	5	3	5	5	6	3	6	5	3	6	3	5	5	0	-	2	3	3	5	2018-05-17T18:48:00Z
5	2018-05-17	2018-05-17T17:11:00Z	0	2018-05-16T22:00:00Z	4	2	23	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T17:11:00Z
5	2018-05-17	2018-05-17T15:43:00Z	0	2018-05-16T22:00:00Z	4	3	24	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T15:43:00Z
5	2018-05-17	2018-05-17T13:45:00Z	0	2018-05-16T22:00:00Z	4	4	25	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T13:45:00Z
5	2018-05-17	2018-05-17T12:46:00Z	0	2018-05-16T22:00:00Z	4	5	26	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T12:46:00Z
5	2018-05-17	2018-05-17T09:15:00Z	1	2018-05-16T22:00:00Z	4	6	27	5	1510250000000	0.333333333	49	4	0	0	106	NA	NA	NA	NA	6	2	6	3	7	2	7	1	1	2	4	4	5	0	6	-	3	5	2	2018-05-17T09:15:00Z
5	2018-05-17	2018-05-17T08:01:00Z	0	2018-05-16T22:00:00Z	4	7	28	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-17T08:01:00Z
5	2018-05-16	2018-05-16T18:35:00Z	0	2018-05-15T22:00:00Z	3	1	29	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T18:35:00Z
5	2018-05-16	2018-05-16T17:20:00Z	0	2018-05-15T22:00:00Z	3	2	30	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T17:20:00Z
5	2018-05-16	2018-05-16T14:06:00Z	0	2018-05-15T22:00:00Z	3	3	31	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T14:06:00Z
5	2018-05-16	2018-05-16T12:42:00Z	0	2018-05-15T22:00:00Z	3	4	32	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T12:42:00Z
5	2018-05-16	2018-05-16T10:44:00Z	1	2018-05-15T22:00:00Z	3	5	33	5	1510250000000	0.333333333	60	48	34	34	129	NA	NA	NA	NA	7	1	7	4	6	1	7	1	2	2	4	4	7	0	5	-	1	1	1	2018-05-16T10:44:00Z
5	2018-05-16	2018-05-16T08:57:00Z	0	2018-05-15T22:00:00Z	3	6	34	5	1510250000000	0.333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T08:57:00Z
5	2018-05-16	2018-05-16T07:09:00Z	1	2018-05-15T22:00:00Z	3	7	35	5	1510250000000	0.333333333	70	419	0	0	128	NA	NA	NA	NA	3	3	7	5	4	4	5	2	1	1	4	4	3	0	-	1	2	2	2	2018-05-16T07:09:00Z
40	2018-04-20	2018-04-20T18:42:00Z	0	2018-04-19T22:00:00Z	5	1	1	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-20T18:42:00Z
40	2018-04-20	2018-04-20T17:23:00Z	0	2018-04-19T22:00:00Z	5	2	2	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-20T17:23:00Z
40	2018-04-20	2018-04-20T15:42:00Z	0	2018-04-19T22:00:00Z	5	3	3	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-20T15:42:00Z
40	2018-04-20	2018-04-20T14:02:00Z	1	2018-04-19T22:00:00Z	5	4	4	5	1510250000000	0.2	49	75	40	40	110	NA	NA	NA	NA	7	1	7	3	6	2	7	1	6	6	6	7	7	0	-	2	1	1	1	2018-04-20T14:02:00Z
40	2018-04-20	2018-04-20T12:38:00Z	1	2018-04-19T22:00:00Z	5	5	5	5	1510250000000	0.2	109	31	0	0	177	NA	NA	NA	NA	6	1	7	1	7	1	7	6	2	6	4	6	7	0	6	-	2	1	5	2018-04-20T12:38:00Z
40	2018-04-20	2018-04-20T10:30:00Z	1	2018-04-19T22:00:00Z	5	6	6	5	1510250000000	0.2	33	2	0	0	256	NA	NA	NA	NA	2	2	6	3	6	2	6	3	1	1	4	4	7	0	-	2	1	1	1	2018-04-20T10:30:00Z
40	2018-04-20	2018-04-20T08:45:00Z	0	2018-04-19T22:00:00Z	5	7	7	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-20T08:45:00Z
40	2018-04-20	2018-04-20T07:30:00Z	0	2018-04-19T22:00:00Z	5	8	8	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-20T07:30:00Z
40	2018-04-19	2018-04-19T18:31:00Z	0	2018-04-18T22:00:00Z	4	1	9	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-19T18:31:00Z
40	2018-04-19	2018-04-19T17:04:00Z	1	2018-04-18T22:00:00Z	4	2	10	5	1510250000000	0.2	60	45	11	11	148	NA	NA	NA	NA	7	1	7	1	7	1	7	1	1	7	4	7	7	0	-	2	1	1	1	2018-04-19T17:04:00Z
40	2018-04-19	2018-04-19T15:37:00Z	0	2018-04-18T22:00:00Z	4	3	11	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-19T15:37:00Z
40	2018-04-19	2018-04-19T13:38:00Z	1	2018-04-18T22:00:00Z	4	4	12	5	1510250000000	0.2	24	151	57	57	10	NA	NA	NA	NA	6	2	5	1	7	2	6	2	1	1	4	4	7	0	-	2	1	1	1	2018-04-19T13:38:00Z
40	2018-04-19	2018-04-19T12:10:00Z	1	2018-04-18T22:00:00Z	4	5	13	5	1510250000000	0.2	49	162	87	0	11	306.25	216.600294	308.75	217.101791	3	5	3	3	5	4	5	4	1	4	4	5	3	0	-	2	6	1	5	2018-04-19T12:10:00Z
40	2018-04-19	2018-04-19T10:53:00Z	1	2018-04-18T22:00:00Z	4	6	14	5	1510250000000	0.2	77	965	0	0	43	531.666667	241.062002	1014.666667	241.062002	6	2	6	2	6	2	6	1	1	1	4	4	6	0	-	1	1	1	1	2018-04-19T10:53:00Z
40	2018-04-19	2018-04-19T09:36:00Z	1	2018-04-18T22:00:00Z	4	7	15	5	1510250000000	0.2	42	1469	0	0	8	NA	NA	782	485.796254	3	2	5	2	7	2	6	1	1	1	4	4	7	0	-	1	1	1	1	2018-04-19T09:36:00Z
40	2018-04-19	2018-04-19T07:08:00Z	0	2018-04-18T22:00:00Z	4	8	16	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-19T07:08:00Z
40	2018-04-18	2018-04-18T18:26:00Z	0	2018-04-17T22:00:00Z	3	1	17	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-18T18:26:00Z
40	2018-04-18	2018-04-18T16:43:00Z	0	2018-04-17T22:00:00Z	3	2	18	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-18T16:43:00Z
40	2018-04-18	2018-04-18T15:38:00Z	1	2018-04-17T22:00:00Z	3	3	19	5	1510250000000	0.2	70	658	263	130	4	273.6	207.200965	227.142857	194.243903	7	1	7	3	7	1	7	1	6	6	6	6	7	0	-	2	2	1	6	2018-04-18T15:38:00Z
40	2018-04-18	2018-04-18T13:32:00Z	1	2018-04-17T22:00:00Z	3	4	20	5	1510250000000	0.2	72	794	265	205	2	7	0	179	234.8557	5	1	7	3	7	1	7	1	5	7	5	7	7	0	-	1	6	3	5	2018-04-18T13:32:00Z
40	2018-04-18	2018-04-18T11:35:00Z	0	2018-04-17T22:00:00Z	3	5	21	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-18T11:35:00Z
40	2018-04-18	2018-04-18T10:27:00Z	1	2018-04-17T22:00:00Z	3	6	22	5	1510250000000	0.2	93	551	240	176	44	195	119.155361	429	398.099772	6	1	5	2	6	3	6	2	5	5	7	7	6	0	-	2	3	2	5	2018-04-18T10:27:00Z
40	2018-04-18	2018-04-18T09:15:00Z	1	2018-04-17T22:00:00Z	3	7	23	5	1510250000000	0.2	47	32	0	0	30	NA	NA	NA	NA	3	2	5	4	6	3	6	3	1	1	4	4	5	0	-	2	1	1	1	2018-04-18T09:15:00Z
40	2018-04-18	2018-04-18T08:15:00Z	1	2018-04-17T22:00:00Z	3	8	24	5	1510250000000	0.2	41	725	0	0	27	NA	NA	NA	NA	3	3	5	3	6	3	5	2	1	1	4	4	6	0	-	1	1	1	1	2018-04-18T08:15:00Z
40	2018-04-17	2018-04-17T18:28:00Z	0	2018-04-16T22:00:00Z	2	1	25	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T18:28:00Z
40	2018-04-17	2018-04-17T17:18:00Z	0	2018-04-16T22:00:00Z	2	2	26	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T17:18:00Z
40	2018-04-17	2018-04-17T14:34:00Z	0	2018-04-16T22:00:00Z	2	3	27	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T14:34:00Z
40	2018-04-17	2018-04-17T13:40:00Z	0	2018-04-16T22:00:00Z	2	4	28	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T13:40:00Z
40	2018-04-17	2018-04-17T11:35:00Z	0	2018-04-16T22:00:00Z	2	5	29	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T11:35:00Z
40	2018-04-17	2018-04-17T10:46:00Z	0	2018-04-16T22:00:00Z	2	6	30	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-04-17T10:46:00Z
40	2018-04-17	2018-04-17T09:19:00Z	1	2018-04-16T22:00:00Z	2	7	31	5	1510250000000	0.2	106	404	173	145	7	377	27	265	348.561807	2	3	3	5	5	4	5	5	1	6	4	5	5	0	4	-	2	2	5	2018-04-17T09:19:00Z
40	2018-04-17	2018-04-17T08:02:00Z	1	2018-04-16T22:00:00Z	2	8	32	5	1510250000000	0.2	68	1334	917	917	92	NA	NA	120	0	2	3	5	5	6	3	4	4	6	6	3	3	5	0	-	1	2	2	2	2018-04-17T08:02:00Z
