dominance	affiliation	pos_aff	neg_aff	stress	functioning	id	day	beep
7.24	-1.41	3.2	1	7	2	19	NA	1
1	-1	3	2.4	12	2	19	NA	1
2.71	-4.12	2.6	1.6	10	2	19	NA	1
6.54	1.71	3	1.4	10	2	19	NA	1
1.29	-0.71	2	1.2	0	2	19	NA	1
0.29	3.71	3.8	1	4	1	19	NA	1
2.71	0.71	3	1.4	8	2	19	NA	1
2.41	-2.41	3	2	8	1	19	NA	1
0.29	-0.71	3	2.4	4	2	19	NA	1
0.71	0.71	3.2	1.4	1	2	19	NA	1
1.71	0.71	3.2	2	0	1	19	NA	1
2	3.41	3	1.2	2	1	19	NA	1
1	4	3	1	2	1	19	NA	1
0	1.41	3	1.2	1	1	19	NA	1
-2.12	3.12	3	1.6	2	2	19	NA	1
-0.41	6.83	3.2	1.6	0	1	19	NA	1
0	3	3.2	1.2	1	1	19	NA	1
1.71	1.71	3.2	1.6	6	1	19	NA	1
2.71	0.29	3.2	1.8	5	2	19	NA	1
0	-1.41	3	1.4	4	2	19	NA	1
2.12	-1.29	3.2	1.8	8	1	19	NA	1
1.29	-0.71	3.4	1.6	6	2	19	NA	1
2.29	-1.71	3.2	2.4	2	1	19	NA	1
2.71	2.71	3.4	1.4	2	1	19	NA	1
5.12	1.71	2.8	1.8	5	1	19	NA	1
3.71	6.12	3.2	1.2	0	1	19	NA	1
2.71	5.12	3.25	1.2	2	1	19	NA	1
-0.71	-0.71	3.2	1.4	6	1	19	NA	1
-0.71	0.29	3.2	1.75	4	1	19	NA	1
1.29	0.29	3.4	1.2	1	1	19	NA	1
5.83	0	3.2	2	4	1	19	NA	1
0	1	2.4	1.25	4	0	19	NA	1
2	2	3	1.4	2	1	19	NA	1
1.71	2.71	3	1.2	3	1	19	NA	1
2.12	1.71	3	1.4	6	1	19	NA	1
3.83	2.41	3	1.6	2	1	19	NA	1
2.71	1.71	3.2	1.4	4	1	19	NA	1
4.83	0	3.2	1.6	6	1	19	NA	1
4.54	3.12	2.4	1	4	1	19	NA	1
1	3.41	3	2	2	2	19	NA	1
1	2	2.6	1.6	0	2	19	NA	1
1.29	4.71	2.6	1	4	2	19	NA	1
2	0	3	1.2	1	1	19	NA	1
-0.41	2	2.6	1	0	1	19	NA	1
-2.12	2.71	3.2	1.6	0	1	19	NA	1
0	1	2.75	1.2	2	1	19	NA	1
3.41	2	3	2	10	1	19	NA	1
4.83	6.83	2.4	1.2	4	1	19	NA	1
2.71	1.71	3	1.2	3	2	19	NA	1
1	0	2.8	1.2	5	2	19	NA	1
-0.41	2	3	1.2	0	1	19	NA	1
3.12	5.12	2.6	1.4	2	1	19	NA	1
2	0.59	2.8	1	0	2	19	NA	1
6.83	8.24	2	1	2	1	19	NA	1
0.29	1.71	3	1.4	3	1	19	NA	1
4.12	-4.71	3.2	2.4	4	2	19	NA	1
4.12	3.12	3.2	2	2	1	19	NA	1
4.83	2	2.4	1	0	2	19	NA	1
2.71	3.12	3	1	0	2	19	NA	1
7.83	6.83	3	1.8	3	1	19	NA	1
2	4	2.8	1	2	1	19	NA	1
2.71	2.71	3.2	1.4	2	2	19	NA	1
4.83	2	3	1	0	2	19	NA	1
3.41	1	3	1.4	3	1	19	NA	1
2	2.41	2.2	1	0	2	19	NA	1
2.41	2	2	1	1	2	19	NA	1
2.41	3.41	3	1.2	2	2	19	NA	1
10.36	0.29	3.6	1.6	3	1	19	NA	1
0.29	6.12	3.2	1	1	1	19	NA	1
1	1.41	3	1.2	1	1	19	NA	1
4.41	3.41	3.2	1	2	1	19	NA	1
1.41	5.41	3.2	1.4	0	1	19	NA	1
-0.24	5.41	3	1	0	1	19	NA	1
NA	NA	2.6	1.5	6	2	19	NA	1
5.24	4.83	3	1.6	7	1	19	NA	1
4.83	6.83	3	1.2	2	1	19	NA	1
3.41	1.41	3	1.4	2	1	19	NA	1
7.54	0.47	3	1.4	2	1	19	NA	1
4.41	1.41	4	1.6	8	1	19	NA	1
1.71	1.71	3	1.4	0	2	19	NA	1
-1.83	7.83	3	1.2	2	2	19	NA	1
0.29	1.71	3	1.2	0	1	19	NA	1
4.83	-1	3	1.8	3	1	19	NA	1
NA	NA	2.4	1	1	1	19	NA	1
1.17	6.83	3	1.2	1	2	19	NA	1
-0.41	4	3	1.2	2	1	19	NA	1
4.41	2.83	3	1.4	0	2	19	NA	1
1	3.41	3	1.2	0	2	19	NA	1
1	2	3	1.6	2	1	19	NA	1
1.29	2.29	3	2.8	6	3	19	NA	1
0.29	4.71	3.8	1.6	2	1	19	NA	1
4	5.83	3	1.2	2	1	19	NA	1
-3.54	6.12	3	1.4	3	2	19	NA	1
2.71	1.71	3.2	1.2	2	1	19	NA	1
0.29	3.71	3.6	2.4	12	0	2	NA	1
4.41	4.83	3.8	1.4	8	0	2	NA	1
1	10.66	4	1.4	4	0	2	NA	1
3	8.24	4	1.2	6	0	2	NA	1
2.71	8.54	4	1.2	0	0	2	NA	1
4	12.07	4	1.4	0	0	2	NA	1
2.29	8.95	3.8	1.4	0	0	2	NA	1
4	9.66	4	1.4	0	0	2	NA	1
3.29	9.95	4	2.2	4	0	2	NA	1
4	9.66	4	1.6	0	0	2	NA	1
4	10.66	4	1.8	0	0	2	NA	1
4	11.07	4	1.6	0	0	2	NA	1
2.29	7.95	4	1.6	0	0	2	NA	1
3.29	11.36	3.8	1.4	0	0	2	NA	1
4	12.07	4	1.6	0	0	2	NA	1
3.71	10.36	3.4	1.6	0	0	2	NA	1
4	9.66	3.6	1.8	0	0	2	NA	1
4	9.66	3.8	1.6	0	0	2	NA	1
2.29	7.95	3	1	0	0	2	NA	1
3	9.66	3	1.4	0	0	2	NA	1
2	7.24	3	1.4	0	0	2	NA	1
2.29	7.95	3	1	0	0	2	NA	1
3	8.66	3	1	0	0	2	NA	1
3	8.66	4	1.2	0	0	2	NA	1
4.71	10.36	4	1	0	0	2	NA	1
4	12.07	4	1	0	0	2	NA	1
3	7.24	3	1	0	0	2	NA	1
NA	NA	3	1	0	0	2	NA	1
3	7.24	3	1	0	0	2	NA	1
3	8.66	3	1	0	0	2	NA	1
4.71	10.36	4	1	0	0	2	NA	1
3	8.66	3	1	0	0	2	NA	1
3	7.24	3	1	0	0	2	NA	1
3	7.24	3	1	0	0	2	NA	1
3	11.07	3	1	0	0	2	NA	1
2.29	8.95	3	1	0	0	2	NA	1
-1.71	2.95	3	1	0	0	2	NA	1
-0.71	4.95	3	1	0	0	2	NA	1
4	9.66	3	1	0	0	2	NA	1
4	9.66	3	1	0	0	2	NA	1
5	11.07	3	1	0	0	2	NA	1
4.71	10.36	3	1	0	0	2	NA	1
4	9.66	3	1	0	0	2	NA	1
4	9.66	3	1	0	1	2	NA	1
4	9.66	3	1	0	0	2	NA	1
3	9.66	3	1	0	1	2	NA	1
2.29	8.95	3	1.6	0	1	2	NA	1
0.88	5.12	3	1.2	0	1	2	NA	1
0.88	5.12	3	1	0	1	2	NA	1
4.71	7.95	3	1.6	0	1	2	NA	1
0.59	5.24	3	1.8	0	1	2	NA	1
3.71	7.95	3	1.4	0	1	2	NA	1
3.71	5.95	3	1.6	0	1	2	NA	1
2.29	8.95	3	1.2	0	1	2	NA	1
4	8.66	3	1	0	1	2	NA	1
4.71	7.95	3	1	0	1	2	NA	1
6.83	6.83	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4	8.66	3	1	0	1	2	NA	1
4	6.66	3	1	0	1	2	NA	1
5.71	6.36	3	1	0	1	2	NA	1
4	9.66	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
3.71	4.95	3	1	0	1	2	NA	1
6.83	2.83	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
5.71	6.36	3	1.4	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4	5.66	2.6	1	0	1	2	NA	1
4	5.66	2.6	1	0	1	2	NA	1
3	4.24	3	1	0	2	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4	5.66	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
-0.95	-0.71	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
-2.12	2.12	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
4.71	4.95	3	1	0	1	2	NA	1
-4.41	10.66	3.6	3.6	5	4	20	NA	1
0	0	2.5	2	0	0	20	NA	1
-5.66	-4.24	2.2	1.4	0	0	20	NA	1
0.29	-1.29	1.2	1.2	0	0	20	NA	1
11.24	-0.34	3.4	1.4	0	0	20	NA	1
9.54	3.54	4.2	1.25	3	0	20	NA	1
10.95	5.95	5	1.2	0	0	20	NA	1
11.95	3.95	5	1.2	0	0	20	NA	1
0.71	-0.71	1	2.25	3	0	20	NA	1
-1.12	2.12	1.2	2.2	6	1	20	NA	1
1.41	1.41	1	3	11	0	20	NA	1
4	0.41	2.6	1	0	1	20	NA	1
0	1	1	1	0	3	20	NA	1
6.71	1.71	1.2	1.2	0	0	20	NA	1
-2.83	2.83	1	2	3	3	20	NA	1
-1.41	-2.83	1.2	1	0	1	20	NA	1
0	0	2.2	1	0	0	20	NA	1
-0.71	-0.71	1.8	1	0	0	20	NA	1
-0.29	-0.71	3	1.6	0	2	20	NA	1
0.71	4.54	2.4	2.2	3	1	20	NA	1
0	-1	1	1	0	NA	20	NA	1
-8.19	6.29	1	1.4	0	1	20	NA	1
-7.66	4.83	1.8	1.8	6	1	20	NA	1
-1.71	-0.71	1.8	1.4	0	1	20	NA	1
0	0	1	1.4	0	1	20	NA	1
0	0	1	1	0	1	20	NA	1
0	0	1	1	0	1	20	NA	1
0.71	0.71	2.2	2.2	9	1	20	NA	1
-4.95	-2.88	1	3.4	6	4	20	NA	1
0	0	1	1	1	0	20	NA	1
0	0	1	1	0	0	20	NA	1
0	0	1	1	0	1	20	NA	1
6.29	-3.54	3.2	1	0	0	20	NA	1
0	0	1	1	0	1	20	NA	1
0	-3	1	1	0	0	20	NA	1
3.54	-0.54	1.8	1.4	0	0	20	NA	1
0	0	2	2	0	0	20	NA	1
1	-1	2	1.8	0	0	20	NA	1
0	0	2	1.8	0	0	20	NA	1
4	-4	2	1.2	0	0	20	NA	1
-0.71	0.71	2	1.4	0	0	20	NA	1
0	-7	2	2.2	0	0	20	NA	1
0	0	2	2	0	0	20	NA	1
8.54	3.54	2.6	2.6	9	0	20	NA	1
0	0	2.2	1.6	0	0	20	NA	1
0	0	2	1.6	0	0	20	NA	1
0	0	2	1	0	0	20	NA	1
0	0	2	2	0	0	20	NA	1
0	0	2	2	0	0	20	NA	1
0	0	2	1.8	0	0	20	NA	1
0	0	1.4	1	0	0	20	NA	1
0	0	2	2	0	0	20	NA	1
0	0	2	2	0	0	20	NA	1
-1.71	-1.29	1.6	3.6	1	0	20	NA	1
3.54	-4.54	2	4.25	0	0	20	NA	1
2.83	2.83	2	1	0	0	20	NA	1
0	0	2	1.6	0	0	20	NA	1
1	-2	2	1.8	0	0	20	NA	1
0	-7	2	1.4	0	1	20	NA	1
0	0	2	2	0	0	20	NA	1
0	0	2	1.6	0	0	20	NA	1
3	0	2	1	0	1	20	NA	1
0	0	1	1	0	0	20	NA	1
0	0	1	1	0	0	20	NA	1
2.83	6.83	2	1	0	1	20	NA	1
0	0	1	1	0	0	20	NA	1
0	0	2	1.4	0	0	20	NA	1
0	0	2	1.4	0	1	20	NA	1
0	0	2	1.4	0	1	20	NA	1
0	0	1	1	0	1	20	NA	1
0	0	2	1.6	0	1	20	NA	1
0	0	2	1.2	0	0	20	NA	1
0	0	2	1.2	0	1	20	NA	1
0	0	2	1.2	0	0	20	NA	1
-0.71	0.71	2.2	1.4	2	0	20	NA	1
0	4.24	2	2	6	0	20	NA	1
-4	9.66	2	1	0	0	20	NA	1
0	0	5	5	15	0	20	NA	1
-2.54	0.12	3	1.4	0	0	21	NA	1
0.71	1.12	3.25	1.2	0	0	21	NA	1
2.29	5.95	2.8	1	2	0	21	NA	1
-1.41	-1.41	2	1	0	2	21	NA	1
0	0	2	1.2	0	2	21	NA	1
0	-2	2.6	1	0	2	21	NA	1
2.83	6.83	3	1.2	0	2	21	NA	1
-1	3	2	1	0	0	21	NA	1
0	3	2.6	1	0	0	21	NA	1
4	0	1.4	1.8	3	0	21	NA	1
0	3	1.8	1.2	2	0	21	NA	1
1.17	2.83	1.4	1	2	1	21	NA	1
3	0	1.8	1	2	0	21	NA	1
0	3	1	1	5	0	21	NA	1
-1.83	-2.83	1.8	1	0	0	21	NA	1
0	4	1.8	1	0	0	21	NA	1
0.29	0.71	1.4	1	2	0	21	NA	1
-2.83	-4.41	1.4	1	0	0	21	NA	1
0	0	1	1	2	0	21	NA	1
0.88	-2.12	1.4	1	0	0	21	NA	1
-2	0	1.8	1	0	0	21	NA	1
NA	NA	1	1	0	0	21	NA	1
-2.83	-1.41	1.2	1	0	0	21	NA	1
0.29	0.71	1.2	1	0	0	21	NA	1
-0.71	0.71	1	1	0	0	21	NA	1
0	0	1.2	1	0	0	21	NA	1
1	0	1.6	1	0	0	21	NA	1
-0.71	-1.71	1.4	1	0	0	21	NA	1
0	-3	1	1.4	0	0	21	NA	1
0	0	1.6	1	0	0	21	NA	1
0.29	0.71	1.4	1	0	0	21	NA	1
0.29	0.71	1.6	1	2	0	21	NA	1
0.29	1.71	1	1	0	0	21	NA	1
0	0	1.4	1	0	0	21	NA	1
-0.71	-0.71	2	1	2	0	21	NA	1
0.71	0.71	1.4	1	0	0	21	NA	1
1	0	1.2	1	0	0	21	NA	1
0	0	1.6	1	0	0	21	NA	1
1	NA	1.4	1	0	0	21	NA	1
0	0	1	1	0	0	21	NA	1
0.29	1.71	1.4	1	0	0	21	NA	1
0.29	0.71	1.2	1	0	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
0	1	1.4	1	4	0	21	NA	1
0	1	1.4	1	0	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
0.29	1.71	1.2	1	0	0	21	NA	1
0.71	0.71	1	1	0	0	21	NA	1
-0.71	1.71	1.2	1	0	0	21	NA	1
0.29	1.71	1.2	1	0	0	21	NA	1
1	0	1.4	1.2	4	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
1	0	1	1	0	0	21	NA	1
0.29	1.71	1.6	1	0	0	21	NA	1
-0.71	1.71	1.4	1	0	0	21	NA	1
0	2.41	1.4	1	0	0	21	NA	1
-0.71	0.29	1.4	1	4	0	21	NA	1
-1	0	1.2	1	0	0	21	NA	1
-0.41	0	1.2	1	0	0	21	NA	1
0.29	0.71	1.4	1	0	0	21	NA	1
1	0	1.2	1	0	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
3.29	0.29	1.6	1	0	0	21	NA	1
1	0	1.6	1	0	0	21	NA	1
1	0	1.8	1	2	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
0.29	0.71	1.4	1	0	0	21	NA	1
1.71	0.71	1.6	1	0	1	21	NA	1
3	0	1.6	1	2	0	21	NA	1
0.88	2.12	1.8	1	0	0	21	NA	1
1.71	0.71	2	1	0	0	21	NA	1
0.29	1.71	2	1	4	0	21	NA	1
3	0	2	1	0	0	21	NA	1
1.59	1	1.8	1	0	0	21	NA	1
3.29	1.71	2.4	1	0	0	21	NA	1
1.71	0.29	1.4	1	0	0	21	NA	1
0	0	1.8	1	0	0	21	NA	1
1.41	1.41	1.8	1	0	0	21	NA	1
0.29	0.71	1	1	0	0	21	NA	1
0.29	0.71	1.4	1	4	0	21	NA	1
0	0	1.4	1	0	0	21	NA	1
-1.12	-0.71	1.6	1	0	0	21	NA	1
0.88	2.12	1	1	0	0	21	NA	1
-1.83	2.83	1.4	1	0	0	21	NA	1
1.17	2.83	1.4	1	0	0	21	NA	1
-1.12	2.12	2	1	2	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
0.29	0.71	1.6	1	0	0	21	NA	1
0.29	0.71	1.6	1	0	0	21	NA	1
-0.71	0.29	1.6	1	0	0	21	NA	1
0	0	1.4	1.4	0	1	21	NA	1
0	0	1.8	1.2	2	0	21	NA	1
1	1	1.6	1	0	0	21	NA	1
0	0	1.2	1	0	0	21	NA	1
1	0	1.4	1	0	0	21	NA	1
3	3.83	1.4	1.2	0	0	21	NA	1
0.29	8.95	4	1.2	0	0	22	NA	1
1.88	8.95	3.6	1	2	0	22	NA	1
2.71	7.71	3.6	1.6	9	2	22	NA	1
4.29	4.29	4	1.6	6	1	22	NA	1
2.59	5.83	3.2	1	4	1	22	NA	1
-1.24	10.24	3.6	1.2	6	3	22	NA	1
7.41	14.07	4.6	2	8	2	22	NA	1
2.29	7.95	4.2	1.6	8	2	22	NA	1
1.71	3.12	4.4	1.8	9	0	22	NA	1
7.12	7.12	3.4	1.4	6	3	22	NA	1
2.88	6.95	2.8	1	0	3	22	NA	1
-1.41	9.24	3.2	1	0	2	22	NA	1
2.29	10.36	4.2	1.8	8	2	22	NA	1
8.66	7.24	4.4	2	8	2	22	NA	1
7.12	6.12	4.6	1.4	10	2	22	NA	1
3.88	14.78	3.2	1.4	8	2	22	NA	1
4.71	12.36	5	1	8	0	22	NA	1
0.88	7.12	2.4	1	2	3	22	NA	1
0.59	10.24	3	1.4	0	2	22	NA	1
NA	12.36	3	1	0	3	22	NA	1
3.59	14.07	3.4	1	10	3	22	NA	1
2.76	10.24	3.2	1	8	2	22	NA	1
0	13.48	4.2	1	2	0	22	NA	1
2.12	9.12	4.2	1	4	0	22	NA	1
0.88	8.12	3.4	1	0	1	22	NA	1
-0.71	9.95	4.2	1	0	0	22	NA	1
6.29	12.78	3.8	1.2	4	0	22	NA	1
-3.54	9.54	3	1	0	2	22	NA	1
-2.83	8.83	3	1	0	0	22	NA	1
-0.41	8.41	4.2	1	8	2	22	NA	1
0	5	3.2	1	0	0	22	NA	1
0	14.48	2.4	1	8	2	22	NA	1
1.76	10.24	3	1	6	0	22	NA	1
2.47	8.54	2.6	1	0	1	22	NA	1
2.76	11.24	4.2	1	12	3	22	NA	1
5	7	3.4	1	0	1	22	NA	1
7.41	9.66	4	1	0	1	22	NA	1
8.54	8.36	4.8	1.8	11	0	22	NA	1
2.17	8.83	4.2	1	0	0	22	NA	1
1.47	0.71	4.2	1.6	0	2	22	NA	1
6	7	4.2	2.6	15	0	22	NA	1
7	15.48	4.2	2.4	12	0	22	NA	1
0	0	1	1	0	0	22	NA	1
-3.54	9.54	1	1	0	1	22	NA	1
1.76	10.24	2.6	1	0	0	22	NA	1
-9.95	11.95	2.6	1	0	0	22	NA	1
-2.83	8.83	3.6	1	0	0	22	NA	1
0	6	2.6	1	0	0	22	NA	1
7	14.48	3.6	1.8	0	0	22	NA	1
1.76	11.24	4.2	1	0	0	22	NA	1
-2.95	11.95	3.6	1.8	0	0	22	NA	1
4.59	15.48	4.8	1.6	0	1	22	NA	1
-2.83	12.66	3	2	0	0	22	NA	1
3.47	10.95	3.2	1	0	0	22	NA	1
8.24	1.76	3.8	2	0	2	22	NA	1
7	1.41	5	3.2	12	4	22	NA	1
1	12.66	5	2.8	10	2	22	NA	1
1.05	11.95	4.4	1.8	4	2	22	NA	1
2.41	15.48	5	1.6	2	0	22	NA	1
6.29	15.19	5	1.6	0	0	22	NA	1
2.76	12.66	4	1	0	0	22	NA	1
-4.24	12.66	4.6	1	0	0	22	NA	1
7	6	4.2	1	6	0	22	NA	1
2.76	11.24	4.2	1	0	3	22	NA	1
0	6	3.4	1	0	0	22	NA	1
2.88	8.12	2.2	1	0	0	22	NA	1
-3.24	10.24	2.2	1.2	0	1	22	NA	1
-4.95	11.95	4.8	1.4	0	0	22	NA	1
3.17	10.07	4	1.6	0	0	22	NA	1
-4.24	10.24	3.2	1	0	1	22	NA	1
-3.78	0.29	3	1	0	0	22	NA	1
-3.54	9.95	2.8	1	0	0	22	NA	1
-4.24	10.24	4	1	0	0	22	NA	1
1.05	10.95	3.6	1	0	0	22	NA	1
-4.24	10.24	3.8	1	0	0	22	NA	1
NA	6.29	4	1.8	0	1	22	NA	1
5	6	4	1.2	0	0	22	NA	1
-2.71	10.36	2.6	1	0	1	23	NA	1
2	12.07	2.4	1	0	2	23	NA	1
-9.24	3.41	1.6	1	0	0	23	NA	1
-4	0	1	1	0	0	23	NA	1
NA	0.88	1.4	1	0	0	23	NA	1
-9.66	2	1.6	1	0	0	23	NA	1
NA	NA	1	1	0	2	23	NA	1
3.24	-3.66	1	1	0	0	23	NA	1
-9.54	-3.54	1	1	0	1	23	NA	1
-9.12	-2.12	1	1	2	3	23	NA	1
-11.24	-4.24	1.4	1	0	2	23	NA	1
-4.24	-4.24	1	1	0	2	23	NA	1
-11.36	-0.71	1.2	1	0	2	23	NA	1
-2.71	10.36	2	1	0	1	23	NA	1
-10.24	-4.24	1	1	0	2	23	NA	1
-11.36	3.29	1	1	0	2	23	NA	1
NA	NA	1.4	1	0	2	23	NA	1
-3.54	1.47	1	1	0	2	23	NA	1
-4.24	-4.24	1	1	0	2	23	NA	1
-14.07	0	2.2	1	0	4	23	NA	1
-9.83	-2.83	1.4	1	0	2	23	NA	1
-11.24	-4.24	1	1	0	2	23	NA	1
-10.95	-4.95	1	1	2	2	23	NA	1
-11.66	1.59	1.8	1	1	2	23	NA	1
-3.54	-3.54	1	1	0	2	23	NA	1
-5	4	1.4	1	0	1	23	NA	1
-6.12	-2.12	2	1	0	2	23	NA	1
-9.54	-3.54	1.4	1	0	2	23	NA	1
-9.54	-3.54	1.4	1	0	2	23	NA	1
-4	4	2.4	1	0	1	23	NA	1
NA	-4.24	1	1.5	0	3	23	NA	1
-8.54	-3.54	1.2	1	0	2	23	NA	1
-6.83	-2.83	2	1	0	2	23	NA	1
-5.83	-2.83	1.4	1.2	0	2	23	NA	1
-5	0	1.4	1	0	3	23	NA	1
-7.83	0.17	1.4	1	0	2	23	NA	1
-5	5	1.6	1	0	2	23	NA	1
0	0	1	1	0	2	23	NA	1
-5.12	1.88	2	1	0	2	23	NA	1
-7.54	-3.54	1.6	1	0	2	23	NA	1
-9.54	-3.54	1	1	0	2	23	NA	1
-3.54	-3.54	1.4	1	0	2	23	NA	1
-2.83	-2.83	1	1	0	2	23	NA	1
-8.54	-3.54	1	1	0	2	23	NA	1
-8.54	-3.54	1	1	0	2	23	NA	1
-8.54	-3.54	1	1	0	2	23	NA	1
-3.54	-3.54	1	1	0	2	23	NA	1
-2	0	1.6	1	0	2	23	NA	1
-2.83	-2.83	1	1	0	2	23	NA	1
-5.12	-2.12	1.4	1	0	2	23	NA	1
-6.12	-2.12	2	1	0	1	23	NA	1
-4	0	1.8	1	0	1	23	NA	1
2.71	2.71	1.6	1	0	1	23	NA	1
-1.41	1.59	1.6	1	0	2	23	NA	1
-3	0	1.6	1	0	2	23	NA	1
0	0	1	1	0	2	23	NA	1
-6.83	-2.83	1	1	0	2	23	NA	1
NA	-2.12	1.4	1	0	2	23	NA	1
-6.12	-2.12	1.4	1	0	2	23	NA	1
-1.71	-0.71	1.2	1	0	2	23	NA	1
-2	0	1	1	0	2	23	NA	1
-5.83	-2.83	1	1	0	2	23	NA	1
-2.12	-2.12	1	1	0	2	23	NA	1
-6.83	-2.83	1.4	1	0	2	23	NA	1
-3.41	-1.41	1.4	2.4	0	2	23	NA	1
0	0	1.2	3.6	10	2	23	NA	1
0	0	1	2.8	0	2	23	NA	1
-4	0	1	1.2	0	3	23	NA	1
-6.83	-2.83	1	1	0	3	23	NA	1
-3	0	1	1.4	0	3	23	NA	1
0	0	1	3.4	6	3	23	NA	1
-2	0	1	1.8	0	2	23	NA	1
-4.83	0	1.25	1	0	4	23	NA	1
-3.41	-1.41	1	1.8	0	3	23	NA	1
-2	0	1.6	2.6	0	2	23	NA	1
0	0	1.2	2.2	0	2	23	NA	1
-4	0	1	1	0	3	23	NA	1
-2.12	-2.12	1	1	0	2	23	NA	1
-3	0	1.4	1	0	2	23	NA	1
1.71	-0.29	3	2.4	4	1	24	NA	1
3	6.24	3.4	1.2	0	1	24	NA	1
1	1.41	2.6	1.8	2	1	24	NA	1
1.41	3.83	2.8	1.6	0	1	24	NA	1
2.41	3.83	2.4	1.8	2	1	24	NA	1
2	3.83	2.4	1.8	0	1	24	NA	1
3.41	1.41	3.8	2	6	2	24	NA	1
1.71	2.12	3.4	1.8	6	2	24	NA	1
2.41	1.41	3	2	1	2	24	NA	1
3.41	1.41	3.4	2.8	7	2	24	NA	1
3.71	3.12	2.8	1.6	2	1	24	NA	1
2.41	1.41	2.6	1.8	3	2	24	NA	1
NA	NA	2.8	2	0	1	24	NA	1
1.71	3.12	2.6	1.8	3	2	24	NA	1
2	7.24	3.6	1.2	1	1	24	NA	1
0.71	3.12	2.6	1.8	0	1	24	NA	1
1.71	3.12	2.6	1.8	1	2	24	NA	1
1.71	1.71	2.8	2	5	2	24	NA	1
2.71	2.71	2.8	1.4	1	1	24	NA	1
2.71	3.54	2.8	2.2	4	2	24	NA	1
2.41	5.83	2.8	1.2	1	1	24	NA	1
2.41	0.41	3	1.8	6	2	24	NA	1
3.12	4.54	3.4	1.6	1	1	24	NA	1
1.71	3.12	2.8	1.4	0	1	24	NA	1
1.71	3.12	2.8	1.4	1	2	24	NA	1
-0.71	3.54	2.6	2.4	3	2	24	NA	1
0.71	5.95	3	1.6	2	1	24	NA	1
0.71	5.54	3.8	2.4	4	2	24	NA	1
1.71	4.54	3	2	0	2	24	NA	1
1.41	2.83	3	1.8	2	2	24	NA	1
0	3.83	2.4	1.6	2	2	24	NA	1
1.71	3.12	3.2	2.4	1	2	24	NA	1
1.71	3.54	2.6	1.8	2	2	24	NA	1
1.71	1.12	2.8	2	2	2	24	NA	1
1.71	2.12	2.8	2	0	2	24	NA	1
2.12	2.12	2.8	1.8	1	2	24	NA	1
2.71	3.12	3	2	5	2	24	NA	1
2	3.83	2.8	1.6	2	2	24	NA	1
1.41	3.83	2.8	1.8	4	2	24	NA	1
1.41	4.83	2.8	1.8	4	2	24	NA	1
2.41	1.41	3.2	2.4	7	2	24	NA	1
1.71	1.71	2.6	1.8	0	2	24	NA	1
2.83	1.41	2.8	2.2	3	2	24	NA	1
1.71	0.71	2.6	2	3	2	24	NA	1
1.71	4.12	2.6	2	4	2	24	NA	1
1.71	2.12	2.8	1.8	0	2	24	NA	1
1.71	5.54	3	1.4	0	1	24	NA	1
0.71	4.54	3.2	1.4	2	1	24	NA	1
0	2.83	2.8	1.8	0	2	24	NA	1
1	-1	2.8	1.8	4	2	24	NA	1
3.83	0.41	2.8	2.2	6	2	24	NA	1
4.12	0.71	2.6	2.2	1	2	24	NA	1
0.71	2.12	2.6	2	4	2	24	NA	1
-0.41	1.83	2.8	2.4	1	2	24	NA	1
1.71	3.12	2.8	2	5	1	24	NA	1
0.71	3.12	2.8	1.8	2	1	24	NA	1
1.41	-1	2.6	2.8	1	2	24	NA	1
