id	counter	miss_status	time	attention_present	opened_up	concentrated_present	nonjudgmental_feelings	nonjudgmental_thoughts	nonjudgmental_behavior	happy	content	relaxed	downhearted	distressed	nervous	ruminate_feelings	ruminate_things	relaxed_thoughts_feelings	relaxed_thoughts_things	day	beep
5	23	2	2015-07-21T18:55:00Z	5	5	5	1	1	2	4	5	5	0	0	0	0	1	3	5	4	5
5	24	2	2015-07-21T20:50:00Z	5	6	6	0	0	0	5	5	5	0	0	0	0	0	5	5	4	6
5	25	2	2015-07-22T10:08:01Z	6	6	6	0	0	0	3	3	3	0	0	0	0	0	5	5	5	1
5	26	2	2015-07-22T12:50:00Z	6	6	6	0	0	0	4	5	5	0	0	0	0	0	6	6	5	2
5	27	2	2015-07-22T14:00:00Z	6	6	6	0	0	0	4	5	0	0	0	0	0	0	5	6	5	3
5	28	2	2015-07-22T16:02:00Z	6	6	6	1	0	0	4	3	3	0	0	0	0	0	3	4	5	4
5	29	2	2015-07-22T19:07:00Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	5	5
5	30	2	2015-07-22T20:59:00Z	6	6	6	1	1	1	4	4	3	0	0	0	0	2	6	6	5	6
5	31	2	2015-07-23T11:08:01Z	6	6	6	0	0	0	3	4	4	0	0	0	1	0	5	6	6	1
5	32	2	2015-07-23T12:58:00Z	6	6	6	0	0	0	3	3	3	0	0	0	0	0	6	6	6	2
5	33	2	2015-07-23T14:09:01Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	6	3
5	34	2	2015-07-23T17:11:01Z	6	6	6	1	1	0	5	4	4	0	0	0	0	0	6	6	6	4
5	35	2	2015-07-23T19:08:00Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	6	5
5	36	2	2015-07-23T20:00:00Z	6	6	6	0	0	0	4	4	4	0	0	0	2	1	5	5	6	6
5	37	2	2015-07-24T10:37:00Z	6	6	6	2	0	0	4	4	4	0	0	0	0	0	6	6	7	1
5	38	2	2015-07-24T12:17:00Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	7	2
5	39	2	2015-07-24T14:56:00Z	6	6	6	0	0	1	4	4	4	0	0	0	0	0	6	6	7	3
5	40	2	2015-07-24T16:47:00Z	6	6	6	0	0	0	4	5	5	0	0	0	0	0	6	6	7	4
5	41	2	2015-07-24T18:02:00Z	6	6	6	0	0	0	3	3	3	0	0	0	0	0	6	6	7	5
5	42	2	2015-07-24T20:48:00Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	7	6
5	43	2	2015-07-25T10:02:00Z	5	6	6	1	0	0	4	4	4	0	0	0	0	0	6	6	8	1
5	44	2	2015-07-25T12:41:00Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	8	2
5	45	2	2015-07-25T14:20:00Z	6	6	6	1	0	0	3	3	3	0	0	0	0	0	6	6	8	3
5	46	2	2015-07-25T16:19:00Z	6	6	6	0	0	0	3	3	1	0	0	0	0	0	6	6	8	4
5	47	2	2015-07-25T18:37:00Z	6	6	6	0	0	0	4	4	4	0	0	0	0	0	6	6	8	5
5	48	2	2015-07-25T20:49:00Z	6	6	6	0	0	0	4	4	4	0	0	0	1	0	6	6	8	6
5	49	2	2015-07-26T10:13:00Z	6	6	6	0	0	0	3	3	3	0	0	0	0	0	6	6	9	1
5	50	2	2015-07-26T13:05:00Z	5	6	6	2	0	2	3	3	2	0	0	0	0	0	6	6	9	2
5	51	2	2015-07-26T14:55:01Z	6	6	5	2	3	0	4	3	3	0	1	0	2	2	5	5	9	3
5	52	2	2015-07-26T16:21:00Z	5	6	6	2	0	0	4	4	4	0	0	0	0	0	5	5	9	4
5	53	2	2015-07-26T18:49:00Z	5	5	5	2	2	1	4	4	4	0	0	0	2	1	5	5	9	5
5	54	2	2015-07-26T20:44:00Z	5	6	5	1	1	0	4	4	4	0	0	0	0	0	4	4	9	6
6	2	2	2015-07-16T11:06:05Z	4	4	2	3	2	4	3	2	2	3	4	3	2	1	0	1	1	1
6	1	0	2015-07-16T11:08:30Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
6	3	2	2015-07-16T13:00:00Z	4	3	2	2	4	2	2	1	2	3	3	1	4	2	2	2	1	3
6	4	2	2015-07-16T14:38:01Z	1	2	3	4	2	3	2	2	2	4	4	2	1	2	2	2	1	4
6	5	2	2015-07-16T16:30:01Z	3	3	2	2	4	4	2	2	2	4	4	2	2	4	2	2	1	5
6	6	2	2015-07-16T18:21:00Z	2	2	2	2	4	3	2	2	2	4	3	2	2	2	2	2	1	6
6	7	2	2015-07-17T08:04:05Z	2	2	4	3	2	2	3	2	3	2	2	2	1	1	1	1	2	1
6	8	2	2015-07-17T11:06:00Z	2	2	4	1	2	2	1	2	2	3	4	2	2	1	1	1	2	2
6	9	2	2015-07-17T12:29:00Z	2	2	4	2	3	3	3	2	2	3	4	2	2	2	2	2	2	3
6	10	2	2015-07-17T14:20:01Z	4	4	4	3	4	4	2	2	2	3	4	2	2	2	2	2	2	4
6	11	2	2015-07-17T16:31:01Z	3	2	4	2	2	2	2	2	3	4	3	2	2	2	2	2	2	5
6	12	2	2015-07-17T18:56:01Z	2	3	4	3	2	4	2	2	2	4	3	2	2	2	2	2	2	6
6	13	2	2015-07-18T08:47:05Z	2	0	0	2	0	0	2	2	2	2	2	2	2	1	1	1	3	1
6	14	2	2015-07-18T10:00:00Z	2	3	4	2	2	2	2	3	3	2	3	2	2	2	2	2	3	2
6	15	2	2015-07-18T12:21:00Z	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	1	3	3
6	16	2	2015-07-18T14:07:00Z	2	2	3	1	3	2	2	2	2	1	2	3	2	2	2	2	3	4
6	17	2	2015-07-18T17:12:00Z	1	3	4	2	2	2	2	3	2	2	2	2	2	5	4	4	3	5
6	18	0	2015-07-18T18:20:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
6	20	2	2015-07-19T10:11:04Z	4	4	4	3	4	4	2	2	2	3	3	1	1	3	1	1	4	1
6	19	0	2015-07-19T10:15:12Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2
6	21	2	2015-07-19T12:00:00Z	2	4	2	1	3	1	2	2	2	3	3	1	2	2	3	4	4	3
6	22	2	2015-07-19T14:21:00Z	1	2	3	2	3	3	2	2	2	3	4	1	2	2	2	2	4	4
6	23	2	2015-07-19T16:06:00Z	2	1	3	1	2	4	2	2	3	3	4	1	2	2	3	1	4	5
6	24	2	2015-07-19T18:54:00Z	2	2	2	1	1	4	2	1	2	3	3	2	2	3	2	4	4	6
6	26	2	2015-07-20T10:20:05Z	1	2	2	2	4	2	2	2	2	3	3	1	2	3	2	2	5	1
6	25	0	2015-07-20T10:21:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2
6	27	2	2015-07-20T12:31:00Z	2	4	2	1	2	1	2	2	2	3	3	2	2	2	3	2	5	3
6	28	2	2015-07-20T15:03:00Z	2	2	2	1	3	1	2	2	2	3	2	3	2	3	2	4	5	4
6	29	2	2015-07-20T16:42:00Z	1	2	2	1	3	1	2	3	2	3	1	1	1	2	3	2	5	5
6	30	2	2015-07-20T18:15:00Z	4	4	4	3	5	4	1	1	0	2	5	5	1	3	1	2	5	6
6	31	2	2015-07-21T08:57:05Z	1	3	2	1	3	2	2	1	2	3	3	2	2	3	2	3	6	1
6	32	2	2015-07-21T10:26:00Z	1	2	2	2	2	1	2	2	1	3	2	2	2	2	3	3	6	2
6	33	2	2015-07-21T12:51:00Z	1	2	3	2	4	3	3	1	2	3	4	2	1	3	3	2	6	3
6	34	2	2015-07-21T14:05:00Z	2	2	1	3	2	2	2	1	2	3	2	3	1	4	3	4	6	4
6	35	0	2015-07-21T17:11:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	5
6	37	2	2015-07-22T08:51:05Z	1	2	2	1	2	2	2	2	2	3	2	2	2	3	2	2	6	6
6	36	0	2015-07-22T08:53:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1
6	38	2	2015-07-22T11:00:00Z	2	2	3	1	4	3	3	2	2	3	4	2	2	3	1	3	7	2
6	39	2	2015-07-22T12:53:00Z	2	2	2	2	3	2	3	3	3	2	2	1	2	3	2	2	7	3
6	40	2	2015-07-22T15:10:00Z	2	2	2	3	3	2	3	3	2	3	3	1	1	1	2	2	7	4
6	41	2	2015-07-22T16:43:00Z	2	2	2	1	3	1	2	1	2	2	2	2	2	3	3	2	7	5
6	42	2	2015-07-22T18:46:00Z	2	1	2	1	4	2	2	3	2	4	2	2	2	2	2	2	7	6
6	43	2	2015-07-23T09:11:05Z	2	2	2	1	2	2	1	3	3	2	2	1	2	2	2	2	8	1
6	44	0	2015-07-23T10:32:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2
6	45	2	2015-07-23T13:10:00Z	2	2	2	1	3	3	2	2	2	3	2	2	1	4	3	2	8	3
6	46	2	2015-07-23T14:34:00Z	1	3	2	2	2	2	2	3	3	4	3	3	1	3	2	2	8	4
6	47	2	2015-07-23T16:13:00Z	2	3	4	1	2	2	2	2	2	1	3	1	1	2	2	2	8	5
6	48	2	2015-07-23T18:43:00Z	2	4	2	1	2	2	1	1	2	4	4	2	1	2	2	3	8	6
6	49	2	2015-07-24T09:10:06Z	2	3	3	1	2	1	2	1	2	3	3	2	1	2	2	2	9	1
6	50	2	2015-07-24T11:12:00Z	2	3	2	1	4	2	2	2	2	3	4	1	1	3	2	2	9	2
6	51	2	2015-07-24T12:13:00Z	2	3	1	2	2	3	1	1	1	2	4	2	1	2	2	3	9	3
6	52	0	2015-07-24T14:17:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	4
6	53	2	2015-07-24T16:46:00Z	1	3	2	0	3	2	1	4	2	2	3	2	1	2	2	1	9	5
6	54	2	2015-07-24T18:08:00Z	2	2	2	1	2	2	1	1	3	2	2	2	1	3	2	1	9	6
7	1	2	2015-07-23T09:59:01Z	6	5	6	1	2	4	4	4	5	1	3	0	1	0	0	1	1	1
7	2	2	2015-07-23T11:05:01Z	5	5	5	2	1	4	2	4	3	2	3	0	0	0	1	0	1	2
7	3	2	2015-07-23T13:19:01Z	5	4	6	0	0	4	4	4	4	0	3	0	0	0	0	2	1	3
7	4	2	2015-07-23T15:08:00Z	5	5	5	1	1	2	3	2	3	0	1	0	0	0	1	1	1	4
7	5	2	2015-07-23T17:06:02Z	6	5	4	0	1	1	3	3	3	0	2	0	0	0	3	1	1	5
7	6	2	2015-07-23T19:15:01Z	4	5	5	0	0	5	4	4	1	0	2	4	0	3	2	3	1	6
7	7	2	2015-07-24T09:23:00Z	6	5	5	0	0	0	3	3	4	1	4	1	0	1	1	1	2	1
7	8	2	2015-07-24T12:00:01Z	5	4	5	0	1	2	4	4	5	0	4	2	0	1	0	1	2	2
7	9	2	2015-07-24T13:52:01Z	3	4	3	0	1	6	1	2	2	2	6	2	1	2	2	2	2	3
7	10	2	2015-07-24T16:08:00Z	6	6	5	0	1	0	5	4	4	1	4	0	1	2	3	2	2	4
7	11	2	2015-07-24T18:03:00Z	5	5	6	1	0	1	5	3	4	0	1	2	3	1	5	1	2	5
7	12	2	2015-07-24T19:20:00Z	5	5	5	0	2	1	4	4	3	2	1	1	1	0	2	2	2	6
7	13	2	2015-07-25T09:32:00Z	6	4	5	2	0	6	3	4	3	1	1	0	1	1	1	1	3	1
7	14	2	2015-07-25T12:03:00Z	5	3	5	2	1	1	4	4	4	0	0	1	1	0	2	2	3	2
7	15	2	2015-07-25T13:22:00Z	6	5	5	0	0	0	4	5	4	0	1	0	1	1	2	3	3	3
7	16	2	2015-07-25T15:43:00Z	5	4	5	0	1	2	4	3	2	0	1	1	0	0	2	1	3	4
7	17	2	2015-07-25T18:00:00Z	4	4	4	0	2	5	3	4	5	1	1	1	1	1	2	1	3	5
7	18	2	2015-07-25T19:21:00Z	4	5	4	1	1	4	6	4	3	0	0	0	0	0	2	2	3	6
7	19	2	2015-07-26T10:05:00Z	4	4	4	0	0	0	3	3	2	2	1	0	2	0	2	2	4	1
7	20	2	2015-07-26T11:29:01Z	4	4	5	0	0	1	5	5	4	0	0	0	0	0	2	2	4	2
7	21	2	2015-07-26T13:31:00Z	5	4	5	1	0	2	4	6	6	0	1	0	2	1	2	2	4	3
7	22	2	2015-07-26T15:00:00Z	4	4	5	0	1	1	5	5	6	0	0	0	3	0	1	1	4	4
7	23	2	2015-07-26T17:49:00Z	5	4	6	0	0	1	5	5	4	0	0	0	3	0	2	2	4	5
7	24	2	2015-07-26T19:12:00Z	6	5	5	0	0	0	5	5	5	1	0	0	0	0	3	3	4	6
7	25	2	2015-07-27T09:42:00Z	4	5	5	0	1	0	4	5	6	0	0	0	1	0	3	3	5	1
7	26	2	2015-07-27T11:28:00Z	5	4	5	0	2	2	5	4	5	0	0	0	0	0	4	1	5	2
7	27	2	2015-07-27T14:12:00Z	5	4	5	2	0	1	4	5	4	0	1	0	0	0	3	3	5	3
7	28	2	2015-07-27T15:13:00Z	6	4	5	0	0	0	5	5	4	0	0	0	0	0	4	3	5	4
7	29	2	2015-07-27T17:39:00Z	4	4	5	0	0	1	6	5	3	0	0	0	0	0	0	0	5	5
7	30	2	2015-07-27T19:42:00Z	5	5	5	1	2	0	5	5	5	0	0	0	2	0	2	3	5	6
7	31	2	2015-07-28T09:19:00Z	4	4	4	0	1	0	4	4	4	0	0	0	3	0	2	4	6	1
7	32	2	2015-07-28T11:53:00Z	5	4	4	0	0	2	4	4	3	0	0	1	3	0	2	2	6	2
7	33	2	2015-07-28T13:34:00Z	1	4	4	3	4	3	5	1	2	1	0	0	0	0	0	0	6	3
7	34	2	2015-07-28T15:27:00Z	5	4	5	0	2	0	5	4	3	0	0	0	0	0	4	4	6	4
7	35	2	2015-07-28T17:51:01Z	6	4	5	0	2	2	4	3	2	1	0	4	0	0	0	0	6	5
7	36	2	2015-07-28T20:13:00Z	4	4	5	1	6	6	3	4	3	3	0	2	2	1	0	0	6	6
7	37	2	2015-07-29T09:46:00Z	4	4	4	0	0	0	2	3	2	0	0	0	2	0	2	1	7	1
7	38	2	2015-07-29T11:58:00Z	5	4	5	0	0	0	3	4	5	1	0	3	0	0	3	1	7	2
7	39	2	2015-07-29T13:15:00Z	5	4	5	0	0	0	5	4	3	1	0	2	1	0	2	1	7	3
7	40	2	2015-07-29T15:16:00Z	3	4	4	0	2	0	3	5	4	2	1	2	0	0	3	2	7	4
7	41	2	2015-07-29T17:18:01Z	6	6	4	0	1	0	5	3	4	0	1	1	2	3	2	2	7	5
7	42	2	2015-07-29T19:24:00Z	6	5	5	0	1	2	3	3	3	0	0	1	4	4	2	2	7	6
7	43	2	2015-07-30T10:08:00Z	5	4	4	0	2	0	3	1	3	1	1	2	1	1	2	2	8	1
7	44	2	2015-07-30T12:14:00Z	4	4	4	0	1	0	3	2	0	0	0	3	0	0	0	1	8	2
7	45	2	2015-07-30T14:04:00Z	5	4	5	0	1	1	4	3	3	1	1	0	1	0	1	1	8	3
7	46	2	2015-07-30T15:58:00Z	4	5	5	1	2	0	4	4	4	0	0	0	0	0	0	1	8	4
7	47	2	2015-07-30T17:05:00Z	5	4	4	0	0	0	4	3	3	0	0	0	3	1	3	3	8	5
7	48	2	2015-07-30T19:41:00Z	3	4	4	0	1	0	3	3	3	1	1	1	1	0	2	1	8	6
7	49	2	2015-07-31T09:37:00Z	3	3	4	0	1	0	2	2	4	1	1	0	0	0	1	1	9	1
7	50	1	2015-07-31T11:40:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	2
7	51	2	2015-07-31T13:46:00Z	4	3	3	0	0	1	2	1	2	3	2	1	0	0	2	2	9	3
7	52	2	2015-07-31T16:13:00Z	3	2	3	2	0	1	3	3	4	2	0	2	1	1	0	0	9	4
7	53	2	2015-07-31T17:49:00Z	4	4	4	0	1	0	4	3	4	2	1	0	0	0	2	2	9	5
7	54	2	2015-07-31T19:16:00Z	1	3	4	0	1	1	3	4	3	2	1	1	1	1	2	1	9	6
8	1	2	2015-07-23T09:33:01Z	5	4	5	1	2	1	3	2	1	1	3	2	2	2	3	4	1	1
8	2	2	2015-07-23T12:10:01Z	5	4	5	1	1	1	4	4	3	1	3	0	2	2	5	5	1	2
8	3	2	2015-07-23T13:30:01Z	4	4	4	2	2	2	3	3	2	2	2	1	2	2	4	4	1	3
8	4	2	2015-07-23T15:48:00Z	4	3	3	2	4	2	2	4	2	2	2	1	2	4	2	3	1	4
8	5	2	2015-07-23T17:39:00Z	4	4	3	2	3	2	4	4	3	3	2	1	2	2	4	2	1	5
8	6	2	2015-07-23T19:44:01Z	4	2	2	1	4	2	4	4	3	0	2	1	2	1	2	2	1	6
8	7	2	2015-07-24T09:30:01Z	4	4	4	1	1	0	4	4	4	0	0	1	2	3	4	4	2	1
8	8	2	2015-07-24T12:13:00Z	4	3	4	2	2	1	3	3	2	3	2	2	2	4	2	4	2	2
8	9	2	2015-07-24T13:20:01Z	4	4	3	1	4	2	4	1	2	2	3	1	3	2	3	2	2	3
8	10	2	2015-07-24T15:40:01Z	3	1	4	1	2	3	4	3	4	2	2	4	4	2	4	2	2	4
8	11	2	2015-07-24T17:20:01Z	3	4	4	0	4	3	4	6	4	0	0	0	2	2	4	4	2	5
8	12	2	2015-07-24T19:20:00Z	1	3	2	1	4	1	4	4	2	2	3	1	2	3	3	3	2	6
8	13	0	2015-07-25T09:02:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
8	14	0	2015-07-25T11:11:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2
8	15	2	2015-07-25T13:21:00Z	3	2	4	1	3	3	5	4	4	1	1	2	4	4	3	4	3	3
8	16	2	2015-07-25T15:24:00Z	3	4	4	1	4	2	3	1	2	1	2	1	3	3	4	2	3	4
8	17	2	2015-07-25T17:23:00Z	3	4	4	3	2	2	4	1	1	0	1	1	3	3	4	4	3	5
8	18	2	2015-07-25T19:12:00Z	3	3	3	2	3	2	3	3	4	3	4	4	2	3	3	2	3	6
8	19	0	2015-07-26T10:11:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
8	20	0	2015-07-26T11:10:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2
8	21	2	2015-07-26T13:24:01Z	4	3	4	2	3	3	3	3	3	1	2	1	4	3	4	3	4	3
8	22	2	2015-07-26T15:02:01Z	3	3	3	3	2	2	4	4	2	2	2	2	3	2	3	3	4	4
8	23	2	2015-07-26T17:54:01Z	3	3	3	2	2	2	4	4	4	1	1	1	3	2	4	3	4	5
8	24	2	2015-07-26T20:09:00Z	4	4	3	2	3	2	5	4	2	3	2	3	3	3	4	3	4	6
8	25	2	2015-07-27T09:39:01Z	4	4	3	1	1	0	3	4	2	1	2	2	3	4	3	4	5	1
8	26	2	2015-07-27T11:18:01Z	3	4	4	2	2	1	4	2	1	1	2	0	3	3	4	4	5	2
8	27	2	2015-07-27T13:02:00Z	4	4	4	1	3	1	4	4	3	2	2	2	3	3	4	3	5	3
8	28	2	2015-07-27T15:36:00Z	3	3	3	2	2	1	3	3	2	2	2	2	4	4	3	3	5	4
8	29	2	2015-07-27T17:29:00Z	3	4	4	2	3	2	4	3	2	2	2	3	3	3	3	3	5	5
8	30	2	2015-07-27T19:37:00Z	4	3	4	2	3	2	4	3	2	4	3	3	4	2	3	3	5	6
8	31	2	2015-07-28T09:30:00Z	3	4	3	1	3	3	4	4	2	3	2	2	4	3	4	4	6	1
8	32	2	2015-07-28T11:23:00Z	4	3	4	3	3	2	4	3	3	2	2	2	3	2	4	4	6	2
8	33	2	2015-07-28T14:12:00Z	4	2	4	1	2	4	5	3	3	2	3	2	4	3	3	3	6	3
8	34	2	2015-07-28T15:03:01Z	3	2	2	2	3	2	3	4	4	3	3	2	3	4	5	3	6	4
8	35	2	2015-07-28T17:14:00Z	4	4	4	2	2	3	4	4	4	2	1	1	3	3	2	4	6	5
8	36	2	2015-07-28T19:35:01Z	4	5	3	1	4	2	4	4	5	1	4	3	4	3	4	3	6	6
8	37	2	2015-07-29T10:12:00Z	3	4	5	2	4	3	3	3	4	3	3	4	4	3	4	3	7	1
8	38	1	2015-07-29T11:34:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	2
8	39	2	2015-07-29T13:07:00Z	4	4	4	1	3	1	5	4	2	3	2	3	4	3	4	3	7	3
8	40	1	2015-07-29T16:04:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	4
8	41	2	2015-07-29T17:36:00Z	3	4	2	1	3	1	3	4	2	3	4	2	3	3	4	4	7	5
8	42	2	2015-07-29T19:58:00Z	4	3	4	2	4	2	5	4	4	2	3	2	4	4	5	4	7	6
8	43	2	2015-07-30T09:29:00Z	4	4	4	2	3	3	3	4	5	0	1	1	4	2	4	3	8	1
8	44	2	2015-07-30T11:03:00Z	4	5	4	1	2	1	3	3	3	1	2	2	4	3	4	5	8	2
8	45	2	2015-07-30T13:38:00Z	4	3	4	1	1	0	4	4	2	2	1	1	4	3	4	4	8	3
8	46	1	2015-07-30T15:32:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	4
8	47	2	2015-07-30T17:16:00Z	4	3	3	1	4	3	4	2	4	3	4	2	3	3	4	4	8	5
8	48	2	2015-07-30T19:49:00Z	4	4	4	1	2	3	4	5	6	0	0	0	4	3	4	4	8	6
8	49	2	2015-07-31T09:17:00Z	4	4	4	1	1	0	4	4	5	0	0	2	2	3	3	4	9	1
8	50	2	2015-07-31T11:06:00Z	4	4	4	2	1	0	4	4	1	2	2	1	2	2	4	4	9	2
8	51	2	2015-07-31T13:28:00Z	4	4	4	1	1	0	5	3	4	0	3	0	3	2	5	4	9	3
8	52	2	2015-07-31T15:12:00Z	4	4	4	2	1	0	5	4	2	3	3	2	3	3	4	3	9	4
8	53	2	2015-07-31T17:34:00Z	4	4	4	1	1	1	4	4	4	0	1	1	3	2	4	4	9	5
8	54	2	2015-07-31T19:24:00Z	4	4	4	0	1	1	3	2	1	1	1	2	2	4	4	3	9	6
9	1	2	2015-07-16T08:24:01Z	2	3	3	4	4	4	3	4	5	1	1	0	0	1	3	1	1	1
9	2	2	2015-07-16T11:08:01Z	5	5	5	2	2	6	2	4	5	1	0	1	0	0	1	3	1	2
9	3	2	2015-07-16T12:05:01Z	2	5	4	0	2	4	0	1	2	0	0	0	2	0	1	4	1	3
9	4	2	2015-07-16T15:05:01Z	2	4	5	3	2	4	2	4	2	1	2	2	1	4	0	1	1	4
9	5	2	2015-07-16T16:47:01Z	4	4	2	4	4	3	1	1	1	3	2	0	0	1	0	0	1	5
9	6	2	2015-07-16T18:41:00Z	2	2	6	1	0	0	0	4	6	0	0	0	0	0	0	0	1	6
9	7	2	2015-07-17T08:28:01Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
9	8	2	2015-07-17T10:23:01Z	6	6	6	0	0	0	4	5	5	0	0	0	0	0	2	2	2	2
9	9	2	2015-07-17T12:21:01Z	3	3	4	4	4	6	3	5	5	0	0	0	3	3	1	2	2	3
9	10	2	2015-07-17T14:39:01Z	6	5	2	2	2	1	4	3	4	1	1	0	3	3	3	2	2	4
9	11	2	2015-07-17T16:11:01Z	3	4	4	3	5	3	3	2	2	3	2	2	4	3	3	1	2	5
9	12	2	2015-07-17T18:27:01Z	3	1	6	2	2	0	3	4	4	0	0	0	0	0	2	3	2	6
9	13	2	2015-07-18T08:17:01Z	4	6	6	0	0	0	4	5	6	0	0	0	0	0	3	4	3	1
9	14	2	2015-07-18T11:07:00Z	2	1	6	1	2	2	5	6	6	0	0	0	0	2	1	2	3	2
9	15	2	2015-07-18T12:50:01Z	0	2	0	2	1	0	2	4	6	0	0	0	1	0	2	1	3	3
9	16	2	2015-07-18T14:57:00Z	6	5	2	3	2	2	2	5	5	0	0	0	0	0	1	2	3	4
9	17	2	2015-07-18T16:35:01Z	1	6	6	3	0	4	2	4	3	0	0	0	3	1	4	2	3	5
9	18	2	2015-07-18T18:14:00Z	2	6	6	1	4	0	6	6	6	0	0	0	0	0	0	2	3	6
9	19	2	2015-07-19T09:04:01Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
9	20	2	2015-07-19T11:00:00Z	6	5	6	0	0	3	3	4	4	0	1	2	2	0	0	2	4	2
9	21	2	2015-07-19T12:10:00Z	6	6	6	0	0	2	2	4	6	0	0	0	0	0	1	1	4	3
9	22	2	2015-07-19T14:15:01Z	5	5	5	4	3	1	4	4	3	1	3	1	1	1	4	4	4	4
9	23	2	2015-07-19T17:06:00Z	6	6	6	0	0	0	3	5	4	0	0	0	0	0	1	1	4	5
9	24	2	2015-07-19T19:12:01Z	2	1	5	0	0	2	2	1	3	2	2	2	2	3	2	2	4	6
9	25	2	2015-07-20T08:06:00Z	2	2	4	2	3	1	1	3	2	0	0	3	1	0	0	0	5	1
9	26	2	2015-07-20T11:03:01Z	5	5	4	2	1	1	4	5	4	0	0	0	0	1	2	4	5	2
9	27	2	2015-07-20T13:10:01Z	6	6	6	2	2	2	3	4	4	0	0	0	3	1	2	3	5	3
9	28	2	2015-07-20T14:09:00Z	6	6	4	1	5	4	0	1	2	0	0	1	2	0	2	3	5	4
9	29	2	2015-07-20T16:54:00Z	4	2	5	1	2	2	5	4	4	0	0	2	2	0	0	1	5	5
9	30	2	2015-07-20T18:34:00Z	6	6	6	0	0	0	3	5	5	0	0	0	3	0	1	0	5	6
9	31	2	2015-07-21T08:23:01Z	5	1	5	2	0	5	2	5	4	0	0	0	1	0	3	1	6	1
9	32	2	2015-07-21T10:09:00Z	6	2	6	2	2	2	3	4	6	0	0	1	2	0	3	3	6	2
9	33	2	2015-07-21T12:28:06Z	6	4	4	0	2	1	5	4	3	0	0	0	2	0	3	3	6	3
9	34	2	2015-07-21T15:14:00Z	4	3	4	0	3	4	1	2	2	2	2	0	1	1	1	2	6	4
9	35	2	2015-07-21T16:13:00Z	4	4	1	0	2	2	2	5	6	1	0	0	1	0	0	0	6	5
9	36	2	2015-07-21T18:34:00Z	2	2	3	1	3	2	1	1	2	3	2	1	3	4	2	2	6	6
9	37	0	2015-07-22T08:42:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1
9	38	2	2015-07-22T10:12:00Z	3	4	4	1	0	0	0	4	6	0	0	0	1	0	1	0	7	2
9	39	2	2015-07-22T12:01:00Z	3	6	5	1	1	2	2	4	6	0	0	0	1	0	2	3	7	3
9	40	2	2015-07-22T14:41:00Z	2	2	5	2	2	1	3	6	6	0	0	0	3	2	1	2	7	4
9	41	2	2015-07-22T16:19:00Z	6	5	6	1	2	4	4	4	4	0	1	2	1	2	2	4	7	5
9	42	2	2015-07-22T18:00:00Z	6	5	5	2	4	6	2	3	5	0	1	2	0	0	0	0	7	6
9	43	2	2015-07-23T08:20:06Z	4	4	2	0	2	1	2	5	5	0	0	0	2	3	2	3	8	1
9	44	2	2015-07-23T10:53:00Z	6	4	6	2	2	5	0	6	6	0	0	0	2	0	2	1	8	2
