id	counter	happy	relaxed	sad	angry	stressed	beep	day
195	42	40	36	51	50	46	7	6
195	43	63	60	9	15	14	1	7
195	44	NA	NA	NA	NA	NA	2	7
195	45	68	61	14	7	13	3	7
195	46	73	64	11	9	24	4	7
195	47	69	55	32	14	20	5	7
195	48	78	67	14	4	16	6	7
195	49	89	90	0	0	10	7	7
195	50	51	19	48	44	32	1	8
195	51	90	86	6	6	6	2	8
195	52	72	71	10	54	37	3	8
195	53	63	64	20	0	22	4	8
195	54	76	83	6	12	12	5	8
195	55	66	52	32	11	30	6	8
195	56	72	62	8	10	6	7	8
195	57	61	57	25	0	40	1	9
195	58	66	54	0	0	35	2	9
195	59	62	52	0	0	25	3	9
195	60	63	63	0	0	39	4	9
195	61	71	66	24	0	32	5	9
195	62	75	56	0	0	14	6	9
195	63	NA	NA	NA	NA	NA	7	9
195	64	63	62	11	0	33	1	10
195	65	60	56	0	0	17	2	10
195	66	64	52	0	0	29	3	10
195	67	66	62	6	0	33	4	10
195	68	62	57	13	25	8	5	10
195	69	NA	NA	NA	NA	NA	6	10
195	70	NA	NA	NA	NA	NA	7	10
195	71	60	67	0	0	10	1	11
195	72	64	74	34	1	10	2	11
195	73	56	61	48	0	18	3	11
195	74	36	40	52	22	19	4	11
195	75	64	51	22	0	19	5	11
195	76	66	62	0	0	10	6	11
195	77	NA	NA	NA	NA	NA	7	11
195	78	67	68	0	0	0	1	12
195	79	22	25	14	58	18	2	12
195	80	72	74	0	9	12	3	12
195	81	66	71	12	0	34	4	12
195	82	29	11	16	75	65	5	12
195	83	74	66	0	0	12	6	12
195	84	82	70	7	10	13	7	12
195	85	66	50	11	26	11	1	13
195	86	NA	NA	NA	NA	NA	2	13
195	87	62	64	15	20	15	3	13
195	88	71	65	0	0	14	4	13
195	89	22	27	46	24	53	5	13
195	90	49	31	41	0	9	6	13
195	91	NA	NA	NA	NA	NA	7	13
195	92	54	22	30	0	59	1	14
195	93	53	53	21	2	28	2	14
195	94	50	52	10	0	8	3	14
195	95	52	45	70	0	22	4	14
195	96	47	52	32	0	28	5	14
195	97	51	73	11	9	36	6	14
195	98	60	54	10	16	13	7	14
196	1	50	78	0	21	0	1	1
196	2	77	86	26	0	21	2	1
196	3	67	100	0	0	0	3	1
196	4	68	83	0	5	0	4	1
196	5	30	81	51	63	58	5	1
196	6	52	100	0	0	0	6	1
196	7	81	100	0	0	0	7	1
196	8	50	72	0	0	0	1	2
196	9	58	81	0	0	0	2	2
196	10	64	45	0	0	16	3	2
196	11	70	82	0	0	0	4	2
196	12	88	100	0	0	0	5	2
196	13	57	88	12	0	23	6	2
196	14	34	56	31	40	44	7	2
196	15	25	64	16	19	0	1	3
196	16	72	70	0	0	0	2	3
196	17	70	80	0	0	0	3	3
196	18	100	100	0	0	0	4	3
196	19	94	94	0	0	0	5	3
196	20	100	99	0	0	0	6	3
196	21	92	100	0	0	0	7	3
196	22	78	59	0	0	46	1	4
196	23	58	3	0	0	72	2	4
196	24	70	68	0	0	48	3	4
196	25	88	76	0	0	0	4	4
196	26	68	94	34	22	0	5	4
196	27	54	56	30	12	45	6	4
196	28	70	76	0	0	0	7	4
196	29	10	14	83	41	80	1	5
196	30	26	44	35	26	25	2	5
196	31	55	73	32	28	41	3	5
196	32	66	75	22	0	14	4	5
196	33	55	100	4	8	0	5	5
196	34	63	98	0	0	0	6	5
196	35	59	82	15	0	0	7	5
196	36	68	52	0	0	45	1	6
196	37	74	78	0	0	0	2	6
196	38	70	65	0	0	0	3	6
196	39	70	94	54	0	0	4	6
196	40	81	87	29	0	0	5	6
196	41	94	100	0	0	0	6	6
196	42	100	100	0	0	0	7	6
196	43	NA	NA	NA	NA	NA	1	7
196	44	66	100	45	41	23	2	7
196	45	42	50	44	25	52	3	7
196	46	84	98	34	0	0	4	7
196	47	85	71	0	0	25	5	7
196	48	100	97	0	2	0	6	7
196	49	NA	NA	NA	NA	NA	7	7
196	50	75	91	0	0	0	1	8
196	51	54	56	26	22	25	2	8
196	52	87	100	0	0	0	3	8
196	53	47	62	30	27	46	4	8
196	54	76	79	0	0	0	5	8
196	55	82	89	0	18	0	6	8
196	56	100	64	0	0	23	7	8
196	57	60	78	31	27	3	1	9
196	58	68	12	0	0	97	2	9
196	59	58	90	3	0	1	3	9
196	60	25	91	78	87	26	4	9
196	61	0	0	80	82	85	5	9
196	62	85	85	0	0	0	6	9
196	63	62	83	41	0	18	7	9
196	64	67	0	0	0	100	1	10
196	65	93	100	0	0	0	2	10
196	66	78	64	0	11	29	3	10
196	67	93	100	0	1	0	4	10
196	68	75	76	0	0	13	5	10
196	69	59	72	0	29	16	6	10
196	70	NA	NA	NA	NA	NA	7	10
196	71	100	100	0	0	0	1	11
196	72	19	61	51	13	1	2	11
196	73	74	62	0	28	22	3	11
196	74	89	91	13	0	0	4	11
196	75	100	100	0	0	0	5	11
196	76	100	100	0	0	0	6	11
196	77	74	75	0	0	0	7	11
196	78	80	64	0	0	0	1	12
196	79	NA	NA	NA	NA	NA	2	12
196	80	90	78	0	0	2	3	12
196	81	77	10	0	0	90	4	12
196	82	0	0	64	100	100	5	12
196	83	76	93	0	0	0	6	12
196	84	100	100	0	0	0	7	12
196	85	54	64	25	43	16	1	13
196	86	NA	NA	NA	NA	NA	2	13
196	87	75	100	35	0	0	3	13
196	88	64	100	0	0	0	4	13
196	89	100	89	0	0	0	5	13
196	90	36	49	81	75	50	6	13
196	91	44	100	0	0	0	7	13
196	92	49	20	24	29	64	1	14
196	93	74	100	0	16	0	2	14
196	94	60	3	25	24	94	3	14
196	95	87	100	0	0	0	4	14
196	96	46	100	8	41	0	5	14
196	97	100	95	0	0	0	6	14
196	98	81	99	0	0	0	7	14
197	1	100	100	0	0	0	1	1
197	2	NA	NA	NA	NA	NA	2	1
197	3	74	77	0	0	0	3	1
197	4	71	100	0	0	0	4	1
197	5	84	100	0	0	0	5	1
197	6	67	80	0	0	0	6	1
197	7	76	100	0	0	0	7	1
197	8	70	84	0	0	0	1	2
197	9	76	100	0	0	0	2	2
197	10	81	100	0	0	0	3	2
197	11	83	100	0	0	0	4	2
197	12	72	100	0	0	0	5	2
197	13	76	100	0	0	0	6	2
197	14	92	88	0	0	0	7	2
197	15	100	100	0	0	0	1	3
197	16	100	100	0	0	0	2	3
197	17	100	100	0	0	0	3	3
197	18	100	100	0	0	3	4	3
197	19	100	100	0	0	0	5	3
197	20	100	100	0	0	0	6	3
197	21	100	100	0	0	0	7	3
197	22	100	100	0	0	0	1	4
197	23	100	100	0	0	0	2	4
197	24	NA	NA	NA	NA	NA	3	4
197	25	100	100	0	0	0	4	4
197	26	100	100	0	0	0	5	4
197	27	68	84	8	12	15	6	4
197	28	100	100	0	0	0	7	4
197	29	72	38	17	10	10	1	5
197	30	85	91	16	11	16	2	5
197	31	26	24	23	20	28	3	5
197	32	100	100	21	20	19	4	5
197	33	100	78	6	5	11	5	5
197	34	77	74	24	14	11	6	5
197	35	30	45	34	90	21	7	5
197	36	23	72	28	25	24	1	6
197	37	30	38	0	28	6	2	6
197	38	22	12	28	28	22	3	6
197	39	34	19	40	28	0	4	6
197	40	27	25	24	16	49	5	6
197	41	30	30	20	32	21	6	6
197	42	NA	NA	NA	NA	NA	7	6
197	43	75	82	24	30	29	1	7
197	44	84	100	0	11	0	2	7
197	45	27	23	30	26	30	3	7
197	46	10	10	15	10	6	4	7
197	47	7	0	16	0	0	5	7
197	48	81	100	2	12	30	6	7
197	49	NA	NA	NA	NA	NA	7	7
197	50	87	84	7	5	10	1	8
197	51	94	11	14	13	10	2	8
197	52	82	87	8	0	7	3	8
197	53	91	8	5	9	7	4	8
197	54	99	93	8	20	16	5	8
197	55	76	83	12	12	9	6	8
197	56	76	75	0	0	9	7	8
197	57	NA	NA	NA	NA	NA	1	9
197	58	NA	NA	NA	NA	NA	2	9
197	59	NA	NA	NA	NA	NA	3	9
197	60	NA	NA	NA	NA	NA	4	9
197	61	100	100	0	98	0	5	9
197	62	72	90	17	15	49	6	9
197	63	88	96	9	6	12	7	9
197	64	85	81	9	25	14	1	10
197	65	77	76	8	12	8	2	10
197	66	80	14	10	11	8	3	10
197	67	76	100	0	0	0	4	10
197	68	100	100	0	0	0	5	10
197	69	100	100	0	0	0	6	10
197	70	100	100	0	0	0	7	10
197	71	100	82	0	0	0	1	11
197	72	NA	NA	NA	NA	NA	2	11
197	73	NA	NA	NA	NA	NA	3	11
197	74	67	66	0	4	15	4	11
197	75	85	100	0	0	0	5	11
197	76	NA	NA	NA	NA	NA	6	11
197	77	NA	NA	NA	NA	NA	7	11
197	78	100	100	0	0	16	1	12
197	79	NA	NA	NA	NA	NA	2	12
197	80	NA	NA	NA	NA	NA	3	12
197	81	93	86	5	7	15	4	12
197	82	NA	NA	NA	NA	NA	5	12
197	83	82	72	18	8	78	6	12
197	84	79	77	16	15	11	7	12
197	85	81	79	20	24	18	1	13
197	86	79	19	13	11	11	2	13
197	87	21	79	10	20	14	3	13
197	88	36	40	45	46	47	4	13
197	89	50	48	45	42	40	5	13
197	90	NA	NA	NA	NA	NA	6	13
197	91	55	44	37	35	53	7	13
197	92	42	45	46	41	44	1	14
197	93	NA	NA	NA	NA	NA	2	14
197	94	50	47	48	54	56	3	14
197	95	56	59	45	42	45	4	14
197	96	NA	NA	NA	NA	NA	5	14
197	97	NA	NA	NA	NA	NA	6	14
197	98	NA	NA	NA	NA	NA	7	14
198	1	NA	NA	NA	NA	NA	1	1
198	2	85	68	0	0	0	2	1
198	3	50	68	49	27	35	3	1
198	4	52	43	70	0	75	4	1
198	5	50	44	0	0	53	5	1
198	6	25	20	69	54	90	6	1
198	7	72	72	55	0	74	7	1
198	8	63	46	0	0	60	1	2
198	9	74	59	0	0	57	2	2
198	10	51	29	0	21	42	3	2
198	11	46	60	11	8	60	4	2
198	12	74	50	3	30	65	5	2
198	13	85	81	64	0	0	6	2
198	14	NA	NA	NA	NA	NA	7	2
198	15	NA	NA	NA	NA	NA	1	3
198	16	51	68	29	14	42	2	3
198	17	61	65	15	44	60	3	3
198	18	53	52	18	24	20	4	3
198	19	70	47	9	9	11	5	3
198	20	51	18	0	50	52	6	3
198	21	52	64	0	0	49	7	3
198	22	87	69	0	0	50	1	4
198	23	64	56	2	22	16	2	4
198	24	53	76	38	1	20	3	4
198	25	75	66	17	10	17	4	4
198	26	69	72	6	7	8	5	4
198	27	74	68	8	0	17	6	4
198	28	78	73	0	0	0	7	4
198	29	73	76	12	0	4	1	5
198	30	94	100	2	0	0	2	5
198	31	86	80	0	0	8	3	5
198	32	100	82	0	0	6	4	5
198	33	98	80	0	0	4	5	5
198	34	72	76	20	11	31	6	5
198	35	68	54	16	19	35	7	5
198	36	27	85	76	19	0	1	6
198	37	49	68	12	24	13	2	6
198	38	52	53	15	16	26	3	6
198	39	55	55	2	20	52	4	6
198	40	35	16	14	12	50	5	6
198	41	57	86	5	6	23	6	6
198	42	71	88	10	0	0	7	6
198	43	65	68	8	8	26	1	7
198	44	53	58	40	16	27	2	7
198	45	50	58	0	12	11	3	7
198	46	85	46	9	10	12	4	7
198	47	79	86	8	9	32	5	7
198	48	73	71	6	10	14	6	7
198	49	NA	NA	NA	NA	NA	7	7
198	50	66	43	0	1	31	1	8
198	51	23	30	9	61	66	2	8
198	52	67	51	10	7	20	3	8
198	53	51	56	27	0	20	4	8
198	54	NA	NA	NA	NA	NA	5	8
198	55	50	26	26	4	40	6	8
198	56	82	80	7	6	27	7	8
198	57	11	32	73	6	69	1	9
198	58	48	40	27	10	12	2	9
198	59	53	56	24	0	12	3	9
198	60	53	91	41	6	24	4	9
198	61	21	11	52	3	99	5	9
198	62	40	42	56	10	57	6	9
198	63	46	43	8	10	36	7	9
198	64	NA	NA	NA	NA	NA	1	10
198	65	62	37	17	33	58	2	10
198	66	73	62	15	10	10	3	10
198	67	85	87	3	15	11	4	10
198	68	46	83	22	21	27	5	10
198	69	47	71	20	8	37	6	10
198	70	NA	NA	NA	NA	NA	7	10
198	71	62	90	0	12	100	1	11
198	72	76	76	19	9	10	2	11
198	73	51	64	0	0	52	3	11
198	74	52	76	6	0	55	4	11
198	75	46	32	0	0	14	5	11
198	76	54	63	0	0	25	6	11
198	77	0	69	0	0	10	7	11
198	78	53	80	1	0	10	1	12
198	79	77	100	0	0	0	2	12
198	80	64	60	5	6	22	3	12
198	81	74	60	17	0	13	4	12
198	82	71	48	12	0	15	5	12
198	83	NA	NA	NA	NA	NA	6	12
198	84	90	94	0	15	19	7	12
198	85	57	54	0	0	73	1	13
198	86	81	56	8	5	49	2	13
198	87	79	81	1	1	21	3	13
198	88	61	78	9	20	47	4	13
198	89	100	76	38	21	49	5	13
198	90	78	77	0	0	16	6	13
198	91	86	86	1	0	6	7	13
198	92	47	88	0	0	6	1	14
198	93	55	52	0	0	50	2	14
198	94	54	79	10	1	39	3	14
198	95	58	78	14	6	37	4	14
198	96	63	50	0	0	78	5	14
198	97	33	50	6	6	60	6	14
198	98	88	54	8	6	28	7	14
200	1	61	84	25	12	1	1	1
200	2	36	59	54	10	15	2	1
200	3	NA	NA	NA	NA	NA	3	1
200	4	69	81	10	9	11	4	1
200	5	68	80	9	15	75	5	1
200	6	93	10	12	9	87	6	1
200	7	100	69	10	7	10	7	1
200	8	75	39	8	12	66	1	2
200	9	80	83	8	11	6	2	2
200	10	73	59	15	3	37	3	2
200	11	NA	NA	NA	NA	NA	4	2
200	12	63	46	61	49	73	5	2
200	13	100	99	0	0	12	6	2
200	14	93	41	11	10	42	7	2
200	15	NA	NA	NA	NA	NA	1	3
200	16	NA	NA	NA	NA	NA	2	3
200	17	NA	NA	NA	NA	NA	3	3
200	18	86	69	15	14	14	4	3
200	19	50	60	10	6	26	5	3
200	20	61	83	30	9	11	6	3
200	21	58	88	12	15	6	7	3
200	22	64	73	11	8	17	1	4
200	23	13	37	71	68	61	2	4
200	24	72	72	17	14	18	3	4
200	25	72	68	9	6	7	4	4
200	26	46	60	10	11	12	5	4
200	27	77	80	12	14	12	6	4
200	28	72	85	10	8	9	7	4
200	29	58	36	9	10	60	1	5
200	30	82	81	11	6	5	2	5
200	31	48	85	7	10	9	3	5
200	32	NA	NA	NA	NA	NA	4	5
200	33	NA	NA	NA	NA	NA	5	5
200	34	NA	NA	NA	NA	NA	6	5
200	35	NA	NA	NA	NA	NA	7	5
200	36	42	37	59	58	38	1	6
200	37	NA	NA	NA	NA	NA	2	6
200	38	39	35	63	8	33	3	6
200	39	62	37	38	28	57	4	6
200	40	63	66	14	12	16	5	6
200	41	86	76	8	7	9	6	6
200	42	NA	NA	NA	NA	NA	7	6
200	43	14	39	84	89	59	1	7
200	44	55	24	23	24	8	2	7
200	45	65	74	14	12	10	3	7
200	46	80	79	9	9	13	4	7
200	47	88	76	11	9	10	5	7
200	48	85	78	17	12	12	6	7
200	49	82	84	8	12	10	7	7
200	50	93	89	5	4	6	1	8
200	51	52	27	11	41	75	2	8
200	52	89	89	8	13	11	3	8
200	53	65	85	46	11	14	4	8
200	54	91	90	10	10	39	5	8
200	55	100	69	4	2	36	6	8
200	56	100	50	3	5	52	7	8
200	57	91	96	4	10	3	1	9
200	58	44	34	51	1	67	2	9
200	59	83	87	7	4	8	3	9
200	60	50	62	9	5	47	4	9
200	61	91	87	9	9	8	5	9
200	62	91	100	8	9	10	6	9
200	63	100	100	0	0	0	7	9
200	64	61	100	17	2	10	1	10
200	65	NA	NA	NA	NA	NA	2	10
200	66	100	100	0	0	0	3	10
200	67	97	100	1	7	0	4	10
200	68	100	100	0	6	0	5	10
200	69	100	100	0	0	0	6	10
200	70	62	54	41	48	62	7	10
200	71	76	84	11	12	13	1	11
200	72	100	94	1	8	6	2	11
200	73	74	69	0	0	1	3	11
200	74	60	87	9	46	24	4	11
200	75	66	69	0	0	27	5	11
200	76	78	86	2	0	0	6	11
200	77	NA	NA	NA	NA	NA	7	11
200	78	95	90	13	3	7	1	12
200	79	64	94	0	1	0	2	12
200	80	88	58	2	0	39	3	12
200	81	100	100	0	0	0	4	12
200	82	99	100	9	11	13	5	12
200	83	NA	NA	NA	NA	NA	6	12
200	84	NA	NA	NA	NA	NA	7	12
200	85	81	36	43	8	74	1	13
200	86	99	86	0	0	0	2	13
200	87	88	97	0	0	0	3	13
200	88	100	100	3	1	0	4	13
200	89	100	100	0	0	0	5	13
200	90	100	100	0	0	0	6	13
200	91	100	100	0	1	1	7	13
200	92	63	50	0	0	0	1	14
200	93	77	76	0	0	0	2	14
200	94	100	0	0	0	0	3	14
200	95	93	61	42	9	2	4	14
200	96	100	100	0	0	0	5	14
200	97	68	100	7	10	7	6	14
200	98	100	97	0	0	0	7	14
201	1	75	64	0	2	0	1	1
201	2	81	100	0	0	0	2	1
201	3	99	82	0	0	0	3	1
201	4	100	100	0	0	0	4	1
201	5	100	100	1	0	2	5	1
201	6	32	7	35	31	25	6	1
201	7	36	26	35	10	40	7	1
201	8	100	100	0	0	0	1	2
201	9	100	100	8	0	4	2	2
201	10	100	100	9	1	0	3	2
201	11	100	100	0	0	0	4	2
201	12	100	0	0	2	0	5	2
201	13	95	98	12	7	8	6	2
201	14	64	56	27	12	20	7	2
201	15	NA	NA	NA	NA	NA	1	3
201	16	100	8	8	12	6	2	3
201	17	100	100	7	10	8	3	3
201	18	48	55	73	81	70	4	3
201	19	12	64	21	15	19	5	3
201	20	16	77	16	16	21	6	3
201	21	NA	NA	NA	NA	NA	7	3
201	22	59	56	10	25	11	1	4
201	23	84	1	8	4	10	2	4
201	24	89	80	9	5	9	3	4
201	25	100	98	14	13	82	4	4
201	26	41	31	35	41	16	5	4
201	27	91	98	11	14	10	6	4
201	28	NA	NA	NA	NA	NA	7	4
201	29	100	100	0	7	4	1	5
201	30	100	100	0	4	0	2	5
201	31	100	100	18	18	8	3	5
201	32	100	100	2	2	2	4	5
201	33	100	100	0	4	0	5	5
201	34	100	100	7	11	13	6	5
201	35	100	98	0	9	3	7	5
201	36	92	100	11	7	18	1	6
201	37	100	100	15	4	2	2	6
201	38	100	100	6	4	0	3	6
201	39	94	100	9	9	14	4	6
201	40	100	100	17	9	5	5	6
201	41	100	100	1	0	2	6	6
201	42	100	100	0	3	35	7	6
201	43	100	100	0	0	0	1	7
201	44	98	100	9	0	0	2	7
201	45	100	100	1	1	6	3	7
201	46	99	93	4	0	9	4	7
201	47	86	100	7	5	10	5	7
201	48	100	100	0	0	0	6	7
201	49	63	79	11	0	0	7	7
201	50	NA	NA	NA	NA	NA	1	8
201	51	NA	NA	NA	NA	NA	2	8
201	52	NA	NA	NA	NA	NA	3	8
201	53	54	24	19	32	42	4	8
201	54	NA	NA	NA	NA	NA	5	8
201	55	NA	NA	NA	NA	NA	6	8
201	56	79	80	11	12	14	7	8
201	57	NA	NA	NA	NA	NA	1	9
201	58	98	96	4	8	9	2	9
201	59	NA	NA	NA	NA	NA	3	9
201	60	NA	NA	NA	NA	NA	4	9
201	61	NA	NA	NA	NA	NA	5	9
201	62	NA	NA	NA	NA	NA	6	9
201	63	NA	NA	NA	NA	NA	7	9
201	64	NA	NA	NA	NA	NA	1	10
201	65	NA	NA	NA	NA	NA	2	10
201	66	NA	NA	NA	NA	NA	3	10
201	67	NA	NA	NA	NA	NA	4	10
201	68	NA	NA	NA	NA	NA	5	10
201	69	NA	NA	NA	NA	NA	6	10
201	70	NA	NA	NA	NA	NA	7	10
201	71	100	100	0	0	0	1	11
201	72	0	72	79	0	0	2	11
201	73	100	100	0	3	0	3	11
201	74	92	98	0	0	0	4	11
201	75	78	75	0	0	0	5	11
201	76	70	67	23	21	29	6	11
201	77	97	80	15	12	7	7	11
201	78	NA	NA	NA	NA	NA	1	12
201	79	84	85	21	18	17	2	12
201	80	89	73	12	9	11	3	12
201	81	73	87	1	1	2	4	12
201	82	94	91	10	6	2	5	12
201	83	89	83	9	11	10	6	12
201	84	88	94	9	7	7	7	12
201	85	NA	NA	NA	NA	NA	1	13
201	86	NA	NA	NA	NA	NA	2	13
201	87	NA	NA	NA	NA	NA	3	13
201	88	83	73	19	16	9	4	13
201	89	86	91	8	7	10	5	13
201	90	73	96	7	6	5	6	13
201	91	99	94	6	4	9	7	13
201	92	NA	NA	NA	NA	NA	1	14
201	93	73	80	13	17	14	2	14
201	94	NA	NA	NA	NA	NA	3	14
201	95	NA	NA	NA	NA	NA	4	14
201	96	NA	NA	NA	NA	NA	5	14
201	97	NA	NA	NA	NA	NA	6	14
201	98	NA	NA	NA	NA	NA	7	14
202	1	62	75	0	0	11	1	1
202	2	78	78	0	0	0	2	1
202	3	NA	NA	NA	NA	NA	3	1
202	4	58	86	0	0	0	4	1
202	5	52	52	0	0	0	5	1
202	6	43	71	3	3	6	6	1
202	7	58	49	8	8	7	7	1
202	8	59	52	3	1	3	1	2
202	9	59	54	3	10	5	2	2
202	10	54	54	9	8	28	3	2
202	11	44	42	10	39	21	4	2
202	12	66	83	15	10	25	5	2
202	13	100	100	7	12	6	6	2
202	14	52	46	10	10	10	7	2
202	15	52	47	8	12	11	1	3
202	16	52	54	12	12	12	2	3
202	17	60	48	6	11	7	3	3
202	18	78	78	4	5	9	4	3
202	19	12	10	12	78	79	5	3
202	20	47	43	8	13	10	6	3
202	21	58	50	8	9	8	7	3
202	22	53	52	11	12	8	1	4
202	23	60	46	13	11	13	2	4
202	24	48	43	9	11	30	3	4
202	25	54	51	6	11	11	4	4
202	26	47	51	0	0	0	5	4
202	27	59	42	3	12	10	6	4
202	28	59	50	0	8	7	7	4
202	29	59	55	9	10	9	1	5
202	30	NA	NA	NA	NA	NA	2	5
202	31	52	55	6	3	9	3	5
202	32	60	54	11	4	11	4	5
202	33	51	59	8	8	10	5	5
202	34	58	58	8	2	2	6	5
202	35	51	60	4	7	10	7	5
202	36	53	50	8	1	2	1	6
202	37	48	52	5	8	2	2	6
202	38	47	53	5	0	4	3	6
202	39	47	46	5	7	5	4	6
202	40	50	55	5	2	11	5	6
202	41	100	99	4	5	3	6	6
202	42	100	100	1	2	1	7	6
202	43	53	50	0	8	5	1	7
202	44	49	51	9	4	3	2	7
202	45	49	59	5	6	9	3	7
202	46	51	58	0	2	1	4	7
202	47	56	52	2	4	3	5	7
202	48	56	59	8	8	9	6	7
202	49	50	53	6	2	3	7	7
202	50	49	49	7	5	36	1	8
202	51	49	51	8	10	6	2	8
202	52	50	50	7	7	8	3	8
202	53	51	50	4	2	4	4	8
202	54	11	52	10	6	9	5	8
202	55	100	99	4	12	4	6	8
202	56	98	100	3	1	3	7	8
202	57	54	50	9	9	6	1	9
202	58	55	50	8	3	2	2	9
202	59	100	100	6	1	2	3	9
202	60	50	56	5	4	4	4	9
202	61	53	53	11	8	5	5	9
202	62	52	51	4	8	5	6	9
202	63	49	50	4	1	7	7	9
202	64	50	50	0	3	6	1	10
202	65	0	2	0	65	2	2	10
202	66	56	54	3	7	9	3	10
202	67	50	49	8	7	9	4	10
202	68	58	53	2	0	7	5	10
202	69	52	53	6	4	8	6	10
202	70	48	52	8	8	7	7	10
202	71	53	54	6	9	11	1	11
202	72	2	54	6	9	10	2	11
202	73	47	53	7	7	7	3	11
202	74	47	54	8	9	2	4	11
202	75	62	55	8	10	9	5	11
202	76	52	52	6	4	1	6	11
202	77	50	50	6	4	6	7	11
202	78	54	25	8	8	28	1	12
202	79	53	56	3	8	5	2	12
202	80	54	51	8	12	1	3	12
202	81	49	52	4	7	0	4	12
202	82	52	47	9	8	1	5	12
202	83	53	56	6	8	6	6	12
202	84	48	48	5	1	3	7	12
202	85	63	57	7	8	7	1	13
202	86	52	55	8	8	9	2	13
202	87	53	51	0	6	4	3	13
202	88	51	48	9	9	13	4	13
202	89	61	54	5	10	7	5	13
202	90	100	100	7	8	2	6	13
202	91	100	100	8	6	8	7	13
202	92	47	50	4	0	0	1	14
202	93	50	8	4	1	4	2	14
202	94	58	52	8	10	4	3	14
202	95	49	47	8	7	8	4	14
202	96	35	39	7	8	7	5	14
202	97	100	100	4	2	2	6	14
202	98	58	60	5	6	8	7	14
203	1	72	100	8	0	0	1	1
203	2	72	100	11	0	2	2	1
203	3	76	100	0	0	0	3	1
203	4	35	79	68	0	5	4	1
203	5	60	79	20	0	0	5	1
203	6	76	93	20	0	0	6	1
203	7	50	86	13	0	10	7	1
203	8	78	67	14	0	21	1	2
203	9	76	100	16	4	0	2	2
203	10	80	34	0	0	53	3	2
203	11	79	100	0	0	0	4	2
203	12	82	65	0	0	33	5	2
203	13	72	74	11	0	27	6	2
203	14	63	63	57	0	16	7	2
203	15	65	68	11	0	16	1	3
203	16	69	68	36	0	26	2	3
203	17	67	65	17	0	17	3	3
203	18	68	66	40	0	32	4	3
203	19	80	93	15	0	16	5	3
203	20	73	83	0	0	13	6	3
203	21	58	77	59	0	40	7	3
203	22	80	48	0	0	64	1	4
203	23	93	25	0	0	66	2	4
203	24	79	72	0	0	28	3	4
203	25	NA	NA	NA	NA	NA	4	4
203	26	64	60	24	0	61	5	4
203	27	92	100	9	0	0	6	4
203	28	92	79	6	0	20	7	4
203	29	88	61	14	0	64	1	5
203	30	74	69	4	0	23	2	5
203	31	84	85	0	0	33	3	5
203	32	NA	NA	NA	NA	NA	4	5
203	33	86	77	11	0	11	5	5
203	34	88	91	18	0	6	6	5
203	35	79	88	59	0	6	7	5
203	36	81	75	22	0	22	1	6
203	37	83	87	6	0	19	2	6
203	38	69	73	0	0	64	3	6
203	39	NA	NA	NA	NA	NA	4	6
203	40	79	77	6	0	16	5	6
203	41	88	80	12	0	10	6	6
203	42	79	100	5	0	0	7	6
203	43	74	75	8	0	12	1	7
203	44	90	78	0	0	8	2	7
203	45	NA	NA	NA	NA	NA	3	7
203	46	89	74	0	0	0	4	7
203	47	68	88	24	70	6	5	7
203	48	64	79	70	70	8	6	7
203	49	84	100	2	0	0	7	7
203	50	88	89	3	0	4	1	8
203	51	74	74	5	0	8	2	8
203	52	79	26	0	0	72	3	8
203	53	NA	NA	NA	NA	NA	4	8
203	54	NA	NA	NA	NA	NA	5	8
203	55	100	100	0	0	0	6	8
203	56	84	96	0	0	1	7	8
203	57	85	92	5	0	13	1	9
203	58	84	84	8	0	8	2	9
203	59	86	90	12	0	0	3	9
203	60	82	90	9	0	9	4	9
203	61	33	32	50	10	66	5	9
203	62	70	74	4	12	56	6	9
203	63	88	87	11	0	10	7	9
203	64	88	74	0	0	27	1	10
203	65	88	90	0	0	12	2	10
203	66	89	80	0	0	2	3	10
203	67	93	89	0	0	9	4	10
203	68	NA	NA	NA	NA	NA	5	10
203	69	79	96	15	6	0	6	10
203	70	85	100	11	0	0	7	10
203	71	93	91	0	0	7	1	11
203	72	NA	NA	NA	NA	NA	2	11
203	73	85	93	6	0	0	3	11
203	74	83	90	0	0	4	4	11
203	75	95	93	0	0	2	5	11
203	76	81	100	16	0	0	6	11
203	77	79	100	15	0	0	7	11
203	78	NA	NA	NA	NA	NA	1	12
203	79	95	83	0	0	6	2	12
203	80	93	88	0	0	10	3	12
203	81	94	85	0	0	4	4	12
203	82	94	91	2	0	5	5	12
203	83	96	90	0	0	6	6	12
203	84	91	100	0	0	2	7	12
203	85	84	92	0	0	4	1	13
203	86	85	88	0	0	5	2	13
203	87	89	91	6	0	9	3	13
203	88	85	88	0	0	2	4	13
203	89	86	88	2	0	11	5	13
203	90	90	94	0	0	3	6	13
203	91	94	100	1	0	0	7	13
203	92	NA	NA	NA	NA	NA	1	14
203	93	NA	NA	NA	NA	NA	2	14
203	94	89	92	0	0	1	3	14
203	95	93	92	2	0	1	4	14
203	96	87	61	15	9	86	5	14
203	97	90	95	4	0	0	6	14
203	98	96	93	3	0	0	7	14
204	1	100	100	0	0	0	1	1
204	2	100	100	0	0	0	2	1
204	3	100	100	0	6	0	3	1
204	4	100	100	0	0	0	4	1
204	5	88	100	0	0	0	5	1
