id	pt_num	day	beep	counter	timestamp	date	dyad	afraid	ashamed	distressed	guilty	hostile	irritable	jittery	nervous	scared	upset	frightened	shaky	angry	scornful	disgusted	loathing	sad	blue	downhearted	alone	lonely	active	alert	attentive	determined	enthusiastic	excited	inspired	interested	proud	strong
81391	8139	9	4	56	2790	429	2	3	3	6	4	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	6	6	5	6	5	6	5	3
81391	8139	9	5	57	2797	429	2	3	3	6	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	6	5	5	3	5	3	3
81391	8139	9	6	58	2800	429	2	3	3	5	3	3	3	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	6	3	5	3	3	3	3	3	3	3
81391	8139	9	7	59	2812	429	2	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	3	3
81391	8139	10	1	61	2945	433	2	3	3	5	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	5	5	5	6	3	5	3	5	3	3
81391	8139	10	2	62	2946	433	2	3	3	5	3	3	3	3	3	3	3	3	3	6	3	3	3	3	3	3	3	3	3	3	5	5	6	5	3	5	3	3
81391	8139	10	3	63	2952	433	2	3	3	7	3	3	3	3	5	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	6	3	4	3	3	3	3
81391	8139	10	4	64	2953	433	2	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	6	3	7	7	3	3	3	3
81391	8139	11	1	66	3082	437	2	3	3	7	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	5	3	3
81391	8139	11	2	67	3083	437	2	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	5	3	6	3	3
81400	8140	1	1	1	1403	393	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	3	5	3	5	5	5	5
81400	8140	2	1	3	1563	397	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
81400	8140	2	2	4	1566	397	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4
81400	8140	2	3	5	1567	397	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3
81400	8140	2	4	6	1573	397	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	4	4	4
81400	8140	3	1	8	1697	401	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3
81400	8140	3	2	9	1745	401	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	4	3	4	4	4
81400	8140	3	3	10	1746	401	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	4	4	5	4	3	5	4	4
81400	8140	4	1	12	1881	405	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	5	4	3	4	4	3	3
81400	8140	4	2	13	1913	405	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3
81401	8140	1	1	1	1391	393	2	3	3	3	3	3	4	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	5	3	3	3	3
81401	8140	1	2	2	1402	393	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	5	5	3	4	4	3	5	3	3
81401	8140	1	3	3	1404	393	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	1	4	4	1408	393	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	3	3	3
81401	8140	2	1	6	1550	397	2	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	5	4	5	3	3	3	5	4	3	3	3	3	5	3	3
81401	8140	2	2	7	1556	397	2	3	4	3	4	3	3	3	5	3	3	3	3	3	3	3	3	3	4	5	3	3	4	5	5	3	4	4	3	5	4	3
81401	8140	2	3	8	1562	397	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	4	4	3	6	3	3
81401	8140	2	4	9	1568	397	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	5	3	4	3	3
81401	8140	2	5	10	1571	397	2	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	5	5	3	4	4	3	5	3	3
81401	8140	2	6	11	1578	397	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	3	4	3	3	5	3	3
81401	8140	2	7	12	1584	397	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	3	1	14	1699	401	2	4	3	4	4	3	4	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	4	5	5	4	3	3	4	4	3	4
81401	8140	3	2	15	1700	401	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	6	3	5	4	3	3	3	3
81401	8140	3	3	16	1713	401	2	3	3	4	4	3	5	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	4	5	6	3	3	3	3	3	3	3
81401	8140	3	4	17	1725	401	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	4	4	3	5	4	3	3	3	3	5	3	3
81401	8140	3	5	18	1740	401	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	3	4	4	3	3	4	3
81401	8140	3	6	19	1741	401	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	4	5	5	4	3	3	3	3	5	3	3
81401	8140	3	7	20	1748	401	2	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	5	3	4	4	3	4	3	3
81401	8140	4	1	22	1883	405	2	3	4	4	4	3	4	3	3	3	5	3	3	4	3	4	4	3	3	4	3	3	4	5	3	3	5	3	3	4	3	3
81401	8140	4	2	23	1890	405	2	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	4	3	3	3	5	5	3	3	3	3	3	3	3
81401	8140	4	3	24	1899	405	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	3	3	3	3	3	3	3	3	3	4	3	3
81401	8140	4	4	25	1912	405	2	3	3	4	3	4	4	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	4	3	3
81401	8140	4	5	26	1916	405	2	3	4	3	3	3	5	3	4	3	4	3	3	3	3	3	3	5	4	4	3	3	3	4	4	3	4	3	3	5	3	3
81401	8140	4	6	27	1919	405	2	3	3	4	3	3	4	3	5	4	4	3	3	3	3	3	3	4	4	4	4	3	3	3	5	3	3	3	3	3	3	3
81401	8140	4	7	28	1927	405	2	3	3	3	4	4	6	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	4	5	5	3	4	4	3	3	3	4
81401	8140	5	1	30	2041	409	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	3	3	4
81401	8140	5	2	31	2048	409	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	3	3	3	4	3	4	5	4	5	3	4	4	4	3	3
81401	8140	5	3	32	2052	409	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	4	3	3	4	4	3	4	5
81401	8140	5	4	33	2064	409	2	3	3	3	4	3	3	3	4	3	3	3	4	3	3	3	3	5	4	4	5	4	4	5	5	3	3	3	3	3	3	3
81401	8140	5	5	34	2065	409	2	3	4	4	4	3	4	3	4	3	4	3	3	4	3	4	3	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	5	6	35	2069	409	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	4	4	3	4	5	3	3
81401	8140	5	7	36	2076	409	2	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	4	3	3
81401	8140	6	1	38	2201	413	2	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	4	3	4	3	3	3	3
81401	8140	6	2	39	2210	413	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	5	5	3	3	3	3	3	4	3	3
81401	8140	6	3	40	2213	413	2	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	5	5	5	3	6	4	3	5	3	3
81401	8140	6	4	41	2220	413	2	3	4	3	3	4	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	4	6	5	5	4	3	3	3	3	3	4
81401	8140	6	5	42	2234	413	2	3	3	3	3	3	3	3	4	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	5	3	3	3	3	5	3	3
81401	8140	6	6	43	2255	413	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	3	3	3	4	4	4	3
81401	8140	7	1	45	2342	417	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	3	3	3	3	3	3	3
81401	8140	7	2	46	2375	417	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	4	3	3	3
81401	8140	7	3	47	2384	417	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	4	3	3	5	3	3
81401	8140	7	4	48	2386	417	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	3	5	4	3	4	3	3
81401	8140	7	5	49	2392	417	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	3	6	5	3	4	3	3
81401	8140	8	1	51	2477	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	8	2	52	2495	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	3	5	3	3	3	3	3
81401	8140	8	3	53	2509	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3
81401	8140	8	4	54	2513	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	5	3	3	3	3
81401	8140	8	5	55	2523	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	9	1	57	2637	425	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3
81401	8140	9	2	58	2645	425	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	4	3	4	3	3
81401	8140	10	1	60	2795	429	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	4	5	5	3	4	3	3	4	3	3	3
81401	8140	10	2	61	2802	429	2	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	4	4	3	4	4	4	5	3	3	3	3	3	3	3
81401	8140	10	3	62	2803	429	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	5	3	3
81401	8140	11	1	64	2937	433	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	4	4	3	3	3	3
81401	8140	11	2	65	2943	433	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
81401	8140	11	3	66	2959	433	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3
81401	8140	11	4	67	2960	433	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	3	3	3	3	4	3	3
81401	8140	11	5	68	2963	433	2	3	3	4	4	4	5	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	3	3	3
81401	8140	11	6	69	2968	433	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	4	4	4	3	3	3
81401	8140	12	1	71	3068	437	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	4	3	3
81401	8140	12	2	72	3072	437	2	3	3	4	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	5	3	3	3	3	3	3	3
81401	8140	12	3	73	3077	437	2	3	4	4	3	3	4	3	5	3	4	3	3	3	3	3	3	6	5	4	4	6	3	4	4	3	3	3	3	3	3	3
81401	8140	12	4	74	3088	437	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	3	3	3	3	3	5	3	3
81401	8140	12	5	75	3092	437	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	5	3	3
81401	8140	13	1	77	3174	441	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	5	4	3	6	3	3
81401	8140	13	2	78	3176	441	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3
81401	8140	13	3	79	3180	441	2	3	3	3	3	3	3	3	6	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	13	4	80	3183	441	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	4	3	4	3	3	4	3	3	3	3	3	3	3	3
81401	8140	13	5	81	3189	441	2	3	4	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	4	3	3	3	3	3	3
81401	8140	13	6	82	3191	441	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	5	3	3
81401	8140	13	7	83	3195	441	2	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	13	8	84	3288	441	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	3
81401	8140	14	1	86	3265	445	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	4	3	3	3	3
81401	8140	14	2	87	3274	445	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	3	3	3	4	3	3
81401	8140	14	3	88	3275	445	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	3	3
81401	8140	14	4	89	3280	445	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	4	5	4	3	3	3	3	3	3	4	3
81401	8140	14	5	90	3282	445	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	3	3	3	3	3
81401	8140	14	6	91	3286	445	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	5	5	3	3	3	3
81401	8140	14	7	92	3290	445	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3
81401	8140	15	1	94	3348	449	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	4	3	3	3	3	3
81401	8140	15	2	95	3356	449	2	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	4	3	3
81401	8140	15	3	96	3359	449	2	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	4	4	3	3	3	3
81401	8140	15	4	97	3367	449	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	3	3	3	5	3	3
81401	8140	16	1	99	3415	453	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	16	2	100	3416	453	2	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	4	3	3	3	3	3	3	5	5	3	3	3	3	5	3	3
81401	8140	16	3	101	3422	453	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	5	4	3	4	5	3	4	3	3
81401	8140	16	4	102	3426	453	2	4	3	4	3	3	3	3	5	4	3	3	3	3	3	5	3	3	3	3	3	3	4	5	4	4	3	3	3	4	3	3
81401	8140	17	1	104	3487	457	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	18	1	106	3537	461	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	5	5	3	3	4	3	3	3	4
81401	8140	19	1	108	3602	465	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3
81401	8140	19	2	109	3605	465	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3	3	3	3	3	4
81401	8140	19	3	110	3611	465	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	4	3	3	4	3	3
81401	8140	20	1	112	3656	469	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	4	3	3	3	5	3	3
81401	8140	20	2	113	3661	469	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3
81401	8140	20	3	114	3677	469	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	21	1	116	3743	473	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3
81401	8140	21	2	117	3749	473	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3
81401	8140	21	3	118	3751	473	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3
81401	8140	22	1	120	3826	477	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	4	3	3	3	3	3	3	3
81401	8140	22	2	121	3832	477	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	4	3	3
81401	8140	22	3	122	3838	477	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3	5	3	3	3	3
81401	8140	22	4	123	3851	477	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	4	3	3
81401	8140	22	5	124	3853	477	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
81401	8140	23	1	126	29014	480	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	3	3	3	3	3
81401	8140	23	2	127	29023	480	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3
81401	8140	23	3	128	29042	480	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	24	1	130	29102	483	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	4	4	3	3	3	3	3	3
81401	8140	24	2	131	29103	483	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	4	4	3	5	3	3
81401	8140	24	3	132	29104	483	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81401	8140	24	4	133	29118	483	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	4	3	5	3	3
81401	8140	24	5	134	29119	483	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3
81410	8141	1	1	1	2483	421	1	3	3	4	3	3	3	4	4	4	5	3	4	4	4	3	4	3	3	4	6	3	4	3	3	5	5	5	4	4	6	3
81410	8141	1	2	2	2484	421	1	3	4	3	3	4	3	3	4	3	5	3	4	3	3	4	5	4	3	3	4	3	4	5	5	4	6	4	5	5	5	6
81410	8141	1	3	3	2496	421	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	6	5	6	5	5	5	3	5
81410	8141	1	4	4	2517	421	1	3	4	3	4	3	3	4	3	3	3	3	4	4	3	4	3	4	4	3	4	4	4	4	5	3	4	6	5	5	4	5
81411	8141	0	5	1	2493	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	7	6	7	7	5	4	3	4
81411	8141	0	6	2	2494	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	5	6	6	6	6	6	3	3
81411	8141	0	7	3	2500	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	6	5	6	5	5	3	5
81411	8141	0	8	4	2501	421	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	6	6	5	5	3	5
81411	8141	1	1	6	3412	453	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	5	4	3	5	3	3
81411	8141	2	1	8	3664	469	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	3	5	5	5	3	3
81411	8141	2	2	9	3665	469	2	3	3	5	3	4	5	3	3	3	3	3	3	6	3	3	3	3	3	7	3	6	3	5	5	5	3	3	3	3	3	3
81411	8141	2	3	10	3666	469	2	7	5	6	7	7	6	3	5	7	7	7	3	7	3	7	6	7	5	7	7	7	3	5	5	3	3	3	3	3	3	3
81420	8142	1	1	1	21946	659	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	6	3	6	5	5	6	6	5	4	4
81420	8142	1	2	2	21949	659	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	5	4	5	5	5	4	4	5
81420	8142	1	3	3	21950	659	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	3	5	5	5	4	4	5	4	4
81420	8142	1	4	4	21951	659	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	5	5	3	4	4	4	5	5
81420	8142	1	5	5	21958	659	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	6	3	4	4	4	4	5	5	4	4
81420	8142	1	6	6	21959	659	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	3	5	4	6	6	6	5	4	5
81420	8142	1	7	7	21969	659	1	4	3	7	4	4	4	5	3	4	6	4	5	6	5	3	5	6	6	4	6	6	3	4	3	5	3	3	3	3	3	4
81420	8142	1	8	8	21975	659	1	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	4	5	4	3	4	3	5	4	4	5	4	4	5
81420	8142	2	1	10	22041	663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	4	4	3	4	5	3	5	5	4	3	5
81420	8142	2	2	11	22044	663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	3	6	5	5	4	5	5	4	7
81420	8142	2	3	12	22047	663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	4	5	4	3	6	3	3
81420	8142	2	4	13	22051	663	1	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	4	3	6	5	4
81420	8142	2	5	14	22054	663	1	3	3	6	3	3	3	3	6	4	5	3	3	3	3	3	3	5	5	5	5	4	4	3	3	6	4	3	3	3	4	3
81420	8142	2	6	15	22058	663	1	3	3	6	3	4	5	3	3	3	7	3	3	6	3	6	3	5	6	6	5	4	3	3	3	6	3	3	3	3	3	4
81420	8142	2	7	16	22061	663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	3	5	5	4	4	5	4	4
81420	8142	2	8	17	22067	663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	5	5	5	5	3	6	5	5
81420	8142	2	9	18	22068	663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	5	5	5	5	5	6	6
81420	8142	3	1	20	22125	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4
81420	8142	3	2	21	22132	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3
81420	8142	3	3	22	22146	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3
81420	8142	3	4	23	22184	667	1	3	3	5	3	3	3	3	3	3	4	3	3	3	3	3	3	4	5	4	3	3	3	3	3	5	4	4	3	4	5	3
81420	8142	3	5	24	22185	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3
81420	8142	3	6	25	22191	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	4	3	3	3	3	5	3	3	3	3	3	3
81420	8142	3	7	26	22203	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	3	3	3	4	3	3
81420	8142	3	8	27	22204	667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81420	8142	4	1	29	22261	671	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
81420	8142	4	2	30	22262	671	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3
81420	8142	4	3	31	22263	671	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	3
