id	day	beep	date	hour	minute	start_date	first_beep	optimistic_setback	talkative	difficulty_starting	sad	curious	persistent	worries	inventive	starts_arguments	depressed	less_active	assumes_best	relaxed	rarely_excited	fascinated_art	assertive	careless	finds_fault	controls_emotions	values_beauty	moody	messy	others_charge	poetry_boring	compassionate	neat_tidy	enthusiastic	reliable	rude	tense	little_creativity	energetic	quiet	original	dependable	lazy	deep_thinker	forgiving	helpful	emotionally_stable	polite	difficulty_imagining	little_sympathy	dominant	influence_hard	efficient	outgoing	secure_comfortable	avoids_intellectual	disorganized	few_artistic	suspicious	respectful	systematic	little_abstract	rarely_anxious	temperamental	shy	cold	irresponsible	mating	positivity	intellect	negativity	adversity	sociality	duty	deception	guilty	attentive	angry	content	goal_directed	happy	afraid	proud	excited	purposeful	in_class	late	sick	procrastinating	lost_something	bored_schoolwork	excited_schoolwork	music	anxious_schoolwork	studying	argument_family	argument_friend	internet	tired	forgot_something	interacted_family	tv	lonely	interacted_friend	sleeping
30	1	1	2018-10-30	11	15	2018-10-29	11	3	NA	NA	2	3	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	2	3	1	1	3	3	1	2	4	1	3	4	3	2	3	3	4	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
30	1	1	2018-10-30	11	5	2018-10-29	11	3	NA	NA	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3	NA	NA	NA	4	NA	NA	3	NA	NA	NA	4	NA	NA	NA	4	NA	NA	NA	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	3	2	2	3	2	1	2	4	3	3	4	3	3	3	2	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
30	1	2	2018-10-30	15	16	2018-10-29	11	NA	4	NA	2	NA	NA	1	NA	NA	NA	NA	4	4	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	4	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	1	1	3	3	1	1	3	2	1	1	4	1	5	3	5	1	3	4	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
30	1	3	2018-10-30	19	11	2018-10-29	11	5	NA	1	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	5	3	NA	NA	4	NA	NA	NA	NA	NA	3	5	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	3	1	1	3	2	1	1	4	1	4	5	3	2	3	3	4	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0
30	1	4	2018-10-30	23	2	2018-10-29	11	4	NA	NA	2	NA	NA	2	NA	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	4	NA	3	NA	NA	3	NA	NA	2	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	1	1	3	1	1	3	2	1	1	4	1	3	5	3	2	4	3	5	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
30	2	1	2018-10-31	11	33	2018-10-29	11	4	NA	2	2	3	NA	2	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	4	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	1	1	2	1	1	3	2	1	2	4	2	4	4	4	2	3	4	4	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
30	2	2	2018-10-31	15	1	2018-10-29	11	NA	NA	NA	2	NA	3	4	NA	NA	2	NA	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	3	3	3	NA	NA	NA	2	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	1	1	1	2	1	1	3	4	2	3	1	3	3	2	4	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0
30	2	4	2018-10-31	23	26	2018-10-29	11	NA	4	NA	2	NA	NA	2	NA	2	2	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	NA	3	1	3	1	1	1	2	1	1	2	4	2	4	3	4	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
30	3	1	2018-11-01	11	1	2018-10-29	11	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	2	NA	NA	3	NA	2	NA	NA	NA	3	NA	4	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	3	NA	NA	2	NA	NA	NA	1	1	1	1	1	3	1	1	2	4	1	4	3	5	2	4	4	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1
30	3	2	2018-11-01	15	1	2018-10-29	11	5	5	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	4	NA	NA	NA	NA	NA	NA	1	NA	NA	1	3	1	1	1	3	1	1	1	5	1	5	5	5	1	5	5	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
30	3	3	2018-11-01	19	59	2018-10-29	11	NA	NA	NA	1	3	NA	1	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	2	NA	3	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	1	1	1	2	2	1	2	4	1	4	5	4	1	3	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30	3	4	2018-11-01	23	18	2018-10-29	11	NA	NA	2	3	NA	NA	3	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	3	NA	NA	NA	4	NA	4	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	4	NA	NA	NA	1	2	2	1	1	1	2	1	1	3	4	3	4	3	1	3	3	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0
30	12	1	2018-11-10	11	4	2018-10-29	11	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	1	1	NA	4	NA	NA	1	NA	2	NA	1	1	1	1	1	1	1	1	1	3	1	4	3	5	1	3	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30	12	2	2018-11-10	15	28	2018-10-29	11	NA	NA	NA	1	NA	NA	1	NA	NA	2	2	NA	NA	2	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	5	4	NA	NA	NA	NA	NA	NA	1	3	3	1	1	3	3	1	1	4	1	4	4	4	1	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30	13	4	2018-11-11	0	49	2018-10-29	11	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	4	4	NA	1	NA	NA	1	2	NA	NA	NA	NA	3	NA	NA	2	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	3	NA	1	3	2	1	1	2	2	1	1	3	1	4	3	4	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
30	13	1	2018-11-11	11	1	2018-10-29	11	NA	NA	NA	2	NA	3	2	NA	1	2	NA	NA	NA	NA	NA	NA	3	NA	4	NA	NA	NA	NA	NA	1	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	1	1	2	1	1	1	3	2	3	3	3	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
30	13	2	2018-11-11	16	43	2018-10-29	11	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	4	NA	NA	NA	2	NA	1	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	4	NA	NA	NA	NA	1	1	2	1	1	2	2	1	1	4	1	4	4	4	1	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
30	13	3	2018-11-11	22	57	2018-10-29	11	NA	2	NA	1	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	4	3	4	NA	NA	NA	NA	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	3	1	1	1	3	1	1	4	1	4	4	3	1	3	3	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0
30	13	4	2018-11-11	23	16	2018-10-29	11	4	3	NA	2	NA	NA	2	3	NA	NA	NA	4	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	5	2	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	2	2	2	1	1	2	2	1	1	3	1	4	4	3	1	3	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30	14	1	2018-11-12	11	12	2018-10-29	11	NA	NA	NA	4	3	NA	4	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	4	NA	NA	3	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	3	NA	NA	NA	1	2	2	3	1	3	2	1	4	3	4	2	3	2	3	3	2	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
30	14	2	2018-11-12	15	10	2018-10-29	11	NA	NA	NA	3	NA	NA	4	NA	NA	3	NA	NA	3	NA	NA	4	NA	3	NA	NA	NA	NA	2	3	NA	3	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	3	1	1	2	3	1	2	4	2	3	3	3	3	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	14	3	2018-11-12	19	59	2018-10-29	11	NA	NA	NA	2	3	NA	2	NA	1	NA	NA	NA	NA	4	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	NA	1	3	NA	NA	4	NA	NA	1	NA	NA	NA	1	3	3	1	1	1	1	1	1	4	1	3	4	3	1	3	4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
30	15	4	2018-11-13	0	12	2018-10-29	11	NA	NA	NA	1	NA	NA	3	NA	NA	1	2	NA	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	3	NA	5	NA	NA	NA	NA	NA	NA	NA	2	3	3	1	1	2	3	1	1	4	1	4	5	3	1	3	4	5	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
30	4	1	2018-11-02	11	27	2018-10-29	11	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	3	NA	NA	3	NA	NA	NA	4	NA	NA	NA	1	NA	NA	4	NA	3	NA	NA	NA	4	NA	NA	NA	NA	3	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	2	1	1	3	2	1	1	4	1	4	3	4	1	3	4	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
30	4	3	2018-11-02	20	1	2018-10-29	11	NA	5	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	NA	NA	3	NA	NA	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	1	1	2	1	1	1	1	1	1	5	1	4	3	5	1	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30	4	4	2018-11-02	23	26	2018-10-29	11	3	NA	NA	1	NA	NA	1	NA	NA	NA	2	NA	NA	NA	5	NA	NA	NA	NA	5	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	2	3	2	1	1	3	1	1	1	4	1	4	4	5	1	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
30	5	1	2018-11-03	11	21	2018-10-29	11	NA	5	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	5	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	4	NA	NA	1	NA	NA	NA	1	3	2	1	1	1	1	1	1	4	1	5	3	5	1	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30	5	3	2018-11-03	20	1	2018-10-29	11	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	4	4	NA	NA	NA	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	4	NA	NA	NA	NA	1	3	1	1	1	3	1	1	1	3	1	4	4	4	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30	6	4	2018-11-04	1	1	2018-10-29	11	3	4	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	2	1	NA	3	3	NA	NA	NA	NA	NA	3	1	2	1	1	3	1	1	1	3	1	4	2	4	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
30	6	1	2018-11-04	12	4	2018-10-29	11	3	NA	NA	2	NA	NA	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	2	1	1	2	1	3	3	1	4	2	4	1	2	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30	6	2	2018-11-04	15	36	2018-10-29	11	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	3	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	NA	NA	NA	1	3	2	1	1	2	2	1	1	4	2	4	4	4	1	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
30	6	3	2018-11-04	19	1	2018-10-29	11	NA	NA	NA	2	3	NA	3	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	3	4	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	3	2	2	1	1	3	1	1	3	1	4	1	3	1	3	4	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0
30	7	1	2018-11-05	11	2	2018-10-29	11	NA	NA	NA	2	NA	3	3	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	3	3	2	NA	3	NA	1	1	3	1	1	2	2	1	1	3	2	4	4	3	1	3	3	4	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0
30	7	2	2018-11-05	18	23	2018-10-29	11	4	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	3	5	NA	1	NA	NA	2	1	3	1	1	2	1	1	1	3	1	4	3	5	1	4	4	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
30	7	3	2018-11-05	20	39	2018-10-29	11	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	2	NA	2	1	NA	NA	4	NA	2	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	2	1	3	1	1	2	1	1	2	3	1	4	4	4	1	3	3	4	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0
30	8	4	2018-11-06	0	21	2018-10-29	11	4	NA	2	1	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	4	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	NA	NA	NA	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	3	1	1	2	4	1	4	3	4	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30	8	1	2018-11-06	11	18	2018-10-29	11	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	4	NA	2	3	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	3	NA	NA	NA	1	2	1	2	1	2	1	2	4	4	2	3	4	3	2	2	3	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
30	8	2	2018-11-06	15	1	2018-10-29	11	NA	NA	NA	1	NA	NA	2	NA	2	NA	2	NA	4	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	2	4	1	4	4	4	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
30	8	3	2018-11-06	19	1	2018-10-29	11	NA	NA	NA	1	NA	3	2	NA	1	NA	NA	NA	4	NA	NA	3	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2	1	1	1	2	2	1	2	3	1	3	3	3	2	3	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0
30	8	4	2018-11-06	23	10	2018-10-29	11	NA	NA	NA	2	NA	NA	1	3	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	NA	NA	NA	NA	3	NA	NA	4	NA	NA	NA	NA	4	NA	NA	NA	2	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	2	1	1	1	1	2	1	1	4	1	4	4	1	1	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
30	9	1	2018-11-07	11	14	2018-10-29	11	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	3	NA	NA	NA	3	NA	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	4	NA	4	NA	NA	NA	NA	2	3	2	1	1	2	1	1	1	4	1	4	3	4	1	3	4	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
30	9	2	2018-11-07	15	2	2018-10-29	11	NA	NA	NA	1	NA	NA	1	3	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	4	NA	4	NA	NA	NA	NA	NA	4	3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	3	1	1	2	3	1	1	4	1	3	4	3	1	3	3	4	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
30	9	3	2018-11-07	19	21	2018-10-29	11	4	NA	NA	1	4	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	2	NA	NA	NA	2	1	2	1	1	1	2	1	1	3	1	4	3	3	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
30	9	4	2018-11-07	23	31	2018-10-29	11	NA	4	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1	1	1	1	2	1	3	4	1	5	2	4	1	2	3	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
30	10	1	2018-11-08	11	16	2018-10-29	11	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	2	NA	NA	NA	5	4	5	NA	NA	3	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	1	3	2	1	1	2	2	1	2	4	1	4	5	4	1	4	5	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
30	10	2	2018-11-08	15	13	2018-10-29	11	NA	NA	NA	1	NA	3	1	NA	NA	1	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	4	NA	4	NA	NA	4	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	1	1	1	1	1	1	1	3	1	4	3	4	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30	10	3	2018-11-08	22	31	2018-10-29	11	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	2	NA	NA	NA	NA	1	NA	3	NA	2	3	3	1	1	3	1	1	2	4	1	5	5	4	1	3	4	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
30	10	4	2018-11-08	23	1	2018-10-29	11	4	NA	NA	1	NA	NA	1	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	2	NA	NA	NA	NA	2	5	NA	NA	NA	NA	2	3	2	1	1	2	2	1	2	3	1	4	4	4	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
30	11	1	2018-11-09	12	10	2018-10-29	11	NA	NA	NA	3	NA	3	3	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	3	NA	3	NA	3	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	1	2	2	1	4	3	1	3	3	3	4	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	11	2	2018-11-09	16	35	2018-10-29	11	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	3	2	NA	NA	4	NA	NA	3	NA	2	NA	NA	3	2	2	2	1	3	2	1	3	4	3	3	3	3	3	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
