id	treatment	week	burden_high	day	compliance	form	missing	well	awake	relaxed	good	rested	pleased	calm	happy	report_easy	report_sure	assertive	organized	talkative	persistent	outgoing	study_burden	study_interfere	study_annoy	beep	rt_mdbf5_8	rt_pers1_3	rt_pers4_5
T6OD3K	9-3	1	1	4	1	Form_3MZP	NA	4	4	4	4	4	4	4	4	7	6	NA	5	NA	5	NA	NA	NA	NA	NA	3032	7465	4882
T6OD3K	9-3	1	1	4	1	Form_alle	NA	3	4	2	4	4	3	2	4	NA	NA	3	6	NA	6	NA	NA	NA	NA	NA	6002	7051	3163
T6OD3K	9-3	1	1	4	1	Form_alle	NA	3	4	2	3	4	3	3	4	NA	NA	3	5	NA	5	NA	NA	NA	NA	NA	6216	6692	3006
T6OD3K	9-3	1	1	4	1	Form_alle	NA	4	4	4	4	4	4	4	4	NA	NA	6	5	NA	5	NA	NA	NA	NA	NA	3468	6081	3423
T6OD3K	9-3	1	1	4	1	Form_3MZP	NA	4	4	4	4	4	4	4	4	6	6	3	3	NA	3	NA	NA	NA	NA	NA	4360	9460	4698
T6OD3K	9-3	1	1	4	1	Form_alle	NA	4	4	2	4	4	3	2	4	NA	NA	3	3	NA	3	NA	NA	NA	NA	NA	6664	9312	7238
T6OD3K	9-3	1	1	4	1	Form_alle	NA	3	4	2	4	4	5	2	4	NA	NA	4	4	NA	4	NA	NA	NA	NA	NA	8505	8552	5603
T6OD3K	9-3	1	1	4	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	4	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	5	1	Form_3MZP	NA	5	5	3	5	5	5	3	4	6	6	NA	6	NA	6	NA	NA	NA	NA	NA	11013	6609	5678
T6OD3K	9-3	1	1	5	1	Form_alle	NA	5	4	3	4	5	5	3	4	NA	NA	5	6	NA	6	NA	NA	NA	NA	NA	7157	6373	5003
T6OD3K	9-3	1	1	5	1	Form_alle	NA	5	5	3	5	5	4	3	4	NA	NA	5	6	NA	5	NA	NA	NA	NA	NA	15062	10919	19427
T6OD3K	9-3	1	1	5	1	Form_alle	NA	5	5	3	5	5	5	2	4	NA	NA	5	6	NA	6	NA	NA	NA	NA	NA	6477	6474	4430
T6OD3K	9-3	1	1	5	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	5	1	Form_alle	NA	4	4	4	4	4	4	4	4	NA	NA	6	6	NA	5	NA	NA	NA	NA	NA	3496	26381	5925
T6OD3K	9-3	1	1	5	1	Form_alle	NA	5	5	5	5	5	5	5	5	NA	NA	6	6	1	5	1	NA	NA	NA	NA	8315	10796	13989
T6OD3K	9-3	1	1	5	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	5	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	6	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	6	1	Form_alle	NA	2	4	1	2	5	3	1	4	NA	NA	1	2	NA	2	NA	NA	NA	NA	NA	8772	7637	5928
T6OD3K	9-3	1	1	6	1	Form_alle	NA	2	5	2	2	5	2	2	4	NA	NA	2	3	NA	4	NA	NA	NA	NA	NA	5790	7475	4746
T6OD3K	9-3	1	1	6	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	6	1	Form_3MZP	NA	3	5	2	2	4	3	2	4	7	6	3	6	NA	6	NA	NA	NA	NA	NA	6221	4525	3411
T6OD3K	9-3	1	1	6	1	Form_alle	NA	3	2	3	4	2	3	2	4	NA	NA	2	5	NA	5	NA	NA	NA	NA	NA	6347	7159	3568
T6OD3K	9-3	1	1	6	1	Form_alle	NA	3	3	2	4	3	3	2	4	NA	NA	3	6	NA	6	NA	NA	NA	NA	NA	5229	6241	4325
T6OD3K	9-3	1	1	6	1	Form_alle	NA	3	3	4	4	3	3	4	4	NA	NA	4	5	NA	6	NA	NA	NA	NA	NA	6237	6324	3655
T6OD3K	9-3	1	1	6	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	7	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	1	1	7	1	Form_alle	NA	3	5	2	5	5	5	1	4	NA	NA	3	6	NA	6	NA	NA	NA	NA	NA	7609	6352	3512
T6OD3K	9-3	1	1	7	1	Form_alle	NA	3	5	2	4	5	3	2	4	NA	NA	3	6	NA	6	NA	NA	NA	NA	NA	6399	6361	4664
T6OD3K	9-3	1	1	7	1	Form_alle	NA	3	5	2	5	5	3	2	4	NA	NA	2	6	NA	6	NA	NA	NA	NA	NA	6512	6084	4865
T6OD3K	9-3	1	1	7	1	Form_3MZP	NA	3	5	3	4	5	3	2	4	6	6	4	6	NA	6	NA	NA	NA	NA	NA	5191	6368	4186
T6OD3K	9-3	1	1	7	1	Form_alle	NA	4	5	3	5	5	4	4	4	NA	NA	5	5	NA	6	NA	NA	NA	NA	NA	6956	7702	8138
T6OD3K	9-3	1	1	7	1	Form_alle	NA	4	3	4	4	3	3	3	4	NA	NA	4	3	NA	3	NA	NA	NA	NA	NA	8588	8831	4380
T6OD3K	9-3	1	1	7	1	Form_alle	NA	4	3	4	4	3	4	5	4	NA	NA	3	3	NA	3	NA	NA	NA	NA	NA	6091	6354	3191
T6OD3K	9-3	1	1	7	1	Form_abends	NA	4	2	4	5	2	4	4	4	7	6	NA	2	NA	3	NA	3	3	3	NA	5726	10037	5600
T6OD3K	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	8	1	Form_alle	NA	5	5	4	5	5	5	4	4	NA	NA	5	4	NA	5	NA	NA	NA	NA	NA	6342	15096	3545
T6OD3K	9-3	2	0	8	1	Form_alle	NA	5	5	4	5	5	4	3	4	NA	NA	4	4	NA	5	NA	NA	NA	NA	NA	7202	4708	4040
T6OD3K	9-3	2	0	8	1	Form_alle	NA	5	6	4	6	6	5	4	4	NA	NA	5	3	NA	3	NA	NA	NA	NA	NA	8221	8711	6202
T6OD3K	9-3	2	0	8	1	Form_3MZP	NA	5	5	5	5	5	5	3	4	7	6	3	3	NA	4	NA	NA	NA	NA	NA	6991	7848	6098
T6OD3K	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	8	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	9	1	Form_3MZP	NA	5	4	4	5	3	5	4	4	7	6	NA	2	NA	2	NA	NA	NA	NA	NA	5995	6547	3820
T6OD3K	9-3	2	0	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	9	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	10	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	10	1	Form_3MZP	NA	4	3	4	4	3	4	4	4	6	6	3	2	NA	2	NA	NA	NA	NA	NA	3816	6657	4954
T6OD3K	9-3	2	0	10	1	Form_abends	NA	4	3	5	4	3	4	4	4	6	6	4	4	NA	4	NA	4	1	3	NA	7813	12766	6931
T6OD3K	9-3	2	0	11	1	Form_3MZP	NA	5	5	4	5	5	4	3	4	7	6	NA	5	NA	5	NA	NA	NA	NA	NA	7407	7569	3751
T6OD3K	9-3	2	0	11	1	Form_3MZP	NA	4	5	3	4	5	4	2	4	7	6	NA	5	NA	5	NA	NA	NA	NA	NA	5693	6094	2619
T6OD3K	9-3	2	0	11	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	12	1	Form_3MZP	NA	5	5	4	4	4	4	4	4	7	6	NA	5	NA	5	NA	NA	NA	NA	NA	6753	6996	2465
T6OD3K	9-3	2	0	12	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	12	1	Form_abends	NA	4	3	5	4	3	4	4	4	7	6	4	3	3	3	6	2	1	2	NA	5837	8680	6580
T6OD3K	9-3	2	0	13	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	13	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	13	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6OD3K	9-3	2	0	14	1	Form_3MZP	NA	5	5	4	5	5	5	4	4	7	6	NA	5	NA	5	NA	NA	NA	NA	NA	5801	5683	4315
T6OD3K	9-3	2	0	14	1	Form_3MZP	NA	4	5	4	4	5	4	4	4	7	6	5	4	2	5	6	NA	NA	NA	NA	5786	9618	5976
T6Q2DHMUY6	3-9	1	0	1	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6Q2DHMUY6	3-9	1	0	1	1	Form_3MZP	NA	6	7	5	4	7	6	5	4	5	5	5	NA	1	5	NA	NA	NA	NA	NA	10783	19785	9762
T6Q2DHMUY6	3-9	1	0	1	1	Form_abends	NA	3	7	3	5	7	3	3	5	6	6	5	NA	3	NA	5	4	2	1	NA	10342	16986	22505
T6Q2DHMUY6	3-9	1	0	2	1	Form_3MZP	NA	1	7	7	1	7	1	1	3	7	7	1	NA	4	NA	NA	NA	NA	NA	NA	6951	11305	5023
T6Q2DHMUY6	3-9	1	0	2	1	Form_3MZP	NA	5	6	6	5	6	6	5	5	3	3	5	NA	5	NA	NA	NA	NA	NA	NA	6868	9629	6825
T6Q2DHMUY6	3-9	1	0	2	1	Form_abends	NA	5	4	5	7	5	6	5	7	5	5	NA	NA	2	NA	NA	2	2	2	NA	18888	27440	5328
T6Q2DHMUY6	3-9	1	0	3	1	Form_3MZP	NA	6	7	6	5	6	5	5	5	3	3	3	NA	4	NA	5	NA	NA	NA	NA	19676	9215	6010
T6Q2DHMUY6	3-9	1	0	3	1	Form_3MZP	NA	3	1	5	2	1	3	5	4	7	7	3	NA	4	NA	4	NA	NA	NA	NA	8550	14489	13997
T6Q2DHMUY6	3-9	1	0	3	1	Form_abends	NA	6	6	6	6	6	6	6	6	6	6	4	NA	3	NA	NA	2	1	1	NA	7751	22547	3188
T6Q2DHMUY6	3-9	1	0	4	1	Form_3MZP	NA	3	6	1	2	3	2	2	2	6	6	5	NA	NA	NA	NA	NA	NA	NA	NA	18133	30994	8952
T6Q2DHMUY6	3-9	1	0	4	1	Form_3MZP	NA	3	7	2	2	7	2	6	2	7	7	5	NA	4	6	NA	NA	NA	NA	NA	8227	12236	7637
T6Q2DHMUY6	3-9	1	0	4	1	Form_abends	NA	6	6	6	6	6	6	6	6	5	5	NA	NA	3	NA	NA	1	1	1	NA	5525	11258	13157
T6Q2DHMUY6	3-9	1	0	5	1	Form_3MZP	NA	2	6	2	3	6	6	4	5	3	3	5	NA	4	6	4	NA	NA	NA	NA	8042	8304	13190
T6Q2DHMUY6	3-9	1	0	5	1	Form_3MZP	NA	7	6	6	6	6	7	7	6	6	6	4	NA	4	7	4	NA	NA	NA	NA	5242	6647	4867
T6Q2DHMUY6	3-9	1	0	5	1	Form_abends	NA	3	7	6	6	6	5	5	4	2	2	6	NA	4	NA	NA	1	1	1	NA	10463	8935	13622
T6Q2DHMUY6	3-9	1	0	6	1	Form_3MZP	NA	1	7	1	1	7	1	1	1	7	7	4	5	4	4	NA	NA	NA	NA	NA	5657	8304	8483
T6Q2DHMUY6	3-9	1	0	6	1	Form_3MZP	NA	6	6	6	6	6	6	6	5	4	4	NA	NA	1	1	NA	NA	NA	NA	NA	6557	38424	5863
T6Q2DHMUY6	3-9	1	0	6	1	Form_abends	NA	4	7	6	6	6	6	6	6	2	2	NA	NA	2	2	NA	1	1	1	NA	8963	12642	5264
T6Q2DHMUY6	3-9	1	0	7	1	Form_3MZP	NA	2	7	3	5	6	6	6	5	2	2	5	5	4	5	NA	NA	NA	NA	NA	6336	39915	7608
T6Q2DHMUY6	3-9	1	0	7	1	Form_3MZP	NA	3	7	4	3	6	2	2	3	5	5	5	5	5	5	NA	NA	NA	NA	NA	6521	8397	5429
T6Q2DHMUY6	3-9	1	0	7	1	Form_abends	NA	1	6	1	2	6	1	2	2	4	4	5	NA	NA	2	NA	1	1	1	NA	6562	5638	6593
T6Q2DHMUY6	3-9	2	1	8	1	Form_3MZP	NA	4	7	5	5	7	5	5	4	1	1	5	5	4	5	NA	NA	NA	NA	NA	28589	10229	8454
T6Q2DHMUY6	3-9	2	1	8	1	Form_alle	NA	3	7	1	3	6	2	2	3	NA	NA	4	5	2	6	4	NA	NA	NA	NA	8953	10474	8108
T6Q2DHMUY6	3-9	2	1	8	1	Form_alle	NA	5	7	3	5	5	3	2	4	NA	NA	2	6	3	7	NA	NA	NA	NA	NA	7749	10425	4800
T6Q2DHMUY6	3-9	2	1	8	1	Form_alle	NA	2	7	1	3	7	3	1	3	NA	NA	4	4	4	4	NA	NA	NA	NA	NA	9079	7167	4688
T6Q2DHMUY6	3-9	2	1	8	1	Form_3MZP	NA	5	7	5	5	7	3	5	5	7	7	3	4	4	7	3	NA	NA	NA	NA	8228	11341	5584
T6Q2DHMUY6	3-9	2	1	8	1	Form_alle	NA	5	6	6	6	6	6	6	6	NA	NA	4	4	5	5	5	NA	NA	NA	NA	18902	10389	6532
T6Q2DHMUY6	3-9	2	1	8	1	Form_alle	NA	5	6	3	5	6	6	6	6	NA	NA	4	3	6	5	NA	NA	NA	NA	NA	4959	11848	7904
T6Q2DHMUY6	3-9	2	1	8	1	Form_alle	NA	3	6	3	5	6	6	6	6	NA	NA	4	4	4	6	4	NA	NA	NA	NA	5603	11234	12291
T6Q2DHMUY6	3-9	2	1	8	1	Form_abends	NA	6	6	6	6	6	6	6	6	7	7	4	4	2	4	NA	3	2	5	NA	5320	8437	6781
T6Q2DHMUY6	3-9	2	1	9	1	Form_3MZP	NA	6	7	6	6	6	6	6	6	3	3	4	4	4	4	4	NA	NA	NA	NA	5001	9366	3718
T6Q2DHMUY6	3-9	2	1	9	1	Form_alle	NA	5	7	5	5	6	6	6	6	NA	NA	4	6	1	6	4	NA	NA	NA	NA	8478	9816	6543
T6Q2DHMUY6	3-9	2	1	9	1	Form_alle	NA	5	7	5	6	7	6	6	6	NA	NA	4	6	2	6	NA	NA	NA	NA	NA	4563	8188	3992
T6Q2DHMUY6	3-9	2	1	9	1	Form_alle	NA	6	7	6	6	6	6	6	6	NA	NA	5	5	4	6	NA	NA	NA	NA	NA	5159	9027	7681
T6Q2DHMUY6	3-9	2	1	9	1	Form_3MZP	NA	6	7	6	7	7	7	7	6	5	5	4	5	2	7	NA	NA	NA	NA	NA	5780	12555	3788
T6Q2DHMUY6	3-9	2	1	9	1	Form_alle	NA	7	7	7	7	7	7	7	7	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	5047	13449	6027
T6Q2DHMUY6	3-9	2	1	9	1	Form_alle	NA	7	7	7	7	7	7	7	7	NA	NA	4	4	4	4	4	NA	NA	NA	NA	3898	4857	3372
T6Q2DHMUY6	3-9	2	1	9	1	Form_alle	NA	1	7	7	7	7	7	7	7	NA	NA	4	4	4	4	4	NA	NA	NA	NA	3432	3996	2954
T6Q2DHMUY6	3-9	2	1	9	1	Form_abends	NA	7	7	7	7	7	7	7	7	7	7	4	4	2	1	NA	1	2	1	NA	3868	8132	4544
T6Q2DHMUY6	3-9	2	1	10	1	Form_3MZP	NA	5	7	4	4	6	3	6	4	3	2	NA	7	1	7	NA	NA	NA	NA	NA	8639	9999	3655
T6Q2DHMUY6	3-9	2	1	10	1	Form_alle	NA	3	6	2	3	6	3	2	4	NA	NA	4	5	1	6	4	NA	NA	NA	NA	9000	5772	3522
T6Q2DHMUY6	3-9	2	1	10	1	Form_alle	NA	5	6	3	5	6	3	5	4	NA	NA	4	7	1	7	NA	NA	NA	NA	NA	6914	7419	4370
T6Q2DHMUY6	3-9	2	1	10	1	Form_alle	NA	6	6	5	6	6	6	6	4	NA	NA	4	6	5	4	4	NA	NA	NA	NA	4308	7640	4054
T6Q2DHMUY6	3-9	2	1	10	1	Form_3MZP	NA	6	7	5	5	6	5	6	5	6	6	4	6	1	7	4	NA	NA	NA	NA	7116	6969	4168
T6Q2DHMUY6	3-9	2	1	10	1	Form_alle	NA	6	6	5	6	6	6	6	5	NA	NA	4	6	4	5	NA	NA	NA	NA	NA	5975	15298	5807
T6Q2DHMUY6	3-9	2	1	10	1	Form_alle	NA	5	6	3	4	6	5	6	4	NA	NA	NA	7	NA	7	NA	NA	NA	NA	NA	7565	4405	6281
T6Q2DHMUY6	3-9	2	1	10	1	Form_alle	NA	3	6	2	4	6	3	6	4	NA	NA	4	5	1	7	4	NA	NA	NA	NA	6454	7575	3322
T6Q2DHMUY6	3-9	2	1	10	1	Form_abends	NA	2	6	3	4	6	5	6	4	2	2	5	5	5	5	NA	1	4	2	NA	5640	10048	14267
T6Q2DHMUY6	3-9	2	1	11	1	Form_3MZP	NA	5	6	3	6	6	6	6	6	3	3	4	5	1	6	NA	NA	NA	NA	NA	8833	8320	4887
T6Q2DHMUY6	3-9	2	1	11	1	Form_alle	NA	3	6	5	5	5	5	6	5	NA	NA	4	4	1	4	3	NA	NA	NA	NA	55137	6472	5401
T6Q2DHMUY6	3-9	2	1	11	1	Form_alle	NA	3	6	3	5	6	3	3	4	NA	NA	5	5	2	6	NA	NA	NA	NA	NA	6441	8378	4634
T6Q2DHMUY6	3-9	2	1	11	1	Form_alle	NA	5	6	6	6	7	6	6	6	NA	NA	5	NA	6	NA	5	NA	NA	NA	NA	6090	13523	5498
T6Q2DHMUY6	3-9	2	1	11	1	Form_3MZP	NA	5	7	6	6	6	6	6	6	6	6	NA	7	1	7	NA	NA	NA	NA	NA	5177	9051	3087
T6Q2DHMUY6	3-9	2	1	11	1	Form_alle	NA	5	6	3	5	6	6	6	6	NA	NA	NA	NA	1	6	NA	NA	NA	NA	NA	5343	6637	7672
T6Q2DHMUY6	3-9	2	1	11	1	Form_alle	NA	7	7	6	7	7	7	7	7	NA	NA	5	5	5	5	5	NA	NA	NA	NA	4846	6837	5281
T6Q2DHMUY6	3-9	2	1	11	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6Q2DHMUY6	3-9	2	1	11	1	Form_abends	NA	6	7	5	7	7	7	7	7	6	5	NA	4	5	4	5	1	1	1	NA	4479	9133	4482
T6Q2DHMUY6	3-9	2	1	12	1	Form_3MZP	NA	3	6	2	3	6	3	3	4	3	3	NA	NA	2	5	NA	NA	NA	NA	NA	6328	8488	3543
T6Q2DHMUY6	3-9	2	1	12	1	Form_alle	NA	3	6	2	4	6	4	4	4	NA	NA	2	4	2	4	2	NA	NA	NA	NA	27636	8693	4750
T6Q2DHMUY6	3-9	2	1	12	1	Form_alle	NA	5	6	6	6	6	6	6	5	NA	NA	1	NA	1	4	2	NA	NA	NA	NA	4489	15257	5095
T6Q2DHMUY6	3-9	2	1	12	1	Form_alle	NA	3	6	2	5	6	3	6	6	NA	NA	4	4	5	5	5	NA	NA	NA	NA	14218	13781	8796
T6Q2DHMUY6	3-9	2	1	12	1	Form_3MZP	NA	3	6	3	4	6	5	6	6	2	2	4	6	1	6	NA	NA	NA	NA	NA	4795	6490	4281
T6Q2DHMUY6	3-9	2	1	12	1	Form_alle	NA	6	6	6	6	6	6	6	6	NA	NA	NA	6	3	6	NA	NA	NA	NA	NA	4142	10844	4581
T6Q2DHMUY6	3-9	2	1	12	1	Form_alle	NA	6	6	6	6	6	6	6	6	NA	NA	NA	6	2	5	NA	NA	NA	NA	NA	4113	8082	4418
T6Q2DHMUY6	3-9	2	1	12	1	Form_alle	NA	3	6	3	4	6	3	6	4	NA	NA	4	6	4	5	4	NA	NA	NA	NA	5079	7184	4799
T6Q2DHMUY6	3-9	2	1	12	1	Form_abends	NA	7	7	7	7	7	7	7	7	6	6	3	5	4	4	NA	1	1	1	NA	3692	8705	3405
T6Q2DHMUY6	3-9	2	1	13	1	Form_3MZP	NA	6	6	6	6	6	6	6	6	6	6	4	5	3	5	NA	NA	NA	NA	NA	3399	8814	3902
T6Q2DHMUY6	3-9	2	1	13	1	Form_alle	NA	4	7	4	4	7	4	6	4	NA	NA	NA	5	1	5	NA	NA	NA	NA	NA	7202	6159	3951
T6Q2DHMUY6	3-9	2	1	13	1	Form_alle	NA	1	7	1	3	7	4	1	3	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	9107	9925	17179
T6Q2DHMUY6	3-9	2	1	13	1	Form_alle	NA	3	6	2	3	6	2	2	3	NA	NA	NA	5	NA	5	NA	NA	NA	NA	NA	5072	9676	3569
T6Q2DHMUY6	3-9	2	1	13	1	Form_3MZP	NA	3	6	3	3	6	3	3	4	1	1	NA	6	2	6	NA	NA	NA	NA	NA	6605	11174	9781
T6Q2DHMUY6	3-9	2	1	13	1	Form_alle	NA	6	6	6	6	6	6	6	6	NA	NA	4	6	3	5	4	NA	NA	NA	NA	4363	7834	4918
T6Q2DHMUY6	3-9	2	1	13	1	Form_alle	NA	2	6	2	2	6	2	3	3	NA	NA	5	5	3	5	3	NA	NA	NA	NA	6658	13920	8126
T6Q2DHMUY6	3-9	2	1	13	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6Q2DHMUY6	3-9	2	1	13	1	Form_abends	NA	7	7	7	7	7	7	7	7	6	6	NA	NA	3	1	NA	1	1	2	NA	3899	14211	8147
T6Q2DHMUY6	3-9	2	1	14	1	Form_3MZP	NA	6	7	6	6	6	6	6	6	3	3	NA	6	2	7	NA	NA	NA	NA	NA	4620	5730	3239
T6Q2DHMUY6	3-9	2	1	14	1	Form_alle	NA	7	7	7	7	7	7	7	7	NA	NA	4	6	2	6	NA	NA	NA	NA	NA	3850	5923	3690
T6Q2DHMUY6	3-9	2	1	14	1	Form_alle	NA	6	6	6	6	6	6	6	6	NA	NA	5	4	NA	4	5	NA	NA	NA	NA	19940	9037	5731
T6Q2DHMUY6	3-9	2	1	14	1	Form_alle	NA	3	3	7	7	7	7	7	7	NA	NA	4	NA	2	1	NA	NA	NA	NA	NA	7770	9716	4431
T6Q2DHMUY6	3-9	2	1	14	1	Form_3MZP	NA	7	7	7	7	7	7	7	7	6	6	4	NA	3	1	NA	NA	NA	NA	NA	3513	7742	6686
T6Q2DHMUY6	3-9	2	1	14	0	Missing	Ignored	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T6Q2DHMUY6	3-9	2	1	14	1	Form_alle	NA	3	2	6	6	3	6	6	6	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	6090	8317	8342
T6Q2DHMUY6	3-9	2	1	14	1	Form_alle	NA	7	2	7	6	2	6	6	6	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	10636	8788	3986
T6Q2DHMUY6	3-9	2	1	14	1	Form_abends	NA	4	5	6	6	6	6	6	6	2	2	6	NA	6	4	5	1	1	2	NA	4182	6413	7578
TB2V6BB3LY	3-9	1	0	1	1	Form_3MZP	NA	5	4	3	4	3	4	5	4	4	5	NA	2	3	2	4	NA	NA	NA	NA	14274	33703	8718
TB2V6BB3LY	3-9	1	0	1	1	Form_3MZP	NA	5	4	3	5	4	4	4	4	4	5	5	3	2	5	NA	NA	NA	NA	NA	9791	11121	8255
TB2V6BB3LY	3-9	1	0	1	1	Form_abends	NA	4	3	4	4	3	3	4	4	5	4	6	4	5	5	5	2	3	3	NA	11633	19822	5539
TB2V6BB3LY	3-9	1	0	2	1	Form_3MZP	NA	3	3	4	3	3	3	4	4	4	4	NA	NA	1	NA	NA	NA	NA	NA	NA	7584	15762	8388
TB2V6BB3LY	3-9	1	0	2	1	Form_3MZP	NA	3	5	3	4	5	4	3	4	5	4	5	3	4	5	NA	NA	NA	NA	NA	7799	47652	25328
TB2V6BB3LY	3-9	1	0	2	1	Form_abends	NA	4	5	4	3	4	3	3	4	4	4	5	NA	4	3	NA	2	2	3	NA	11680	11295	12915
TB2V6BB3LY	3-9	1	0	3	1	Form_3MZP	NA	5	4	5	4	4	4	4	4	5	4	NA	5	3	4	NA	NA	NA	NA	NA	7045	10670	4770
TB2V6BB3LY	3-9	1	0	3	1	Form_3MZP	NA	3	5	3	4	4	3	3	3	3	3	3	3	3	3	NA	NA	NA	NA	NA	8119	10714	7734
TB2V6BB3LY	3-9	1	0	3	1	Form_abends	NA	4	3	4	3	3	3	3	3	3	4	NA	2	5	2	4	2	2	3	NA	7350	16160	7963
TB2V6BB3LY	3-9	1	0	4	1	Form_3MZP	NA	4	5	5	5	5	4	4	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	6166	6699	2525
TB2V6BB3LY	3-9	1	0	4	1	Form_3MZP	NA	4	4	3	5	4	3	3	3	3	3	5	5	NA	5	NA	NA	NA	NA	NA	9128	7726	5177
TB2V6BB3LY	3-9	1	0	4	1	Form_abends	NA	3	3	4	3	3	4	4	4	3	4	NA	NA	2	3	3	1	1	2	NA	6505	8880	37110
TB2V6BB3LY	3-9	1	0	5	1	Form_3MZP	NA	3	4	4	3	4	4	3	4	4	4	NA	5	5	5	5	NA	NA	NA	NA	13042	9111	4775
