id	begin_day_ema	begin_time_ema	finish_day_ema	finish_time_ema	begin_day_eod	begin_time_eod	finish_day_eod	finish_time_eod	duration_ema	duration_eod	happy	ashamed	proud	nervous	confident	hostile	sad	excited	angry	relaxed	interaction	dom_sub_you	warm_cold_you	happy_interaction	nervous_interaction	sad_interaction	excited_interaction	angry_interaction	relaxed_interaction	day	beep
241	2018-11-05T00:00:00Z	2018-11-05T22:08:35Z	2018-11-05T00:00:00Z	2018-11-05T22:11:52Z	2018-11-05T00:00:00Z	2018-11-06T04:12:21Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	197	-83541	49	0	41	82	43	4	18	44	4	87	0	NA	NA	NA	NA	NA	NA	NA	NA	6	NA
241	2018-11-06T00:00:00Z	2018-11-06T15:57:16Z	2018-11-06T00:00:00Z	2018-11-06T16:00:50Z	NA	NA	NA	NA	214	NA	46	2	13	94	29	4	3	8	0	18	1	-16	50	36	75	5	22	0	16	7	NA
241	2018-11-06T00:00:00Z	2018-11-06T18:33:29Z	2018-11-06T00:00:00Z	2018-11-06T18:36:04Z	NA	NA	NA	NA	155	NA	30	34	17	87	23	4	6	3	8	39	1	1	48	30	77	25	15	3	40	7	NA
241	2018-11-06T00:00:00Z	2018-11-06T20:37:52Z	2018-11-06T00:00:00Z	2018-11-06T20:42:24Z	NA	NA	NA	NA	272	NA	42	10	9	94	42	10	21	5	12	30	0	NA	NA	NA	NA	NA	NA	NA	NA	7	NA
241	2018-11-06T00:00:00Z	2018-11-06T23:18:46Z	2018-11-06T00:00:00Z	2018-11-06T23:28:01Z	NA	NA	NA	NA	555	NA	23	50	6	94	0	20	68	20	40	40	1	7	50	63	33	41	48	16	58	7	NA
241	2018-11-06T00:00:00Z	2018-11-07T01:53:29Z	2018-11-06T00:00:00Z	2018-11-07T01:56:07Z	NA	NA	NA	NA	158	NA	41	37	4	21	20	25	38	43	28	51	1	31	50	41	9	5	30	10	41	7	NA
241	2018-11-07T00:00:00Z	2018-11-07T14:56:31Z	2018-11-07T00:00:00Z	2018-11-07T14:58:43Z	2018-11-07T00:00:00Z	2018-11-08T02:25:20Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	132	-77120	49	43	9	63	36	22	25	61	25	77	1	17	50	53	40	17	73	2	80	8	NA
241	2018-11-07T00:00:00Z	2018-11-07T17:48:19Z	2018-11-07T00:00:00Z	2018-11-07T17:52:05Z	2018-11-07T00:00:00Z	2018-11-08T02:25:20Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	226	-77120	73	36	10	70	35	5	28	68	9	76	1	19	47	70	7	32	50	35	82	8	NA
241	2018-11-07T00:00:00Z	2018-11-07T20:25:54Z	2018-11-07T00:00:00Z	2018-11-07T20:32:04Z	2018-11-07T00:00:00Z	2018-11-08T02:25:20Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	370	-77120	91	0	39	6	37	0	0	97	5	78	1	39	50	100	16	0	100	0	82	8	NA
241	2018-11-07T00:00:00Z	2018-11-07T22:25:03Z	2018-11-07T00:00:00Z	2018-11-07T22:28:30Z	2018-11-07T00:00:00Z	2018-11-08T02:25:20Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	207	-77120	100	1	19	12	31	1	22	61	27	70	1	38	43	74	33	0	65	1	90	8	NA
241	2018-11-07T00:00:00Z	2018-11-08T01:09:56Z	2018-11-07T00:00:00Z	2018-11-08T01:12:25Z	2018-11-07T00:00:00Z	2018-11-08T02:25:20Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	149	-77120	64	34	25	72	26	1	22	48	16	71	0	NA	NA	NA	NA	NA	NA	NA	NA	8	NA
241	2018-11-08T00:00:00Z	2018-11-08T16:32:33Z	2018-11-08T00:00:00Z	2018-11-08T16:35:26Z	2018-11-08T00:00:00Z	2018-11-09T02:03:53Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	173	-75833	46	39	19	67	32	10	7	62	9	59	1	8	41	50	50	20	51	9	82	9	NA
241	2018-11-08T00:00:00Z	2018-11-08T19:27:39Z	2018-11-08T00:00:00Z	2018-11-08T19:29:48Z	2018-11-08T00:00:00Z	2018-11-09T02:03:53Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	129	-75833	65	37	8	72	32	2	3	77	22	63	0	NA	NA	NA	NA	NA	NA	NA	NA	9	NA
241	2018-11-08T00:00:00Z	2018-11-08T21:10:38Z	2018-11-08T00:00:00Z	2018-11-08T21:13:35Z	2018-11-08T00:00:00Z	2018-11-09T02:03:53Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	177	-75833	25	0	10	74	7	0	30	19	21	43	1	30	50	87	14	2	88	0	91	9	NA
241	2018-11-09T00:00:00Z	2018-11-09T22:31:00Z	2018-11-09T00:00:00Z	2018-11-09T22:33:27Z	2018-11-09T00:00:00Z	2018-11-10T02:02:30Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	147	-75750	100	0	43	0	39	0	0	100	0	100	1	26	50	100	7	0	100	0	100	10	NA
243	2018-10-31T00:00:00Z	2018-10-31T15:09:34Z	2018-10-31T00:00:00Z	2018-10-31T15:15:25Z	2018-10-31T00:00:00Z	2018-11-01T01:01:21Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	351	-75681	90	0	60	15	70	0	0	50	0	70	1	-5	30	50	0	0	10	0	96	1	NA
243	2018-10-31T00:00:00Z	2018-10-31T17:25:10Z	2018-10-31T00:00:00Z	2018-10-31T17:29:50Z	2018-10-31T00:00:00Z	2018-11-01T01:01:21Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	280	-75681	89	0	52	9	83	0	0	49	0	88	1	0	43	83	0	0	21	0	100	1	NA
243	2018-10-31T00:00:00Z	2018-10-31T20:01:45Z	2018-10-31T00:00:00Z	2018-10-31T20:05:59Z	2018-10-31T00:00:00Z	2018-11-01T01:01:21Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	254	-75681	65	0	25	55	67	0	0	39	0	94	1	-34	0	0	30	0	0	15	50	1	NA
243	2018-10-31T00:00:00Z	2018-10-31T22:37:29Z	2018-10-31T00:00:00Z	2018-10-31T22:40:25Z	2018-10-31T00:00:00Z	2018-11-01T01:01:21Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	176	-75681	80	0	19	0	48	0	0	46	0	100	1	0	50	94	0	0	85	0	100	1	NA
243	2018-10-31T00:00:00Z	2018-11-01T00:40:28Z	2018-10-31T00:00:00Z	2018-11-01T00:43:29Z	2018-10-31T00:00:00Z	2018-11-01T01:01:21Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	181	-75681	75	0	0	0	75	0	0	70	0	93	1	0	50	100	0	0	79	0	100	1	NA
243	2018-11-01T00:00:00Z	2018-11-01T15:07:53Z	2018-11-01T00:00:00Z	2018-11-01T15:10:50Z	2018-11-01T00:00:00Z	2018-11-02T01:00:49Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	177	-75649	84	0	20	28	66	0	0	64	0	89	1	0	32	73	0	0	50	0	91	2	NA
243	2018-11-01T00:00:00Z	2018-11-01T18:07:52Z	2018-11-01T00:00:00Z	2018-11-01T18:11:03Z	2018-11-01T00:00:00Z	2018-11-02T01:00:49Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	191	-75649	56	0	0	48	73	0	0	48	0	35	1	0	42	75	0	0	49	0	90	2	NA
243	2018-11-01T00:00:00Z	2018-11-01T20:26:19Z	2018-11-01T00:00:00Z	2018-11-01T20:29:09Z	2018-11-01T00:00:00Z	2018-11-02T01:00:49Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	170	-75649	81	0	35	28	78	0	0	68	0	97	1	0	50	100	0	0	100	0	100	2	NA
243	2018-11-01T00:00:00Z	2018-11-01T23:03:15Z	2018-11-01T00:00:00Z	2018-11-01T23:12:05Z	2018-11-01T00:00:00Z	2018-11-02T01:00:49Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	530	-75649	100	0	65	0	100	30	0	93	10	100	1	0	50	100	0	0	100	0	100	2	NA
243	2018-11-01T00:00:00Z	2018-11-02T00:56:08Z	2018-11-01T00:00:00Z	2018-11-02T01:00:39Z	2018-11-01T00:00:00Z	2018-11-02T01:00:49Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	271	-75649	98	0	40	16	75	0	0	84	0	100	1	0	50	93	0	0	81	0	98	2	NA
243	2018-11-02T00:00:00Z	2018-11-02T15:01:19Z	2018-11-02T00:00:00Z	2018-11-02T15:04:06Z	2018-11-02T00:00:00Z	2018-11-03T01:30:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	167	-77408	22	62	0	86	0	0	92	0	25	47	1	0	-6	22	48	78	31	25	42	3	NA
243	2018-11-02T00:00:00Z	2018-11-02T17:12:17Z	2018-11-02T00:00:00Z	2018-11-02T17:14:59Z	2018-11-02T00:00:00Z	2018-11-03T01:30:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	162	-77408	81	0	47	13	81	0	0	77	0	92	1	0	50	100	0	0	79	0	100	3	NA
243	2018-11-02T00:00:00Z	2018-11-02T19:51:30Z	2018-11-02T00:00:00Z	2018-11-02T19:53:28Z	2018-11-02T00:00:00Z	2018-11-03T01:30:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	118	-77408	62	0	22	0	54	0	0	61	0	100	1	0	50	100	0	0	87	0	100	3	NA
243	2018-11-02T00:00:00Z	2018-11-02T22:45:42Z	2018-11-02T00:00:00Z	2018-11-02T22:48:59Z	2018-11-02T00:00:00Z	2018-11-03T01:30:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	197	-77408	85	0	50	0	15	0	6	22	0	100	1	0	40	51	0	0	22	0	81	3	NA
243	2018-11-02T00:00:00Z	2018-11-03T00:58:29Z	2018-11-02T00:00:00Z	2018-11-03T01:19:12Z	2018-11-02T00:00:00Z	2018-11-03T01:30:08Z	2018-11-02T00:00:00Z	2018-11-02T04:00:00Z	1243	-77408	97	0	25	0	53	0	0	81	0	100	1	0	50	100	0	0	60	0	100	3	NA
243	2018-11-03T00:00:00Z	2018-11-03T14:00:24Z	2018-11-03T00:00:00Z	2018-11-03T14:02:44Z	2018-11-03T00:00:00Z	2018-11-04T01:04:16Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	140	-75856	90	0	16	0	59	0	0	81	0	100	1	0	50	78	0	0	63	0	100	4	NA
243	2018-11-03T00:00:00Z	2018-11-03T16:20:48Z	2018-11-03T00:00:00Z	2018-11-03T16:22:44Z	2018-11-03T00:00:00Z	2018-11-04T01:04:16Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	116	-75856	66	0	0	0	22	0	0	63	0	100	1	0	50	82	0	0	69	0	91	4	NA
243	2018-11-03T00:00:00Z	2018-11-03T18:18:02Z	2018-11-03T00:00:00Z	2018-11-03T18:19:50Z	2018-11-03T00:00:00Z	2018-11-04T01:04:16Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	108	-75856	80	0	21	19	86	0	0	72	0	100	1	0	50	82	13	0	88	0	100	4	NA
243	2018-11-03T00:00:00Z	2018-11-03T20:36:38Z	2018-11-03T00:00:00Z	2018-11-03T20:38:59Z	2018-11-03T00:00:00Z	2018-11-04T01:04:16Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	141	-75856	89	0	16	0	86	0	0	88	0	100	1	0	50	99	0	5	82	0	97	4	NA
243	2018-11-03T00:00:00Z	2018-11-03T23:26:30Z	2018-11-03T00:00:00Z	2018-11-03T23:28:22Z	2018-11-03T00:00:00Z	2018-11-04T01:04:16Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	112	-75856	100	0	22	0	65	0	0	94	0	100	1	-15	50	100	0	0	100	0	100	4	NA
243	2018-11-04T00:00:00Z	2018-11-04T16:03:16Z	2018-11-04T00:00:00Z	2018-11-04T16:06:32Z	2018-11-04T00:00:00Z	2018-11-05T02:00:40Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	196	-79240	90	0	20	10	52	0	0	71	0	90	1	0	50	75	22	0	65	0	91	5	NA
243	2018-11-04T00:00:00Z	2018-11-04T17:46:07Z	2018-11-04T00:00:00Z	2018-11-04T17:48:06Z	2018-11-04T00:00:00Z	2018-11-05T02:00:40Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	119	-79240	88	0	22	21	80	0	0	47	0	86	1	0	50	100	0	0	78	0	100	5	NA
243	2018-11-04T00:00:00Z	2018-11-04T20:29:48Z	2018-11-04T00:00:00Z	2018-11-04T20:34:41Z	2018-11-04T00:00:00Z	2018-11-05T02:00:40Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	293	-79240	90	0	12	0	50	0	0	77	0	89	1	0	50	83	0	0	70	0	94	5	NA
243	2018-11-04T00:00:00Z	2018-11-04T22:23:56Z	2018-11-04T00:00:00Z	2018-11-04T22:25:58Z	2018-11-04T00:00:00Z	2018-11-05T02:00:40Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	122	-79240	79	0	11	0	49	0	0	52	0	100	1	0	50	79	0	0	50	0	84	5	NA
243	2018-11-04T00:00:00Z	2018-11-05T00:50:09Z	2018-11-04T00:00:00Z	2018-11-05T00:53:12Z	2018-11-04T00:00:00Z	2018-11-05T02:00:40Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	183	-79240	70	0	52	13	50	0	0	53	0	83	0	NA	NA	NA	NA	NA	NA	NA	NA	5	NA
243	2018-11-05T00:00:00Z	2018-11-05T15:50:17Z	2018-11-05T00:00:00Z	2018-11-05T15:53:05Z	2018-11-05T00:00:00Z	2018-11-06T02:00:05Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	168	-75605	89	0	51	0	42	0	0	50	0	89	1	0	34	74	0	0	50	0	81	6	NA
243	2018-11-05T00:00:00Z	2018-11-05T20:40:11Z	2018-11-05T00:00:00Z	2018-11-05T20:42:19Z	2018-11-05T00:00:00Z	2018-11-06T02:00:05Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	128	-75605	74	0	18	0	65	0	0	49	0	85	1	0	32	64	0	0	50	0	91	6	NA
243	2018-11-05T00:00:00Z	2018-11-05T22:58:21Z	2018-11-05T00:00:00Z	2018-11-05T23:00:02Z	2018-11-05T00:00:00Z	2018-11-06T02:00:05Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	101	-75605	89	0	0	0	0	0	0	48	0	95	1	0	50	92	0	0	83	0	100	6	NA
243	2018-11-05T00:00:00Z	2018-11-06T01:07:30Z	2018-11-05T00:00:00Z	2018-11-06T01:09:17Z	2018-11-05T00:00:00Z	2018-11-06T02:00:05Z	2018-11-05T00:00:00Z	2018-11-05T05:00:00Z	107	-75605	94	0	11	0	50	0	0	50	0	91	1	0	50	85	0	0	50	0	83	6	NA
243	2018-11-06T00:00:00Z	2018-11-06T16:07:58Z	2018-11-06T00:00:00Z	2018-11-06T16:14:51Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	413	-75602	81	0	0	0	51	0	0	50	0	83	1	0	50	82	0	0	65	0	75	7	NA
243	2018-11-06T00:00:00Z	2018-11-06T17:48:38Z	2018-11-06T00:00:00Z	2018-11-06T17:50:56Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	138	-75602	76	0	8	0	8	0	0	49	0	85	1	0	50	77	0	0	50	0	93	7	NA
243	2018-11-06T00:00:00Z	2018-11-06T20:44:23Z	2018-11-06T00:00:00Z	2018-11-06T20:46:50Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	147	-75602	74	0	39	0	58	0	0	50	0	90	1	0	50	94	0	0	95	0	100	7	NA
243	2018-11-06T00:00:00Z	2018-11-06T23:02:05Z	2018-11-06T00:00:00Z	2018-11-06T23:05:58Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	233	-75602	69	0	10	0	10	0	0	39	0	49	1	-9	41	75	0	0	46	0	76	7	NA
243	2018-11-06T00:00:00Z	2018-11-07T01:08:35Z	2018-11-06T00:00:00Z	2018-11-07T01:10:28Z	2018-11-06T00:00:00Z	2018-11-07T02:00:02Z	2018-11-06T00:00:00Z	2018-11-06T05:00:00Z	113	-75602	95	0	9	66	48	0	0	76	0	78	1	0	50	87	49	0	69	0	92	7	NA
243	2018-11-07T00:00:00Z	2018-11-07T15:26:19Z	2018-11-07T00:00:00Z	2018-11-07T15:30:22Z	2018-11-07T00:00:00Z	2018-11-08T02:25:22Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	243	-77122	89	0	89	3	91	0	0	74	0	86	0	NA	NA	NA	NA	NA	NA	NA	NA	8	NA
243	2018-11-07T00:00:00Z	2018-11-07T17:36:42Z	2018-11-07T00:00:00Z	2018-11-07T17:41:14Z	2018-11-07T00:00:00Z	2018-11-08T02:25:22Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	272	-77122	74	0	21	9	61	0	0	50	0	47	1	0	32	75	0	0	63	0	79	8	NA
243	2018-11-07T00:00:00Z	2018-11-07T19:44:12Z	2018-11-07T00:00:00Z	2018-11-07T19:50:44Z	2018-11-07T00:00:00Z	2018-11-08T02:25:22Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	392	-77122	79	0	17	0	51	0	0	43	0	71	1	0	33	74	0	0	47	0	96	8	NA
243	2018-11-07T00:00:00Z	2018-11-07T21:47:46Z	2018-11-07T00:00:00Z	2018-11-07T21:51:16Z	2018-11-07T00:00:00Z	2018-11-08T02:25:22Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	210	-77122	79	0	0	0	52	0	0	69	0	83	1	0	37	83	0	0	73	0	82	8	NA
243	2018-11-07T00:00:00Z	2018-11-08T00:55:21Z	2018-11-07T00:00:00Z	2018-11-08T00:57:27Z	2018-11-07T00:00:00Z	2018-11-08T02:25:22Z	2018-11-07T00:00:00Z	2018-11-07T05:00:00Z	126	-77122	79	0	50	0	48	0	0	8	0	81	1	0	40	72	0	0	50	0	89	8	NA
243	2018-11-08T00:00:00Z	2018-11-08T15:12:10Z	2018-11-08T00:00:00Z	2018-11-08T15:14:07Z	2018-11-08T00:00:00Z	2018-11-09T02:00:07Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	117	-75607	85	0	5	31	78	0	0	60	0	86	1	0	33	65	0	0	50	0	81	9	NA
243	2018-11-08T00:00:00Z	2018-11-08T17:11:01Z	2018-11-08T00:00:00Z	2018-11-08T17:15:08Z	2018-11-08T00:00:00Z	2018-11-09T02:00:07Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	247	-75607	72	0	9	0	51	0	0	52	11	83	1	0	25	50	0	0	12	0	83	9	NA
243	2018-11-08T00:00:00Z	2018-11-08T19:53:34Z	2018-11-08T00:00:00Z	2018-11-08T19:56:00Z	2018-11-08T00:00:00Z	2018-11-09T02:00:07Z	2018-11-08T00:00:00Z	2018-11-08T05:00:00Z	146	-75607	74	0	7	0	34	0	0	49	0	84	1	0	46	79	0	0	49	0	98	9	NA
243	2018-11-09T00:00:00Z	2018-11-09T21:24:04Z	2018-11-09T00:00:00Z	2018-11-09T21:26:02Z	2018-11-09T00:00:00Z	2018-11-10T02:00:05Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	118	-75605	80	0	10	12	51	0	0	73	0	80	1	0	50	100	0	0	100	0	100	10	NA
243	2018-11-09T00:00:00Z	2018-11-09T23:40:35Z	2018-11-09T00:00:00Z	2018-11-09T23:42:36Z	2018-11-09T00:00:00Z	2018-11-10T02:00:05Z	2018-11-09T00:00:00Z	2018-11-09T05:00:00Z	121	-75605	95	0	0	0	51	0	0	83	0	100	1	0	32	85	0	0	77	0	93	10	NA
244	2018-10-31T00:00:00Z	2018-10-31T13:58:36Z	2018-10-31T00:00:00Z	2018-10-31T14:03:34Z	2018-10-31T00:00:00Z	2018-11-01T03:47:56Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	298	-85676	60	0	21	23	11	34	27	15	17	4	0	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
244	2018-10-31T00:00:00Z	2018-10-31T16:10:24Z	2018-10-31T00:00:00Z	2018-10-31T16:13:21Z	2018-10-31T00:00:00Z	2018-11-01T03:47:56Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	177	-85676	77	0	32	36	46	0	13	39	3	19	1	-9	37	68	10	0	33	0	74	1	NA
244	2018-10-31T00:00:00Z	2018-10-31T18:49:24Z	2018-10-31T00:00:00Z	2018-10-31T18:55:28Z	2018-10-31T00:00:00Z	2018-11-01T03:47:56Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	364	-85676	82	12	71	23	68	79	16	81	43	34	1	3	9	86	37	3	76	16	58	1	NA
244	2018-10-31T00:00:00Z	2018-10-31T21:32:42Z	2018-10-31T00:00:00Z	2018-10-31T21:37:30Z	2018-10-31T00:00:00Z	2018-11-01T03:47:56Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	288	-85676	81	23	47	69	77	18	23	77	36	61	1	-25	20	62	78	56	83	5	19	1	NA
244	2018-10-31T00:00:00Z	2018-11-01T00:02:27Z	2018-10-31T00:00:00Z	2018-11-01T00:06:41Z	2018-10-31T00:00:00Z	2018-11-01T03:47:56Z	2018-10-31T00:00:00Z	2018-10-31T04:00:00Z	254	-85676	82	32	38	62	71	21	70	44	33	47	1	22	50	82	18	46	79	38	62	1	NA
244	2018-11-01T00:00:00Z	2018-11-01T14:55:33Z	2018-11-01T00:00:00Z	2018-11-01T14:58:17Z	2018-11-01T00:00:00Z	2018-11-02T01:40:23Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	164	-78023	27	83	21	77	12	40	89	13	82	23	1	-24	31	77	15	12	51	7	18	2	NA
244	2018-11-01T00:00:00Z	2018-11-01T17:25:12Z	2018-11-01T00:00:00Z	2018-11-01T17:27:56Z	2018-11-01T00:00:00Z	2018-11-02T01:40:23Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	164	-78023	74	29	24	72	73	20	26	26	21	22	1	-35	-11	27	61	64	13	27	3	2	NA
244	2018-11-01T00:00:00Z	2018-11-01T19:27:34Z	2018-11-01T00:00:00Z	2018-11-01T19:30:09Z	2018-11-01T00:00:00Z	2018-11-02T01:40:23Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	155	-78023	9	72	17	74	6	17	71	8	67	20	1	-11	50	79	12	6	63	29	82	2	NA
244	2018-11-01T00:00:00Z	2018-11-01T21:50:07Z	2018-11-01T00:00:00Z	2018-11-01T21:52:37Z	2018-11-01T00:00:00Z	2018-11-02T01:40:23Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	150	-78023	51	13	5	14	35	66	21	28	54	4	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
244	2018-11-01T00:00:00Z	2018-11-02T00:09:15Z	2018-11-01T00:00:00Z	2018-11-02T00:11:38Z	2018-11-01T00:00:00Z	2018-11-02T01:40:23Z	2018-11-01T00:00:00Z	2018-11-01T04:00:00Z	143	-78023	7	57	9	64	13	58	100	11	69	15	1	-31	50	10	66	90	10	51	0	2	NA
244	2018-11-02T00:00:00Z	2018-11-02T14:17:59Z	2018-11-02T00:00:00Z	2018-11-02T14:26:32Z	NA	NA	NA	NA	513	NA	29	0	25	67	49	24	72	9	65	33	1	-27	42	64	45	19	82	18	82	3	NA
244	2018-11-02T00:00:00Z	2018-11-02T16:42:30Z	2018-11-02T00:00:00Z	2018-11-02T16:47:36Z	NA	NA	NA	NA	306	NA	37	91	10	87	4	15	94	21	80	25	1	-20	50	36	43	87	30	26	71	3	NA
244	2018-11-02T00:00:00Z	2018-11-02T19:09:56Z	2018-11-02T00:00:00Z	2018-11-02T19:13:44Z	NA	NA	NA	NA	228	NA	25	18	47	71	41	81	75	37	17	33	1	36	-29	23	79	50	35	82	18	3	NA
244	2018-11-02T00:00:00Z	2018-11-02T21:55:28Z	2018-11-02T00:00:00Z	2018-11-02T21:58:12Z	NA	NA	NA	NA	164	NA	21	62	20	68	13	33	96	12	76	22	0	NA	NA	NA	NA	NA	NA	NA	NA	3	NA
244	2018-11-02T00:00:00Z	2018-11-03T00:01:26Z	2018-11-02T00:00:00Z	2018-11-03T00:03:35Z	NA	NA	NA	NA	129	NA	75	21	51	14	28	17	28	54	1	87	1	-19	50	90	13	24	75	27	82	3	NA
244	2018-11-03T00:00:00Z	2018-11-03T14:32:07Z	2018-11-03T00:00:00Z	2018-11-03T14:34:50Z	2018-11-03T00:00:00Z	2018-11-04T01:31:55Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	163	-77515	34	70	30	67	17	22	69	17	45	75	0	NA	NA	NA	NA	NA	NA	NA	NA	4	NA
244	2018-11-03T00:00:00Z	2018-11-03T16:27:35Z	2018-11-03T00:00:00Z	2018-11-03T16:30:53Z	2018-11-03T00:00:00Z	2018-11-04T01:31:55Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	198	-77515	62	62	42	93	45	60	85	40	66	55	0	NA	NA	NA	NA	NA	NA	NA	NA	4	NA
244	2018-11-03T00:00:00Z	2018-11-03T18:49:47Z	2018-11-03T00:00:00Z	2018-11-03T18:52:28Z	2018-11-03T00:00:00Z	2018-11-04T01:31:55Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	161	-77515	65	7	22	30	47	0	60	29	21	57	1	-8	50	68	18	10	62	9	77	4	NA
244	2018-11-03T00:00:00Z	2018-11-03T21:39:45Z	2018-11-03T00:00:00Z	2018-11-03T21:41:41Z	2018-11-03T00:00:00Z	2018-11-04T01:31:55Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	116	-77515	76	30	29	48	60	7	43	25	6	63	1	-18	50	76	28	16	71	21	75	4	NA
244	2018-11-03T00:00:00Z	2018-11-04T00:10:33Z	2018-11-03T00:00:00Z	2018-11-04T01:31:54Z	2018-11-03T00:00:00Z	2018-11-04T01:31:55Z	2018-11-03T00:00:00Z	2018-11-03T04:00:00Z	4881	-77515	75	19	63	51	67	10	33	90	13	55	0	NA	NA	NA	NA	NA	NA	NA	NA	4	NA
244	2018-11-04T00:00:00Z	2018-11-04T15:16:22Z	2018-11-04T00:00:00Z	2018-11-04T15:23:24Z	2018-11-04T00:00:00Z	2018-11-05T03:23:36Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	422	-84216	44	52	34	56	25	26	71	37	66	53	1	11	41	71	33	18	68	14	78	5	NA
244	2018-11-04T00:00:00Z	2018-11-04T17:40:20Z	2018-11-04T00:00:00Z	2018-11-04T17:42:16Z	2018-11-04T00:00:00Z	2018-11-05T03:23:36Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	116	-84216	27	63	34	73	9	56	84	32	89	26	0	NA	NA	NA	NA	NA	NA	NA	NA	5	NA
244	2018-11-04T00:00:00Z	2018-11-04T19:51:57Z	2018-11-04T00:00:00Z	2018-11-04T19:53:50Z	2018-11-04T00:00:00Z	2018-11-05T03:23:36Z	2018-11-04T00:00:00Z	2018-11-04T04:00:00Z	113	-84216	39	19	5	84	10	57	52	15	67	9	1	-13	3	53	46	18	27	5	26	5	NA
