id	angry	depressed	sad	anxious	relaxed	happy	day	beep
124	35	40	37	37	53	42	NA	NA
124	34	53	37	24	50	33	NA	NA
124	41	75	47	32	41	33	NA	NA
124	50	27	17	45	26	47	NA	NA
124	41	47	74	54	26	26	NA	NA
124	29	26	50	25	61	50	NA	NA
124	NA	NA	NA	NA	NA	NA	NA	NA
124	NA	NA	NA	NA	NA	NA	NA	NA
124	34	22	19	28	61	84	NA	NA
124	31	16	30	25	69	72	NA	NA
124	27	31	26	48	47	30	NA	NA
124	28	48	15	33	32	62	NA	NA
124	12	28	14	28	81	73	NA	NA
124	23	19	30	25	73	19	NA	NA
124	27	20	69	23	24	84	NA	NA
124	42	60	68	32	29	38	NA	NA
124	50	52	34	50	56	33	NA	NA
124	9	8	10	10	76	81	NA	NA
124	40	48	61	46	29	40	NA	NA
125	16	21	14	19	29	56	NA	NA
125	16	14	17	26	86	64	NA	NA
125	27	45	40	23	75	50	NA	NA
125	25	48	57	19	56	29	NA	NA
125	36	28	22	20	60	42	NA	NA
125	13	18	19	14	74	67	NA	NA
125	12	15	24	13	81	54	NA	NA
125	53	67	49	51	50	52	NA	NA
125	12	39	25	12	91	54	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	18	55	17	20	89	54	NA	NA
125	35	39	55	43	18	16	NA	NA
125	25	40	27	18	45	24	NA	NA
125	18	15	8	13	77	67	NA	NA
125	9	6	7	9	91	84	NA	NA
125	6	6	12	9	78	11	NA	NA
125	9	11	9	11	95	64	NA	NA
125	6	13	5	1	87	60	NA	NA
125	70	1	9	6	73	67	NA	NA
125	64	35	34	8	19	50	NA	NA
125	8	11	1	6	89	71	NA	NA
125	54	21	12	30	2	64	NA	NA
125	51	11	25	1	11	47	NA	NA
125	1	1	1	74	10	71	NA	NA
125	66	33	59	3	60	32	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	18	44	68	14	42	27	NA	NA
125	1	13	1	13	78	40	NA	NA
125	26	1	1	1	66	66	NA	NA
125	1	1	1	1	100	84	NA	NA
125	3	8	9	4	99	68	NA	NA
125	7	9	33	15	56	26	NA	NA
125	30	92	89	9	36	10	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	9	43	40	6	60	31	NA	NA
125	47	89	71	10	38	10	NA	NA
125	12	84	74	15	38	29	NA	NA
125	19	53	54	7	15	45	NA	NA
125	18	49	33	15	26	57	NA	NA
125	7	27	9	8	33	33	NA	NA
125	10	9	15	9	71	69	NA	NA
125	69	43	13	9	13	39	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	7	40	28	9	73	48	NA	NA
125	9	89	83	6	52	9	NA	NA
125	12	80	78	1	34	12	NA	NA
125	10	7	7	8	74	64	NA	NA
125	3	26	19	1	82	61	NA	NA
125	7	12	12	7	81	82	NA	NA
125	6	8	6	8	91	96	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	9	10	8	7	93	86	NA	NA
125	9	10	12	6	71	74	NA	NA
125	12	35	10	9	83	72	NA	NA
125	9	9	23	6	91	64	NA	NA
125	8	28	22	8	83	63	NA	NA
125	14	10	19	11	11	68	NA	NA
125	7	10	10	11	11	68	NA	NA
125	9	12	12	10	89	84	NA	NA
125	9	12	12	7	83	87	NA	NA
125	8	9	7	9	7	89	NA	NA
125	6	6	8	8	94	69	NA	NA
125	NA	NA	NA	NA	NA	NA	NA	NA
125	5	8	5	7	92	84	NA	NA
125	10	6	8	3	5	79	NA	NA
128	13	8	15	13	74	55	NA	NA
128	11	11	9	12	82	72	NA	NA
128	13	40	26	50	51	33	NA	NA
128	11	21	26	55	26	51	NA	NA
128	27	25	19	22	68	60	NA	NA
128	16	9	19	9	89	79	NA	NA
128	NA	NA	NA	NA	NA	NA	NA	NA
128	20	9	21	29	51	56	NA	NA
128	14	14	19	18	37	44	NA	NA
128	11	13	12	17	55	61	NA	NA
128	10	13	12	10	57	60	NA	NA
128	8	15	13	9	51	54	NA	NA
128	10	9	9	8	80	80	NA	NA
128	16	14	19	11	81	84	NA	NA
128	16	9	12	13	73	72	NA	NA
128	12	12	19	9	70	72	NA	NA
128	5	15	17	16	57	51	NA	NA
128	NA	NA	NA	NA	NA	NA	NA	NA
128	17	51	36	32	26	38	NA	NA
128	44	18	19	17	65	71	NA	NA
128	8	9	9	9	89	76	NA	NA
128	9	6	6	9	57	64	NA	NA
128	6	11	11	11	74	66	NA	NA
128	9	7	7	11	46	42	NA	NA
128	10	10	12	11	51	42	NA	NA
128	7	32	33	11	58	44	NA	NA
128	13	13	19	21	29	36	NA	NA
128	69	21	42	22	19	17	NA	NA
128	27	26	30	30	27	50	NA	NA
128	39	30	29	10	33	14	NA	NA
128	11	9	12	12	19	35	NA	NA
128	15	18	23	25	31	35	NA	NA
128	14	19	28	13	36	52	NA	NA
128	20	15	31	30	34	42	NA	NA
128	12	18	18	14	47	59	NA	NA
128	9	12	10	16	61	59	NA	NA
128	18	37	12	20	37	48	NA	NA
128	9	12	11	23	30	43	NA	NA
128	18	11	25	16	41	44	NA	NA
128	10	19	16	16	34	30	NA	NA
128	17	19	21	16	27	44	NA	NA
128	20	10	7	14	40	47	NA	NA
128	8	9	9	10	49	42	NA	NA
128	22	12	12	21	20	48	NA	NA
128	12	19	14	10	51	43	NA	NA
128	6	8	7	12	49	47	NA	NA
128	16	11	12	15	40	52	NA	NA
128	10	11	7	9	43	40	NA	NA
128	11	6	12	10	43	40	NA	NA
128	13	15	10	13	64	64	NA	NA
128	24	12	9	13	41	61	NA	NA
128	9	8	18	8	50	43	NA	NA
128	12	12	10	6	46	46	NA	NA
128	13	8	12	7	55	57	NA	NA
128	NA	NA	NA	NA	NA	NA	NA	NA
128	NA	NA	NA	NA	NA	NA	NA	NA
128	9	14	12	10	47	55	NA	NA
128	6	23	6	12	40	48	NA	NA
128	11	10	5	7	39	37	NA	NA
128	7	12	11	10	56	11	NA	NA
128	24	9	33	9	46	40	NA	NA
128	14	13	10	11	50	58	NA	NA
128	10	11	12	6	48	48	NA	NA
128	12	9	11	10	55	62	NA	NA
128	7	9	8	8	55	47	NA	NA
128	9	7	8	6	48	51	NA	NA
154	7	12	8	17	75	33	NA	NA
154	8	8	7	8	54	45	NA	NA
154	8	8	7	5	81	51	NA	NA
154	6	5	8	6	61	68	NA	NA
154	5	4	7	6	57	52	NA	NA
154	NA	NA	NA	NA	NA	NA	NA	NA
154	5	8	8	4	65	58	NA	NA
154	8	4	1	4	64	51	NA	NA
154	3	7	1	5	75	57	NA	NA
154	1	4	1	4	87	89	NA	NA
154	1	21	18	1	64	37	NA	NA
154	5	1	1	5	69	47	NA	NA
154	1	1	16	7	77	54	NA	NA
154	31	9	5	3	1	39	NA	NA
154	8	1	1	2	60	52	NA	NA
154	1	1	6	1	47	43	NA	NA
154	1	1	1	1	74	52	NA	NA
154	19	1	1	12	50	40	NA	NA
154	6	6	4	1	60	54	NA	NA
154	1	6	1	1	60	47	NA	NA
154	1	1	1	1	49	47	NA	NA
154	12	18	8	1	48	48	NA	NA
154	11	12	5	7	52	48	NA	NA
154	NA	NA	NA	NA	NA	NA	NA	NA
154	1	3	1	1	58	41	NA	NA
154	2	12	1	8	37	30	NA	NA
154	1	1	1	1	50	52	NA	NA
154	1	10	1	1	36	52	NA	NA
154	5	1	1	1	60	60	NA	NA
154	1	1	3	1	66	59	NA	NA
154	1	4	5	1	74	44	NA	NA
154	1	6	5	1	45	41	NA	NA
154	1	5	1	1	51	46	NA	NA
154	3	21	17	1	46	42	NA	NA
154	NA	NA	NA	NA	NA	NA	NA	NA
154	5	11	6	1	47	38	NA	NA
154	1	1	1	1	58	40	NA	NA
154	1	1	12	2	59	49	NA	NA
154	2	1	1	1	61	52	NA	NA
154	2	1	1	3	60	54	NA	NA
154	1	5	2	1	37	41	NA	NA
154	1	7	1	3	58	44	NA	NA
154	3	4	1	1	45	41	NA	NA
154	5	1	5	1	71	57	NA	NA
154	3	1	4	2	55	54	NA	NA
154	1	1	1	1	47	40	NA	NA
154	1	1	1	1	48	55	NA	NA
154	21	13	10	1	43	42	NA	NA
154	5	3	1	1	50	41	NA	NA
154	1	1	2	1	41	41	NA	NA
154	1	1	1	1	50	43	NA	NA
154	1	2	3	4	40	42	NA	NA
154	4	1	1	2	52	54	NA	NA
154	1	2	1	1	51	48	NA	NA
154	1	1	1	1	43	46	NA	NA
154	17	1	1	1	27	41	NA	NA
154	5	1	1	1	49	54	NA	NA
154	4	4	4	1	37	35	NA	NA
154	3	2	3	6	41	38	NA	NA
154	20	3	47	2	30	32	NA	NA
154	NA	NA	NA	NA	NA	NA	NA	NA
154	1	1	1	3	55	48	NA	NA
154	1	1	1	3	36	46	NA	NA
154	1	1	1	1	48	52	NA	NA
154	1	2	1	1	44	42	NA	NA
154	1	2	1	1	58	44	NA	NA
154	3	1	2	1	57	48	NA	NA
154	1	1	4	4	52	56	NA	NA
154	1	1	5	1	59	54	NA	NA
154	1	1	1	1	53	40	NA	NA
154	NA	NA	NA	NA	NA	NA	NA	NA
162	NA	NA	NA	NA	NA	NA	NA	NA
162	4	14	23	63	31	61	NA	NA
162	5	33	12	14	35	74	NA	NA
162	3	5	5	1	72	79	NA	NA
162	NA	NA	NA	NA	NA	NA	NA	NA
162	11	23	40	18	64	48	NA	NA
162	56	61	57	58	57	40	NA	NA
162	5	13	7	13	62	79	NA	NA
162	6	10	8	2	69	92	NA	NA
162	75	55	50	38	14	19	NA	NA
162	58	59	62	15	49	19	NA	NA
162	63	54	38	18	48	40	NA	NA
162	47	54	50	47	48	49	NA	NA
162	1	9	3	3	43	78	NA	NA
162	1	2	2	3	84	89	NA	NA
162	68	57	16	11	37	17	NA	NA
162	13	8	1	7	64	79	NA	NA
162	1	1	1	1	67	69	NA	NA
162	12	13	12	12	74	75	NA	NA
162	13	11	1	2	60	61	NA	NA
162	9	23	17	11	79	43	NA	NA
162	19	19	18	9	55	50	NA	NA
162	3	9	10	9	73	59	NA	NA
162	4	5	5	2	68	65	NA	NA
162	11	12	10	1	74	84	NA	NA
162	8	5	5	2	79	89	NA	NA
162	2	5	1	3	63	62	NA	NA
162	3	5	4	1	71	81	NA	NA
162	4	4	5	5	57	73	NA	NA
162	3	3	1	1	61	73	NA	NA
162	16	15	12	16	48	55	NA	NA
162	3	7	3	5	61	68	NA	NA
162	1	4	3	3	76	60	NA	NA
162	2	1	3	1	67	77	NA	NA
162	3	1	1	1	79	90	NA	NA
162	6	9	8	13	34	56	NA	NA
162	6	1	5	10	75	68	NA	NA
162	2	1	1	3	70	71	NA	NA
162	12	12	7	12	50	52	NA	NA
162	5	4	5	6	72	71	NA	NA
162	4	13	5	9	45	50	NA	NA
162	13	5	5	15	52	57	NA	NA
162	5	9	59	1	59	30	NA	NA
162	11	6	8	12	66	56	NA	NA
162	1	8	11	10	54	49	NA	NA
162	5	8	4	5	62	37	NA	NA
162	11	66	56	10	49	3	NA	NA
162	46	14	57	7	34	17	NA	NA
162	4	7	11	12	53	63	NA	NA
162	12	61	59	10	60	10	NA	NA
162	4	9	12	8	66	48	NA	NA
162	2	2	8	7	61	61	NA	NA
162	1	1	1	6	73	75	NA	NA
162	82	13	9	8	36	13	NA	NA
162	8	2	3	1	52	55	NA	NA
162	3	3	4	4	67	64	NA	NA
162	3	4	9	3	72	86	NA	NA
162	NA	NA	NA	NA	NA	NA	NA	NA
162	4	4	1	4	75	79	NA	NA
162	1	1	1	5	68	60	NA	NA
162	8	1	1	9	58	67	NA	NA
162	2	1	4	3	63	66	NA	NA
162	4	5	3	1	77	77	NA	NA
162	1	1	9	5	57	49	NA	NA
162	11	14	14	38	50	61	NA	NA
172	5	20	15	61	25	44	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	65	61	70	30	26	20	NA	NA
172	28	61	29	64	26	61	NA	NA
172	4	10	1	5	26	71	NA	NA
172	3	1	21	5	68	62	NA	NA
172	1	15	1	19	68	86	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	12	1	1	1	94	96	NA	NA
172	39	17	48	12	19	46	NA	NA
172	14	23	15	9	68	75	NA	NA
172	8	4	24	13	29	54	NA	NA
172	27	18	12	48	15	50	NA	NA
172	10	1	24	1	61	72	NA	NA
172	1	4	1	14	49	26	NA	NA
172	1	1	1	1	96	100	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	1	1	1	1	100	93	NA	NA
172	1	45	61	1	28	1	NA	NA
172	28	17	18	55	1	24	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	12	58	53	41	1	32	NA	NA
172	1	1	31	2	26	40	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	4	35	4	12	57	58	NA	NA
172	28	35	72	33	23	17	NA	NA
172	1	32	75	29	29	13	NA	NA
172	48	54	35	46	47	18	NA	NA
172	25	24	37	12	16	12	NA	NA
172	30	24	1	3	24	11	NA	NA
172	15	27	20	1	26	23	NA	NA
172	7	17	23	25	50	69	NA	NA
172	3	1	14	1	39	41	NA	NA
172	1	7	12	1	82	87	NA	NA
172	7	1	10	1	69	85	NA	NA
172	27	1	23	3	39	31	NA	NA
172	1	59	4	3	26	18	NA	NA
172	10	35	1	1	38	33	NA	NA
172	1	1	1	1	63	57	NA	NA
172	1	1	1	12	23	20	NA	NA
172	12	4	12	36	80	54	NA	NA
172	5	1	7	1	66	75	NA	NA
172	2	1	9	1	88	86	NA	NA
172	21	12	1	7	86	76	NA	NA
172	8	1	11	6	83	32	NA	NA
172	11	1	1	5	46	68	NA	NA
172	19	19	23	16	61	62	NA	NA
172	40	24	17	9	62	68	NA	NA
172	22	12	1	34	57	62	NA	NA
172	5	12	8	3	75	81	NA	NA
172	15	8	5	13	82	61	NA	NA
172	10	22	5	26	62	58	NA	NA
172	2	12	9	47	78	72	NA	NA
172	12	10	7	4	90	82	NA	NA
172	50	1	13	14	100	56	NA	NA
172	14	10	11	26	86	92	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	10	6	22	33	87	50	NA	NA
172	24	22	9	13	95	89	NA	NA
172	NA	NA	NA	NA	NA	NA	NA	NA
172	39	3	21	7	77	73	NA	NA
172	12	32	35	22	76	71	NA	NA
172	7	8	3	14	78	93	NA	NA
172	12	19	9	12	91	84	NA	NA
172	19	10	9	5	78	76	NA	NA
173	19	39	22	20	52	23	NA	NA
173	36	31	34	6	65	24	NA	NA
173	17	26	26	22	43	29	NA	NA
173	10	19	12	1	39	25	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	30	19	19	18	43	32	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	70	21	19	7	65	16	NA	NA
173	28	57	57	22	25	7	NA	NA
173	27	42	29	21	59	24	NA	NA
173	41	42	41	1	19	30	NA	NA
173	55	56	41	1	21	7	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	17	21	22	1	54	42	NA	NA
173	61	30	7	5	24	23	NA	NA
173	6	7	7	7	42	13	NA	NA
173	9	24	14	6	66	24	NA	NA
173	12	8	14	1	61	25	NA	NA
173	9	13	11	1	59	36	NA	NA
173	28	18	19	1	30	12	NA	NA
173	46	19	16	4	35	10	NA	NA
173	36	11	15	1	20	11	NA	NA
173	41	21	1	1	22	20	NA	NA
173	15	19	13	1	21	37	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	15	22	20	1	69	40	NA	NA
173	20	23	18	1	70	22	NA	NA
173	61	50	25	1	34	18	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	56	51	25	1	13	11	NA	NA
173	57	60	20	1	12	26	NA	NA
173	24	59	44	1	24	19	NA	NA
173	36	19	16	1	41	26	NA	NA
173	6	24	21	1	84	38	NA	NA
173	19	22	26	1	67	21	NA	NA
173	24	14	14	1	61	49	NA	NA
173	7	25	25	1	72	14	NA	NA
173	25	20	22	1	61	39	NA	NA
173	63	78	74	1	14	1	NA	NA
173	62	66	59	1	10	12	NA	NA
173	10	19	24	1	28	23	NA	NA
173	33	25	12	1	21	17	NA	NA
173	12	18	23	1	22	25	NA	NA
173	27	33	29	1	18	21	NA	NA
173	61	66	67	54	2	24	NA	NA
173	18	12	20	1	27	61	NA	NA
173	17	28	22	3	54	30	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	23	15	25	6	26	10	NA	NA
173	14	19	18	18	8	11	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	40	59	58	1	12	12	NA	NA
173	63	61	65	1	12	7	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	92	71	87	19	31	1	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	60	54	23	6	27	1	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
173	57	31	13	1	20	28	NA	NA
173	77	75	50	1	27	17	NA	NA
173	73	62	39	1	38	12	NA	NA
173	33	58	49	1	53	3	NA	NA
173	79	71	64	1	22	1	NA	NA
173	54	75	71	1	25	1	NA	NA
173	56	67	77	1	1	1	NA	NA
173	66	61	58	1	1	1	NA	NA
173	NA	NA	NA	NA	NA	NA	NA	NA
181	12	1	10	13	86	83	NA	NA
181	11	10	36	20	56	54	NA	NA
181	21	8	31	32	73	60	NA	NA
181	14	1	13	10	67	68	NA	NA
181	19	15	13	15	74	68	NA	NA
181	12	8	8	10	75	75	NA	NA
181	35	9	38	4	71	59	NA	NA
181	15	20	14	12	72	84	NA	NA
181	14	9	11	3	58	76	NA	NA
181	16	9	11	1	68	75	NA	NA
181	5	2	11	12	82	78	NA	NA
181	15	10	5	12	74	81	NA	NA
181	5	4	6	5	84	85	NA	NA
181	1	1	7	5	88	81	NA	NA
181	11	4	2	12	83	87	NA	NA
181	2	11	2	5	84	89	NA	NA
181	7	5	1	7	91	88	NA	NA
181	12	8	13	9	85	75	NA	NA
181	46	31	29	17	44	46	NA	NA
181	7	24	10	19	62	59	NA	NA
181	16	1	28	12	68	70	NA	NA
181	21	5	10	17	82	72	NA	NA
181	8	1	14	13	76	74	NA	NA
181	13	12	14	12	100	75	NA	NA
181	41	10	20	16	36	40	NA	NA
181	3	4	6	4	82	76	NA	NA
181	1	4	4	4	75	82	NA	NA
181	7	5	6	3	87	71	NA	NA
181	NA	NA	NA	NA	NA	NA	NA	NA
181	11	4	14	6	78	73	NA	NA
181	14	12	8	7	74	66	NA	NA
181	13	10	12	11	72	57	NA	NA
181	19	12	10	25	62	60	NA	NA
181	15	23	11	23	54	44	NA	NA
181	8	11	10	8	52	59	NA	NA
181	50	23	36	9	48	45	NA	NA
181	13	8	14	14	66	58	NA	NA
181	15	22	12	12	39	57	NA	NA
181	15	16	9	14	64	78	NA	NA
181	19	71	71	39	36	36	NA	NA
181	10	9	9	9	56	77	NA	NA
181	11	5	13	8	65	79	NA	NA
181	56	NA	17	68	15	23	NA	NA
181	11	10	25	11	84	78	NA	NA
181	6	11	9	7	79	84	NA	NA
181	6	7	6	11	82	73	NA	NA
181	14	5	4	17	68	83	NA	NA
181	1	1	1	6	4	90	NA	NA
181	13	8	9	10	79	82	NA	NA
181	10	11	8	7	74	60	NA	NA
181	9	5	30	4	76	81	NA	NA
181	5	19	20	15	63	81	NA	NA
181	11	12	8	14	58	79	NA	NA
181	16	9	14	17	71	75	NA	NA
181	2	1	6	5	73	75	NA	NA
181	9	6	10	12	67	69	NA	NA
181	23	21	56	19	37	52	NA	NA
181	14	24	16	19	51	75	NA	NA
181	10	9	12	11	74	79	NA	NA
181	1	1	13	18	9	75	NA	NA
181	12	15	19	13	76	80	NA	NA
181	12	12	14	21	78	75	NA	NA
181	24	13	17	4	70	82	NA	NA
181	12	12	12	6	70	41	NA	NA
181	89	18	8	11	40	40	NA	NA
181	8	9	6	9	85	83	NA	NA
184	1	9	14	9	48	45	NA	NA
184	NA	NA	NA	NA	NA	NA	NA	NA
184	5	1	18	1	36	29	NA	NA
184	1	1	1	4	73	15	NA	NA
184	1	19	23	1	72	54	NA	NA
184	2	1	12	1	68	61	NA	NA
184	3	16	23	1	68	53	NA	NA
184	1	9	9	14	46	39	NA	NA
184	17	9	1	20	37	15	NA	NA
184	1	9	9	1	78	57	NA	NA
184	1	1	1	18	67	67	NA	NA
184	1	5	1	9	55	60	NA	NA
184	10	9	19	1	36	22	NA	NA
184	1	28	38	19	38	42	NA	NA
184	1	13	18	13	64	59	NA	NA
184	1	9	10	12	71	77	NA	NA
184	1	13	9	1	74	60	NA	NA
184	57	46	33	52	40	43	NA	NA
184	11	11	19	20	30	26	NA	NA
184	1	15	14	14	42	16	NA	NA
184	1	7	13	9	38	28	NA	NA
184	3	10	8	11	41	26	NA	NA
184	1	11	1	16	33	44	NA	NA
184	1	1	1	7	39	65	NA	NA
184	1	10	8	9	44	14	NA	NA
184	NA	NA	NA	NA	NA	NA	NA	NA
184	1	48	14	22	29	16	NA	NA
184	1	10	10	26	31	21	NA	NA
184	1	1	14	24	30	26	NA	NA
184	1	1	1	17	38	33	NA	NA
184	1	1	1	59	37	14	NA	NA
184	1	1	1	31	30	16	NA	NA
184	1	1	1	27	55	27	NA	NA
184	1	1	1	1	68	46	NA	NA
184	1	3	1	11	63	53	NA	NA
184	1	1	1	1	66	49	NA	NA
184	1	1	1	19	65	26	NA	NA
184	1	1	1	1	75	63	NA	NA
184	1	1	1	25	58	31	NA	NA
184	1	1	1	11	58	39	NA	NA
184	1	1	3	29	26	12	NA	NA
184	1	1	1	8	70	31	NA	NA
184	1	1	1	14	61	60	NA	NA
184	1	22	1	14	64	57	NA	NA
184	1	1	1	10	59	39	NA	NA
184	1	1	1	22	29	30	NA	NA
184	1	1	1	8	68	54	NA	NA
184	1	1	1	16	62	59	NA	NA
184	1	1	1	6	71	64	NA	NA
184	1	1	1	15	57	55	NA	NA
184	1	1	1	5	47	38	NA	NA
184	1	1	10	16	32	22	NA	NA
184	1	1	1	9	47	21	NA	NA
184	1	1	9	8	35	33	NA	NA
184	NA	NA	NA	NA	NA	NA	NA	NA
184	1	1	1	9	71	33	NA	NA
184	1	2	1	1	82	61	NA	NA
184	1	9	1	1	61	41	NA	NA
184	1	1	1	1	75	72	NA	NA
184	1	1	1	9	42	33	NA	NA
184	1	1	1	12	19	15	NA	NA
184	1	1	1	12	22	9	NA	NA
184	1	1	3	14	14	24	NA	NA
184	1	1	1	18	19	1	NA	NA
184	1	1	1	1	14	1	NA	NA
184	1	1	1	1	37	60	NA	NA
184	1	1	1	1	80	68	NA	NA
184	1	1	1	1	78	69	NA	NA
186	NA	NA	NA	NA	NA	NA	NA	NA
186	18	20	1	1	67	60	NA	NA
186	1	1	4	1	97	78	NA	NA
186	1	1	1	7	84	81	NA	NA
186	5	5	4	5	77	75	NA	NA
186	3	5	7	1	69	76	NA	NA
186	5	7	6	10	75	78	NA	NA
186	5	4	8	4	63	63	NA	NA
186	5	5	5	5	82	90	NA	NA
186	1	3	1	1	79	88	NA	NA
186	4	5	2	4	87	84	NA	NA
186	7	2	5	5	86	90	NA	NA
186	1	8	6	4	76	94	NA	NA
186	1	1	6	5	83	78	NA	NA
186	3	2	5	6	77	82	NA	NA
186	5	1	3	5	75	94	NA	NA
186	3	5	8	5	68	76	NA	NA
186	3	4	5	6	76	81	NA	NA
186	4	1	6	3	73	79	NA	NA
186	17	3	8	2	53	69	NA	NA
186	4	3	2	5	81	85	NA	NA
186	1	2	4	1	75	68	NA	NA
186	4	1	1	9	89	72	NA	NA
186	5	2	5	2	82	82	NA	NA
186	5	1	2	5	71	82	NA	NA
186	3	2	4	4	76	5	NA	NA
186	5	6	1	5	70	59	NA	NA
186	1	5	4	5	74	75	NA	NA
186	5	4	1	4	75	89	NA	NA
186	4	3	1	1	26	79	NA	NA
186	1	1	4	1	75	94	NA	NA
186	1	3	1	4	79	85	NA	NA
186	4	5	12	6	72	86	NA	NA
186	7	5	8	7	76	69	NA	NA
186	6	3	7	3	50	81	NA	NA
186	7	2	4	9	77	74	NA	NA
186	6	7	5	3	76	76	NA	NA
186	4	1	3	5	50	67	NA	NA
186	6	9	8	6	75	67	NA	NA
186	8	6	7	5	59	59	NA	NA
186	11	3	3	5	49	76	NA	NA
186	5	9	14	6	69	77	NA	NA
186	8	6	5	8	69	59	NA	NA
186	7	7	2	7	64	65	NA	NA
186	2	6	4	1	87	75	NA	NA
186	4	10	4	9	72	77	NA	NA
186	5	5	7	6	68	75	NA	NA
186	4	5	5	6	75	74	NA	NA
186	5	5	5	5	85	79	NA	NA
186	1	1	8	10	65	85	NA	NA
186	5	4	2	5	50	92	NA	NA
186	5	5	5	6	66	78	NA	NA
186	12	5	7	5	15	67	NA	NA
186	5	4	4	7	64	87	NA	NA
186	NA	NA	NA	NA	NA	NA	NA	NA
186	10	9	7	17	32	51	NA	NA
186	19	12	7	9	38	48	NA	NA
186	16	8	3	9	43	41	NA	NA
186	5	6	4	4	59	42	NA	NA
186	5	15	12	5	82	77	NA	NA
186	6	5	5	5	59	81	NA	NA
186	1	5	1	3	73	73	NA	NA
186	4	1	4	1	75	81	NA	NA
186	1	5	6	2	75	65	NA	NA
186	3	2	1	1	63	81	NA	NA
195	25	30	27	22	68	52	NA	NA
195	47	25	41	23	27	22	NA	NA
195	19	27	48	25	24	52	NA	NA
195	52	36	54	26	36	23	NA	NA
195	33	60	54	15	32	37	NA	NA
195	22	25	26	11	30	66	NA	NA
195	36	26	47	19	36	28	NA	NA
195	NA	NA	NA	NA	NA	NA	NA	NA
195	40	23	17	20	65	64	NA	NA
195	9	28	20	9	33	26	NA	NA
195	13	31	29	19	22	68	NA	NA
195	19	24	23	4	40	48	NA	NA
195	18	18	11	2	69	69	NA	NA
195	50	43	69	57	19	24	NA	NA
195	42	50	75	8	39	14	NA	NA
195	59	45	70	27	31	26	NA	NA
195	47	45	63	17	23	30	NA	NA
195	54	33	50	26	17	42	NA	NA
195	48	32	42	13	25	31	NA	NA
195	58	33	33	14	67	59	NA	NA
195	18	21	17	17	59	63	NA	NA
195	NA	NA	NA	NA	NA	NA	NA	NA
195	14	20	37	10	66	59	NA	NA
195	NA	NA	NA	NA	NA	NA	NA	NA
195	20	19	35	17	33	48	NA	NA
195	9	33	32	14	15	54	NA	NA
195	12	54	15	45	59	46	NA	NA
195	8	42	62	12	48	49	NA	NA
195	24	42	44	28	29	29	NA	NA
195	24	40	39	16	38	40	NA	NA
195	19	40	20	12	53	69	NA	NA
195	18	16	NA	NA	NA	70	NA	NA
195	NA	NA	NA	NA	NA	NA	NA	NA
195	10	20	39	11	66	59	NA	NA
195	18	48	45	9	28	25	NA	NA
195	13	19	22	26	70	68	NA	NA
195	20	51	45	1	67	42	NA	NA
195	10	24	13	20	86	64	NA	NA
195	18	20	29	9	57	40	NA	NA
195	16	12	21	12	62	68	NA	NA
195	13	9	23	10	56	64	NA	NA
195	15	31	50	17	42	45	NA	NA
195	11	24	35	9	33	64	NA	NA
195	NA	NA	NA	NA	NA	NA	NA	NA
195	12	14	12	14	75	72	NA	NA
195	1	10	16	10	25	60	NA	NA
195	8	11	14	15	72	50	NA	NA
195	12	12	10	17	68	62	NA	NA
195	22	17	18	10	25	62	NA	NA
195	10	11	19	13	38	81	NA	NA
195	23	33	43	12	33	46	NA	NA
195	6	12	15	7	49	26	NA	NA
195	15	25	26	7	27	39	NA	NA
195	23	13	13	1	62	66	NA	NA
195	9	22	32	11	56	57	NA	NA
195	12	12	14	9	64	75	NA	NA
195	6	8	12	7	81	87	NA	NA
195	25	18	7	29	10	58	NA	NA
195	97	58	56	10	18	9	NA	NA
195	48	31	33	14	54	63	NA	NA
195	31	18	55	8	19	74	NA	NA
195	25	35	47	27	21	49	NA	NA
