id	counter	reappraisal	distraction	suppression	rumination	appreciation	sharing_affect	problem_coping	pa	na	beep	day
153	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2
153	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
153	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
153	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
153	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3
153	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	3
153	16	4	3	2	3	4	4	4	3.6	1.2	1	4
153	17	4	3	3	2	4	3	4	3.8	1.2	2	4
153	18	4	4	2	1	5	3	4	4.8	1	3	4
153	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4
153	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4
153	21	3	4	3	1	4	3	3	3.4	1.2	1	5
153	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5
153	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5
153	24	4	4	2	3	4	2	3	3.6	1	4	5
153	25	2	2	4	3	2	1	2	2	3.8	5	5
153	26	3	2	2	3	2	3	3	3	1.8	1	6
153	27	3	3	3	3	3	2	3	2.8	1.8	2	6
153	28	3	3	2	4	3	3	2	2	3.4	3	6
153	29	4	4	2	2	3	4	4	3.2	1.6	4	6
153	30	4	4	1	2	4	4	4	3.2	1	5	6
153	31	4	3	2	2	4	4	4	3.8	1	1	7
153	32	4	3	1	2	4	4	4	3.6	1	2	7
153	33	3	3	3	3	3	2	2	3	2	3	7
153	34	4	3	2	1	4	4	4	3.6	1.2	4	7
153	35	4	4	3	2	4	4	4	4	1.2	5	7
153	36	4	3	2	2	4	4	4	4	1	1	8
153	37	4	3	2	2	4	3	4	4	1	2	8
153	38	4	3	2	1	3	3	4	3.2	1.2	3	8
153	39	3	3	3	3	3	3	4	3.4	1.4	4	8
153	40	4	3	2	1	3	3	3	2.8	2	5	8
153	41	4	3	3	2	3	2	4	3	1.6	1	9
153	42	4	3	2	1	4	3	4	3.6	1	2	9
153	43	4	3	1	1	4	4	4	4	1	3	9
153	44	4	3	2	1	4	4	4	4	1	4	9
153	45	4	4	1	1	4	4	4	4	1	5	9
153	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
153	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	10
153	48	4	4	1	1	4	4	4	4	1	3	10
153	49	4	3	1	1	4	4	4	4	1	4	10
153	50	4	4	1	1	4	4	4	4	1	5	10
153	51	4	4	1	1	4	4	4	4	1	1	11
153	52	4	3	1	1	4	4	4	3.2	1.2	2	11
153	53	4	4	1	1	4	4	4	4	1	3	11
153	54	4	4	1	1	4	4	4	4	1	4	11
153	55	4	4	2	1	4	3	4	3.8	1	5	11
153	56	4	4	3	3	3	3	4	2.6	1.4	1	12
153	57	3	3	3	3	3	1	3	2.8	2.2	2	12
153	58	4	2	2	3	4	2	4	2.8	1.2	3	12
153	59	4	4	1	1	4	3	4	3.6	1	4	12
153	60	3	4	3	3	3	1	3	3	2	5	12
153	61	4	4	1	1	4	3	4	3.8	1	1	13
153	62	3	3	1	1	3	3	3	3.2	1	2	13
153	63	5	5	1	1	5	5	5	5	1	3	13
153	64	5	4	1	1	5	4	4	4.6	1	4	13
153	65	4	4	1	1	4	3	4	4.6	1	5	13
153	66	5	4	1	1	5	4	4	4	1	1	14
153	67	4	3	1	1	4	4	4	4	1	2	14
153	68	4	4	1	1	4	3	4	4	1	3	14
153	69	4	4	1	1	4	3	4	4	1	4	14
153	70	4	4	1	1	4	4	4	4	1	5	14
154	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
154	2	4	4	3	4	3	4	4	2.4	1.8	2	1
154	3	4	3	2	1	3	4	4	2.4	1.6	3	1
154	4	3	3	2	1	3	3	4	2.4	1.6	4	1
154	5	1	3	3	2	2	3	3	2.8	1.2	5	1
154	6	1	3	4	3	2	2	3	1.6	2.4	1	2
154	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2
154	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2
154	9	4	2	3	4	2	3	2	1.6	3	4	2
154	10	1	4	3	3	1	2	3	2	2.6	5	2
154	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
154	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
154	13	4	4	4	3	3	4	3	2.6	2.4	3	3
154	14	4	4	3	3	3	4	2	2.4	2.8	4	3
154	15	4	5	3	2	3	4	4	2.8	2	5	3
154	16	4	4	4	3	3	4	3	2.4	2.2	1	4
154	17	3	3	2	1	3	3	2	3	1.8	2	4
154	18	4	4	2	1	3	3	2	3	1.4	3	4
154	19	3	3	3	1	2	2	2	2.2	1.6	4	4
154	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4
154	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5
154	22	3	3	4	3	3	3	3	3.2	1.2	2	5
154	23	3	4	3	2	4	3	3	3.2	1.6	3	5
154	24	4	4	3	2	4	4	4	2.4	1.6	4	5
154	25	3	4	3	2	2	3	3	3	1.4	5	5
154	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6
154	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6
154	28	1	3	2	4	3	2	3	2.4	2	3	6
154	29	3	3	3	1	3	3	2	3.2	1	4	6
154	30	4	5	4	3	4	4	4	3.4	1	5	6
154	31	4	5	4	2	4	4	4	3.4	1.4	1	7
154	32	4	4	4	3	4	3	4	3.6	1	2	7
154	33	4	4	3	2	3	3	3	2.4	1.8	3	7
154	34	4	5	2	4	3	4	5	2.2	2.8	4	7
154	35	2	5	3	3	3	4	3	2.2	2	5	7
154	36	2	4	1	5	3	3	4	2	2.8	1	8
154	37	2	2	4	4	4	3	2	3	1.6	2	8
154	38	4	4	3	3	2	4	2	2	2.2	3	8
154	39	2	3	2	4	3	4	2	2	2.6	4	8
154	40	2	2	2	2	2	4	2	3	1.2	5	8
154	41	4	4	3	2	3	2	4	3.8	1	1	9
154	42	1	2	4	3	2	4	1	3.8	1.2	2	9
154	43	2	2	3	5	1	1	1	1.8	3.4	3	9
154	44	1	1	1	4	2	3	2	1.8	3.2	4	9
154	45	1	5	4	5	4	3	2	3.2	2	5	9
154	46	4	3	2	3	2	3	1	1.8	2.6	1	10
154	47	1	1	3	4	3	5	5	3.6	1.2	2	10
154	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
154	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
154	50	4	3	3	5	2	4	4	1.6	3	5	10
154	51	3	5	2	3	3	3	4	2.8	1.8	1	11
154	52	4	3	4	2	2	2	3	2.2	2.4	2	11
154	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
154	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11
154	55	1	5	2	4	4	5	4	2.4	2	5	11
154	56	2	1	1	4	1	3	1	3	1.4	1	12
154	57	1	3	3	2	2	4	1	1.8	3	2	12
154	58	4	5	3	1	2	3	1	1.8	2.6	3	12
154	59	4	3	3	4	2	3	3	1.8	2.4	4	12
154	60	1	1	1	4	1	3	1	1	3	5	12
154	61	1	5	2	3	2	4	2	3.4	1	1	13
154	62	3	4	1	3	3	4	2	1.8	2	2	13
154	63	1	2	3	1	2	4	2	1.6	3.2	3	13
154	64	1	1	1	3	1	2	1	2	2.4	4	13
154	65	3	4	3	3	2	4	2	1.6	2.6	5	13
154	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14
154	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	14
