id	timestamp	extraversion	agreeableness	conscientiousness	emotional_stability	openness	date	day	beep
528	1330952781	3	3	5.5	4	3.5	2012-03-05T13:06:21Z	36	NA
528	1330964949	3.5	3.5	6.5	3.5	5.5	2012-03-05T16:29:09Z	36	NA
528	1331032048	3.5	4.5	6	5	5	2012-03-06T11:07:28Z	37	NA
528	1331044320	4.5	4	5	4.5	4	2012-03-06T14:32:00Z	37	NA
528	1331114460	2.5	3.5	6	4.5	3.5	2012-03-07T10:01:00Z	38	NA
528	1331138505	3	4	5.5	4	4	2012-03-07T16:41:45Z	38	NA
528	1331205257	5.5	5	6.5	4.5	6	2012-03-08T11:14:17Z	39	NA
528	1331213473	3	3.5	6.5	4.5	4	2012-03-08T13:31:13Z	39	NA
528	1331224053	2.5	4.5	6	4.5	5	2012-03-08T16:27:33Z	39	NA
528	1331287374	3	5	6	5	4	2012-03-09T10:02:54Z	40	NA
528	1331303468	4.5	4	5	4.5	3.5	2012-03-09T14:31:08Z	40	NA
529	1327919624	5	6	6	6.5	4.5	2012-01-30T10:33:44Z	1	NA
529	1327933385	5	5.5	5.5	6	5	2012-01-30T14:23:05Z	1	NA
529	1327942311	3.5	3.5	4.5	4.5	4	2012-01-30T16:51:51Z	1	NA
529	1328004021	3.5	4.5	4.5	5	3.5	2012-01-31T10:00:21Z	2	NA
529	1328016736	4	5	5	5.5	4	2012-01-31T13:32:16Z	2	NA
529	1328025809	3.5	4.5	5.5	4.5	3.5	2012-01-31T16:03:29Z	2	NA
529	1328102283	4	5.5	4.5	4.5	4	2012-02-01T13:18:03Z	3	NA
529	1328112049	4	4.5	4.5	3.5	5	2012-02-01T16:00:49Z	3	NA
529	1328192663	4	5	5.5	4.5	4.5	2012-02-02T14:24:23Z	4	NA
529	1328265348	3	5	4.5	4	4	2012-02-03T10:35:48Z	5	NA
529	1328274363	4	5.5	5	4	4	2012-02-03T13:06:03Z	5	NA
529	1328706016	3.5	4.5	4.5	4	4	2012-02-08T13:00:16Z	10	NA
529	1328717214	4	3	4	3	3.5	2012-02-08T16:06:54Z	10	NA
529	1328792446	3.5	4.5	4	4.5	4	2012-02-09T13:00:46Z	11	NA
529	1328804205	3.5	4.5	4	5	3.5	2012-02-09T16:16:45Z	11	NA
529	1328871045	4.5	4.5	5	4	5	2012-02-10T10:50:45Z	12	NA
529	1328891006	4	3.5	4	3.5	3.5	2012-02-10T16:23:26Z	12	NA
529	1329128256	4	5	5	5	3.5	2012-02-13T10:17:36Z	15	NA
529	1329139078	3.5	4.5	4.5	4	4.5	2012-02-13T13:17:58Z	15	NA
529	1329149279	3.5	5	4.5	3.5	3.5	2012-02-13T16:07:59Z	15	NA
529	1329225387	4.5	3.5	4.5	4	4.5	2012-02-14T13:16:27Z	16	NA
529	1329235231	4	4.5	4.5	4	4	2012-02-14T16:00:31Z	16	NA
529	1329310842	4.5	4.5	4	5	4	2012-02-15T13:00:42Z	17	NA
529	1329732031	4.5	4.5	5	5	5	2012-02-20T10:00:31Z	22	NA
529	1329743058	3.5	4.5	5	4.5	4	2012-02-20T13:04:18Z	22	NA
529	1329753720	3	4	4.5	4	4	2012-02-20T16:02:00Z	22	NA
529	1329829321	4.5	4.5	4.5	4.5	4.5	2012-02-21T13:02:01Z	23	NA
529	1329841338	5	4.5	4.5	5	4	2012-02-21T16:22:18Z	23	NA
529	1329905485	4	4.5	4.5	5	4.5	2012-02-22T10:11:25Z	24	NA
529	1329916515	4	4.5	5	4.5	4	2012-02-22T13:15:15Z	24	NA
529	1329926513	5	4.5	4.5	5	4.5	2012-02-22T16:01:53Z	24	NA
529	1329991436	4.5	4.5	4.5	4.5	4.5	2012-02-23T10:03:56Z	25	NA
529	1330009597	3.5	4	4.5	3	4	2012-02-23T15:06:37Z	25	NA
529	1330013073	3.5	4	4.5	4	4	2012-02-23T16:04:33Z	25	NA
529	1330078215	4.5	4.5	4	3.5	4	2012-02-24T10:10:15Z	26	NA
529	1330090353	3.5	4.5	5	4.5	3.5	2012-02-24T13:32:33Z	26	NA
529	1330336821	4.5	5	4	4	5	2012-02-27T10:00:21Z	29	NA
529	1330348003	4.5	4.5	4.5	4.5	4.5	2012-02-27T13:06:43Z	29	NA
529	1330509678	4	4.5	4.5	4.5	5	2012-02-29T10:01:18Z	31	NA
529	1330520608	4.5	5	5	5	3.5	2012-02-29T13:03:28Z	31	NA
529	1330533317	4	4.5	5	4.5	4.5	2012-02-29T16:35:17Z	31	NA
529	1330606855	4	4.5	4.5	4	4.5	2012-03-01T13:00:55Z	32	NA
529	1330617803	3.5	4.5	4.5	4	4	2012-03-01T16:03:23Z	32	NA
529	1330942277	3	4	4.5	3.5	4	2012-03-05T10:11:17Z	36	NA
529	1330952431	3.5	4.5	4.5	3	4	2012-03-05T13:00:31Z	36	NA
529	1330963346	3.5	4.5	4.5	4	4.5	2012-03-05T16:02:26Z	36	NA
529	1331029748	3.5	5.5	4.5	4.5	4.5	2012-03-06T10:29:08Z	37	NA
529	1331039142	3.5	5	5	4.5	4	2012-03-06T13:05:42Z	37	NA
529	1331051251	3.5	4.5	5	5	4	2012-03-06T16:27:31Z	37	NA
529	1331205012	4.5	5	4.5	4	4.5	2012-03-08T11:10:12Z	39	NA
529	1331222635	4.5	5	4.5	5	5	2012-03-08T16:03:55Z	39	NA
529	1331289115	4.5	5	5	4.5	5	2012-03-09T10:31:55Z	40	NA
507	1327917829	2.5	6.5	6.5	5	6.5	2012-01-30T10:03:49Z	1	NA
507	1327930431	4	4	6.5	5.5	5.5	2012-01-30T13:33:51Z	1	NA
507	1327944406	2	6	6	6	6	2012-01-30T17:26:46Z	1	NA
507	1328006214	4	4	6.5	6.5	6.5	2012-01-31T10:36:54Z	2	NA
507	1328018828	4	6	6.5	6	6	2012-01-31T14:07:08Z	2	NA
507	1328027903	4	6	6	6	6	2012-01-31T16:38:23Z	2	NA
507	1328093464	3	6.5	6.5	6.5	6.5	2012-02-01T10:51:04Z	3	NA
507	1328101490	3	6.5	6.5	6.5	6.5	2012-02-01T13:04:50Z	3	NA
507	1328112442	6	6	6.5	6	6	2012-02-01T16:07:22Z	3	NA
507	1328177815	3.5	6.5	6.5	6.5	6	2012-02-02T10:16:55Z	4	NA
507	1328187646	3.5	6.5	6.5	6.5	6.5	2012-02-02T13:00:46Z	4	NA
507	1328198849	4	6.5	6.5	6.5	6.5	2012-02-02T16:07:29Z	4	NA
507	1328264024	4	6.5	6.5	6.5	6.5	2012-02-03T10:13:44Z	5	NA
507	1328274035	4	6.5	6.5	6.5	6.5	2012-02-03T13:00:35Z	5	NA
507	1328285123	4	6.5	6.5	6.5	6.5	2012-02-03T16:05:23Z	5	NA
507	1328524530	4	6.5	6.5	6.5	6.5	2012-02-06T10:35:30Z	8	NA
507	1328533388	4	6.5	6.5	6.5	6.5	2012-02-06T13:03:08Z	8	NA
507	1328544630	4	6	6	6	6	2012-02-06T16:10:30Z	8	NA
507	1328608869	4	6.5	6.5	6.5	6.5	2012-02-07T10:01:09Z	9	NA
507	1328625572	4	6	6	6	6	2012-02-07T14:39:32Z	9	NA
507	1328630670	4	6.5	6	6.5	6	2012-02-07T16:04:30Z	9	NA
507	1328702268	4	6.5	6.5	6.5	6.5	2012-02-08T11:57:48Z	10	NA
507	1328706193	4	6.5	6.5	6.5	6.5	2012-02-08T13:03:13Z	10	NA
507	1328716847	4	6.5	6.5	6.5	6.5	2012-02-08T16:00:47Z	10	NA
507	1328788557	4	6.5	6.5	6.5	6.5	2012-02-09T11:55:57Z	11	NA
507	1328793518	4	6.5	6.5	6.5	6.5	2012-02-09T13:18:38Z	11	NA
507	1328807451	4	6.5	6.5	6.5	6.5	2012-02-09T17:10:51Z	11	NA
507	1328868040	4	6.5	6.5	6.5	6.5	2012-02-10T10:00:40Z	12	NA
507	1328878843	4	6.5	6.5	6.5	6.5	2012-02-10T13:00:43Z	12	NA
507	1328889664	4	6.5	6.5	6.5	6.5	2012-02-10T16:01:04Z	12	NA
507	1329128669	4	6.5	6.5	6.5	6.5	2012-02-13T10:24:29Z	15	NA
507	1329140237	4	6.5	6.5	6.5	6.5	2012-02-13T13:37:17Z	15	NA
507	1329149312	4	6.5	6.5	6.5	6.5	2012-02-13T16:08:32Z	15	NA
507	1329213633	4	6.5	6.5	6.5	6.5	2012-02-14T10:00:33Z	16	NA
507	1329224836	4	6.5	6.5	6.5	6.5	2012-02-14T13:07:16Z	16	NA
507	1329235674	4	6.5	6.5	6.5	6.5	2012-02-14T16:07:54Z	16	NA
507	1329307941	4	6.5	6.5	6.5	6.5	2012-02-15T12:12:21Z	17	NA
507	1329311371	4	6.5	6.5	6.5	6.5	2012-02-15T13:09:31Z	17	NA
507	1329326314	4	6.5	6.5	6.5	6.5	2012-02-15T17:18:34Z	17	NA
507	1329393494	4	6.5	6.5	6.5	6.5	2012-02-16T11:58:14Z	18	NA
507	1329397460	4	6.5	6.5	6.5	6.5	2012-02-16T13:04:20Z	18	NA
507	1329408346	4	6.5	6.5	6.5	6.5	2012-02-16T16:05:46Z	18	NA
507	1329480122	4	6.5	6.5	6.5	6.5	2012-02-17T12:02:02Z	19	NA
507	1329491240	4	6.5	6.5	6.5	6.5	2012-02-17T15:07:20Z	19	NA
507	1329738776	4	6.5	6.5	6.5	6.5	2012-02-20T11:52:56Z	22	NA
507	1329747977	4	6.5	6.5	6.5	6.5	2012-02-20T14:26:17Z	22	NA
507	1329753850	4	6.5	6.5	6.5	6.5	2012-02-20T16:04:10Z	22	NA
507	1329819013	4	6.5	6.5	6.5	6.5	2012-02-21T10:10:13Z	23	NA
507	1329829612	4	6.5	6.5	6.5	6.5	2012-02-21T13:06:52Z	23	NA
507	1329840087	4	6.5	6.5	6.5	6.5	2012-02-21T16:01:27Z	23	NA
507	1329904879	4	6.5	6.5	6.5	6.5	2012-02-22T10:01:19Z	24	NA
507	1329916128	4	6.5	6.5	6.5	6.5	2012-02-22T13:08:48Z	24	NA
507	1329934237	3.5	6.5	6.5	6.5	6.5	2012-02-22T18:10:37Z	24	NA
507	1330077994	4	6.5	6.5	6.5	6.5	2012-02-24T10:06:34Z	26	NA
507	1330091317	4	6.5	6.5	6.5	6.5	2012-02-24T13:48:37Z	26	NA
507	1330101611	4	6.5	6.5	6.5	6.5	2012-02-24T16:40:11Z	26	NA
507	1330336827	4	6.5	6.5	6.5	6.5	2012-02-27T10:00:27Z	29	NA
507	1330347628	4	6.5	6.5	6.5	6.5	2012-02-27T13:00:28Z	29	NA
507	1330359588	4	6.5	6.5	6.5	6.5	2012-02-27T16:19:48Z	29	NA
507	1330423677	4	6.5	6.5	6.5	6.5	2012-02-28T10:07:57Z	30	NA
507	1330436860	4	6.5	6.5	6.5	6.5	2012-02-28T13:47:40Z	30	NA
507	1330445139	4	6.5	6.5	6.5	6.5	2012-02-28T16:05:39Z	30	NA
507	1330510141	4	6.5	6.5	6.5	6.5	2012-02-29T10:09:01Z	31	NA
507	1330520706	4	6.5	4	6.5	6.5	2012-02-29T13:05:06Z	31	NA
507	1330532378	4	6.5	6.5	6.5	6.5	2012-02-29T16:19:38Z	31	NA
507	1330602062	4	6.5	6.5	6.5	6.5	2012-03-01T11:41:02Z	32	NA
507	1330606865	4	6.5	6.5	6.5	6.5	2012-03-01T13:01:05Z	32	NA
507	1330617708	4	6.5	6.5	6.5	6.5	2012-03-01T16:01:48Z	32	NA
507	1330694930	4	6.5	6.5	6.5	6.5	2012-03-02T13:28:50Z	33	NA
507	1330704945	3.5	6.5	6.5	6.5	6.5	2012-03-02T16:15:45Z	33	NA
507	1330941756	4	6.5	6.5	6.5	6.5	2012-03-05T10:02:36Z	36	NA
507	1330953180	4	6.5	6.5	6.5	6.5	2012-03-05T13:13:00Z	36	NA
507	1330968459	4	6.5	6.5	6.5	6.5	2012-03-05T17:27:39Z	36	NA
507	1331028076	4	6.5	6.5	6.5	6.5	2012-03-06T10:01:16Z	37	NA
507	1331039050	4	6.5	6.5	6.5	6.5	2012-03-06T13:04:10Z	37	NA
507	1331049781	4	6.5	6.5	6.5	6.5	2012-03-06T16:03:01Z	37	NA
507	1331114780	4	6.5	6.5	6.5	6.5	2012-03-07T10:06:20Z	38	NA
507	1331127039	4	6.5	6.5	6.5	6.5	2012-03-07T13:30:39Z	38	NA
507	1331136710	4	6.5	6.5	6.5	6.5	2012-03-07T16:11:50Z	38	NA
507	1331201185	4	6.5	6.5	6.5	4	2012-03-08T10:06:25Z	39	NA
507	1331215604	4	6	6	6	6	2012-03-08T14:06:44Z	39	NA
507	1331224259	4	6.5	6.5	6.5	6.5	2012-03-08T16:30:59Z	39	NA
550	1327919463	4.5	5.5	6	6.5	3.5	2012-01-30T10:31:03Z	1	NA
550	1327930412	4	5.5	5.5	6	2	2012-01-30T13:33:32Z	1	NA
550	1327939435	3	3	5	4.5	4	2012-01-30T16:03:55Z	1	NA
550	1328004360	3.5	5.5	5	5.5	3.5	2012-01-31T10:06:00Z	2	NA
550	1328014989	4	5.5	5.5	6	3.5	2012-01-31T13:03:09Z	2	NA
550	1328029806	2.5	5.5	7	4	5	2012-01-31T17:10:06Z	2	NA
550	1328091189	4.5	5.5	6	7	3	2012-02-01T10:13:09Z	3	NA
550	1328105672	4	5.5	5.5	6.5	3.5	2012-02-01T14:14:32Z	3	NA
550	1328112042	2.5	5.5	4	6.5	2.5	2012-02-01T16:00:42Z	3	NA
550	1328182760	3	5.5	6.5	6.5	3.5	2012-02-02T11:39:20Z	4	NA
550	1328192114	5	1.5	5	3	3.5	2012-02-02T14:15:14Z	4	NA
550	1328199910	2.5	5.5	6.5	6.5	4	2012-02-02T16:25:10Z	4	NA
550	1328265113	3.5	5.5	6	4	3.5	2012-02-03T10:31:53Z	5	NA
550	1328274803	2	3.5	4	4	3.5	2012-02-03T13:13:23Z	5	NA
550	1328285049	2.5	5.5	2.5	4.5	3.5	2012-02-03T16:04:09Z	5	NA
550	1328526615	3.5	5.5	6.5	6	3.5	2012-02-06T11:10:15Z	8	NA
550	1328541920	3.5	5.5	5	6	3	2012-02-06T15:25:20Z	8	NA
550	1328547603	3.5	4	4.5	4.5	3	2012-02-06T17:00:03Z	8	NA
550	1328623673	3.5	5	4	5	4	2012-02-07T14:07:53Z	9	NA
550	1328634302	3.5	5.5	2	1.5	2.5	2012-02-07T17:05:02Z	9	NA
550	1328696469	3.5	4	4.5	6.5	2	2012-02-08T10:21:09Z	10	NA
550	1328709194	1.5	4.5	3.5	3	4	2012-02-08T13:53:14Z	10	NA
550	1328724049	1.5	4	6.5	6.5	2.5	2012-02-08T18:00:49Z	10	NA
550	1328793572	3.5	5.5	5.5	6.5	3.5	2012-02-09T13:19:32Z	11	NA
550	1328805033	3.5	4.5	2	3	3	2012-02-09T16:30:33Z	11	NA
550	1328871757	2	5	4.5	4	2	2012-02-10T11:02:37Z	12	NA
550	1328885557	2.5	5.5	4	5.5	2.5	2012-02-10T14:52:37Z	12	NA
550	1328889719	4.5	5.5	5.5	6	3.5	2012-02-10T16:01:59Z	12	NA
550	1329130678	4.5	5	5	4	3	2012-02-13T10:57:58Z	15	NA
550	1329141961	2.5	5	4	2.5	2.5	2012-02-13T14:06:01Z	15	NA
550	1329149011	4	5.5	4	4	2.5	2012-02-13T16:03:31Z	15	NA
550	1329213700	4.5	5.5	5.5	5	4	2012-02-14T10:01:40Z	16	NA
550	1329230083	4	4.5	6	3	3	2012-02-14T14:34:43Z	16	NA
550	1329239807	5.5	2	5.5	1.5	3	2012-02-14T17:16:47Z	16	NA
550	1329301296	4	2.5	4.5	1	2.5	2012-02-15T10:21:36Z	17	NA
550	1329322672	3	1	6.5	1	3.5	2012-02-15T16:17:52Z	17	NA
550	1329386471	4	3	6	1	4.5	2012-02-16T10:01:11Z	18	NA
550	1329398095	6	4.5	6.5	5.5	5	2012-02-16T13:14:55Z	18	NA
550	1329410881	3.5	5	4.5	4	3	2012-02-16T16:48:01Z	18	NA
550	1329476137	4.5	5.5	3	3	4	2012-02-17T10:55:37Z	19	NA
550	1329483922	5	5.5	4	2	4.5	2012-02-17T13:05:22Z	19	NA
550	1329495047	5	1.5	1	3.5	2	2012-02-17T16:10:47Z	19	NA
550	1329732038	4	5.5	4.5	6	4	2012-02-20T10:00:38Z	22	NA
550	1329744588	4.5	6	4.5	5.5	4.5	2012-02-20T13:29:48Z	22	NA
550	1329818735	2	5	6	6	4	2012-02-21T10:05:35Z	23	NA
550	1329829674	5.5	5.5	4	6	2.5	2012-02-21T13:07:54Z	23	NA
550	1329840436	2	4	3	3.5	1	2012-02-21T16:07:16Z	23	NA
550	1329905193	5	6	5.5	4.5	3.5	2012-02-22T10:06:33Z	24	NA
550	1329917822	5.5	5.5	5.5	2	2.5	2012-02-22T13:37:02Z	24	NA
550	1329933605	2.5	5.5	7	7	2.5	2012-02-22T18:00:05Z	24	NA
550	1329994191	4.5	4	4.5	6.5	4.5	2012-02-23T10:49:51Z	25	NA
550	1330009015	4	5.5	6.5	6.5	4	2012-02-23T14:56:55Z	25	NA
550	1330016943	1	5.5	2.5	7	1	2012-02-23T17:09:03Z	25	NA
550	1330079393	3.5	4	5	6	2.5	2012-02-24T10:29:53Z	26	NA
550	1330089602	3.5	3	3.5	6	1.5	2012-02-24T13:20:02Z	26	NA
550	1330100222	2.5	4	4.5	6	4	2012-02-24T16:17:02Z	26	NA
550	1330340695	2	2.5	6.5	2	3.5	2012-02-27T11:04:55Z	29	NA
550	1330348189	5	4.5	4.5	5	3	2012-02-27T13:09:49Z	29	NA
550	1330358573	1.5	2.5	6.5	3	2.5	2012-02-27T16:02:53Z	29	NA
550	1330606887	4	4	4	4.5	4	2012-03-01T13:01:27Z	32	NA
550	1330696742	3	5	5.5	6	4	2012-03-02T13:59:02Z	33	NA
550	1330705229	2	1.5	4	3	2	2012-03-02T16:20:29Z	33	NA
550	1330948221	3.5	5.5	6	6	3.5	2012-03-05T11:50:21Z	36	NA
550	1330954420	5	5	4	6.5	3.5	2012-03-05T13:33:40Z	36	NA
550	1330966997	4	4	4.5	4	4	2012-03-05T17:03:17Z	36	NA
550	1331028515	3	5	4.5	5.5	4.5	2012-03-06T10:08:35Z	37	NA
550	1331039023	5	5.5	5	4.5	3	2012-03-06T13:03:43Z	37	NA
550	1331052021	2	5	7	3.5	3.5	2012-03-06T16:40:21Z	37	NA
550	1331114715	1.5	2.5	5	2.5	4	2012-03-07T10:05:15Z	38	NA
550	1331127005	3.5	2.5	5.5	2.5	2.5	2012-03-07T13:30:05Z	38	NA
550	1331137535	2	1	7	4	4	2012-03-07T16:25:35Z	38	NA
550	1331200837	3.5	3	6.5	2.5	6	2012-03-08T10:00:37Z	39	NA
550	1331212878	2	4	6	3.5	4	2012-03-08T13:21:18Z	39	NA
550	1331226911	1.5	6.5	6.5	2	4	2012-03-08T17:15:11Z	39	NA
550	1331300465	4	6	5	5	5	2012-03-09T13:41:05Z	40	NA
550	1331308839	4	4	4.5	1.5	3	2012-03-09T16:00:39Z	40	NA
530	1328091296	4	6.5	4	6.5	1.5	2012-02-01T10:14:56Z	1	NA
530	1328192490	3	6	5.5	6	3.5	2012-02-02T14:21:30Z	2	NA
530	1328264030	2.5	6	5.5	6	4.5	2012-02-03T10:13:50Z	3	NA
530	1328522448	2.5	6.5	5.5	6.5	3	2012-02-06T10:00:48Z	6	NA
530	1328536611	2.5	5.5	4	6	4	2012-02-06T13:56:51Z	6	NA
530	1328609328	2.5	6.5	4	5.5	4.5	2012-02-07T10:08:48Z	7	NA
530	1328620269	2.5	6.5	5.5	6.5	4.5	2012-02-07T13:11:09Z	7	NA
530	1328631014	4	6	5	6	5	2012-02-07T16:10:14Z	7	NA
530	1328695385	2.5	6	6	6	4	2012-02-08T10:03:05Z	8	NA
530	1328706625	4	6	6	5	4	2012-02-08T13:10:25Z	8	NA
530	1328717561	4	6	5.5	6	4	2012-02-08T16:12:41Z	8	NA
530	1328782047	3.5	6	5.5	6	5.5	2012-02-09T10:07:27Z	9	NA
530	1328795907	4	6	6	6	3.5	2012-02-09T13:58:27Z	9	NA
530	1328803867	4	6	4	6	3.5	2012-02-09T16:11:07Z	9	NA
530	1328881758	2.5	6	6	5.5	4.5	2012-02-10T13:49:18Z	10	NA
530	1329128307	3.5	6	5.5	6	4	2012-02-13T10:18:27Z	13	NA
530	1329139074	4	5.5	6	6.5	4	2012-02-13T13:17:54Z	13	NA
530	1329224838	4	6	5.5	6	4.5	2012-02-14T13:07:18Z	14	NA
530	1329235915	2.5	6	6	5.5	3.5	2012-02-14T16:11:55Z	14	NA
530	1329757064	3.5	6.5	4	6.5	5.5	2012-02-20T16:57:44Z	20	NA
530	1329833154	2.5	6	6	6	3.5	2012-02-21T14:05:54Z	21	NA
530	1329904946	4	6.5	6	6.5	4.5	2012-02-22T10:02:26Z	22	NA
530	1329918458	4	6.5	6.5	6.5	3.5	2012-02-22T13:47:38Z	22	NA
530	1329928911	4	4	5.5	6	4	2012-02-22T16:41:51Z	22	NA
530	1329992070	2	6.5	6.5	6.5	4.5	2012-02-23T10:14:30Z	23	NA
530	1330003365	4	6	6	4	2	2012-02-23T13:22:45Z	23	NA
530	1330085659	4	6.5	6	6	4	2012-02-24T12:14:19Z	24	NA
530	1330089608	2.5	6	6	6	4.5	2012-02-24T13:20:08Z	24	NA
530	1330101195	2	6.5	6.5	6.5	4	2012-02-24T16:33:15Z	24	NA
530	1330339742	2.5	6	6	6	3	2012-02-27T10:49:02Z	27	NA
530	1330348158	4	6.5	6	6.5	6.5	2012-02-27T13:09:18Z	27	NA
530	1330360937	4	6.5	4	6.5	6	2012-02-27T16:42:17Z	27	NA
530	1330423365	5	6.5	6.5	6.5	6.5	2012-02-28T10:02:45Z	28	NA
530	1330434946	1.5	6.5	6	6.5	6	2012-02-28T13:15:46Z	28	NA
530	1330510404	2	6	4	6	4	2012-02-29T10:13:24Z	29	NA
530	1330596499	2.5	6.5	6.5	6.5	3.5	2012-03-01T10:08:19Z	30	NA
530	1330607058	4	6.5	6	6	4	2012-03-01T13:04:18Z	30	NA
530	1330619609	3	6.5	6.5	6.5	5.5	2012-03-01T16:33:29Z	30	NA
530	1330696010	2.5	7	2	4	4.5	2012-03-02T13:46:50Z	31	NA
530	1331028356	3.5	6.5	6	6.5	3.5	2012-03-06T10:05:56Z	35	NA
530	1331039669	4	6.5	6.5	6.5	6	2012-03-06T13:14:29Z	35	NA
530	1331125260	4	6	4	6	2.5	2012-03-07T13:01:00Z	36	NA
530	1331136051	4	6.5	6.5	6	2.5	2012-03-07T16:00:51Z	36	NA
530	1331203207	4	6.5	4	6.5	6	2012-03-08T10:40:07Z	37	NA
530	1331212437	4	6.5	6.5	6.5	4	2012-03-08T13:13:57Z	37	NA
530	1331223242	1.5	6.5	6.5	6.5	5.5	2012-03-08T16:14:02Z	37	NA
551	1327918065	4	4	4.5	6	3.5	2012-01-30T10:07:45Z	1	NA
551	1327929791	4.5	3.5	5	4.5	3.5	2012-01-30T13:23:11Z	1	NA
551	1327939253	4	4	5	5.5	3	2012-01-30T16:00:53Z	1	NA
551	1328004038	2.5	3	4	3.5	4.5	2012-01-31T10:00:38Z	2	NA
551	1328016882	2.5	2.5	5	4	2.5	2012-01-31T13:34:42Z	2	NA
551	1328025766	4.5	4	4	4	3	2012-01-31T16:02:46Z	2	NA
551	1328090470	4	4.5	5	4.5	4	2012-02-01T10:01:10Z	3	NA
551	1328101783	4	4.5	4	4.5	4	2012-02-01T13:09:43Z	3	NA
551	1328112058	3	5	5	6	3.5	2012-02-01T16:00:58Z	3	NA
551	1328177687	5	4.5	5.5	4.5	3.5	2012-02-02T10:14:47Z	4	NA
551	1328187652	4.5	5	5	5	3.5	2012-02-02T13:00:52Z	4	NA
551	1328198458	4	4.5	5	5	4.5	2012-02-02T16:00:58Z	4	NA
551	1328264368	3.5	4.5	6	4	4	2012-02-03T10:19:28Z	5	NA
551	1328274170	4.5	4.5	5	4	4	2012-02-03T13:02:50Z	5	NA
551	1328284849	4.5	5.5	5.5	6	5	2012-02-03T16:00:49Z	5	NA
551	1328524501	3	3	6	3	5	2012-02-06T10:35:01Z	8	NA
551	1328533888	4.5	4	5.5	3.5	4	2012-02-06T13:11:28Z	8	NA
551	1328559054	2.5	3	7	3.5	3	2012-02-06T20:10:54Z	8	NA
551	1328619917	5	4.5	6	3	4	2012-02-07T13:05:17Z	9	NA
551	1328718688	4	2	6.5	2.5	4.5	2012-02-08T16:31:28Z	10	NA
551	1328794890	5	5	5	6	3.5	2012-02-09T13:41:30Z	11	NA
551	1328818857	4.5	5.5	6	6	3.5	2012-02-09T20:20:57Z	11	NA
551	1328868063	5	5.5	5.5	6	4	2012-02-10T10:01:03Z	12	NA
551	1328879444	4	5.5	6	6	5	2012-02-10T13:10:44Z	12	NA
551	1329127248	3.5	6	5.5	6	6	2012-02-13T10:00:48Z	15	NA
551	1329215251	3	5	5.5	6	4	2012-02-14T10:27:31Z	16	NA
551	1329235583	3.5	4.5	4.5	5	3.5	2012-02-14T16:06:23Z	16	NA
551	1329300157	4	5.5	5.5	5.5	4.5	2012-02-15T10:02:37Z	17	NA
551	1329314568	4.5	5.5	5.5	6	4.5	2012-02-15T14:02:48Z	17	NA
551	1329408103	3	5	6	6	5.5	2012-02-16T16:01:43Z	18	NA
551	1329473191	5	4.5	5	5	4	2012-02-17T10:06:31Z	19	NA
551	1329503007	4	5	5	6.5	4	2012-02-17T18:23:27Z	19	NA
551	1329732082	4.5	5	6	6	4	2012-02-20T10:01:22Z	22	NA
551	1329744237	4	4	4.5	5	4	2012-02-20T13:23:57Z	22	NA
551	1329770073	4.5	5	6	4.5	4	2012-02-20T20:34:33Z	22	NA
551	1329819007	5.5	6	5	6	4	2012-02-21T10:10:07Z	23	NA
551	1329831047	3.5	4	4.5	5	4	2012-02-21T13:30:47Z	23	NA
551	1329840808	3.5	4.5	5	5	3.5	2012-02-21T16:13:28Z	23	NA
551	1329907480	4.5	5	5	6	4	2012-02-22T10:44:40Z	24	NA
551	1329915880	5	5.5	5.5	6	4.5	2012-02-22T13:04:40Z	24	NA
551	1329938882	4.5	5	6	6	4.5	2012-02-22T19:28:02Z	24	NA
551	1330013369	3.5	4	5	4.5	3.5	2012-02-23T16:09:29Z	25	NA
551	1330085392	5.5	6	6	6	5	2012-02-24T12:09:52Z	26	NA
551	1330941634	4.5	4	4	4.5	4.5	2012-03-05T10:00:34Z	36	NA
551	1330959623	3	4.5	5	5.5	4	2012-03-05T15:00:23Z	36	NA
551	1330980706	5.5	6	5.5	6	4	2012-03-05T20:51:46Z	36	NA
551	1331028118	6	6	6	6	4	2012-03-06T10:01:58Z	37	NA
551	1331041227	4.5	4.5	5	4.5	4.5	2012-03-06T13:40:27Z	37	NA
551	1331064129	4	3	6	4.5	6	2012-03-06T20:02:09Z	37	NA
551	1331114444	5	5	6	6	4	2012-03-07T10:00:44Z	38	NA
551	1331127668	5.5	5.5	6	5.5	4.5	2012-03-07T13:41:08Z	38	NA
551	1331136061	4	4.5	6	5.5	3.5	2012-03-07T16:01:01Z	38	NA
551	1331217142	5	5.5	5	6	4	2012-03-08T14:32:22Z	39	NA
551	1331289271	4	4.5	5	5.5	4.5	2012-03-09T10:34:31Z	40	NA
551	1331304059	3.5	3	5	4	4	2012-03-09T14:40:59Z	40	NA
512	1327918849	5	5	5	5	5.5	2012-01-30T10:20:49Z	1	NA
512	1327928476	5.5	6	5	5.5	4.5	2012-01-30T13:01:16Z	1	NA
512	1327939498	3.5	5	4.5	4.5	3.5	2012-01-30T16:04:58Z	1	NA
512	1328016568	4	5	4.5	5	5	2012-01-31T13:29:28Z	2	NA
512	1328026605	5	5	5.5	4	5.5	2012-01-31T16:16:45Z	2	NA
512	1328092314	5.5	6.5	5.5	3.5	4.5	2012-02-01T10:31:54Z	3	NA
